"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","group-2-vm2",,,,"User:","ubuntu"
"Cmdline:","dstat -ta --noheaders --noupdate --output /home/ubuntu/dstat.csv",,,,"Date:","18 Sep 2015 22:30:35 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
18-09 22:39:36,0.604,1.207,98.189,0.0,0.0,0.0,0.0,0.0,107.0,309.0,0.0,0.0,1096.0,2489.0
18-09 22:39:37,1.815,0.403,94.355,3.427,0.0,0.0,479232.0,0.0,18768.0,14034.0,0.0,0.0,1226.0,2598.0
18-09 22:39:38,1.210,0.605,97.581,0.605,0.0,0.0,0.0,81920.0,107.0,309.0,0.0,0.0,1089.0,2485.0
18-09 22:39:39,1.619,0.607,97.571,0.202,0.0,0.0,12288.0,0.0,37727.0,3836.0,0.0,0.0,1221.0,2676.0
18-09 22:39:40,6.263,5.657,76.768,10.505,0.0,0.808,2592768.0,65536.0,21775744.0,67542.0,0.0,0.0,7443.0,5388.0
18-09 22:39:41,8.417,2.204,76.152,13.226,0.0,0.0,5570560.0,0.0,213283.0,4980.0,0.0,0.0,2185.0,3868.0
18-09 22:39:42,5.823,1.406,78.112,14.659,0.0,0.0,3444736.0,0.0,107.0,345.0,0.0,0.0,1420.0,2949.0
18-09 22:39:43,14.024,1.423,75.813,8.740,0.0,0.0,4677632.0,282624.0,214.0,870.0,0.0,0.0,1773.0,2989.0
18-09 22:39:44,32.727,2.424,57.374,7.475,0.0,0.0,2646016.0,0.0,1145.0,2146.0,0.0,0.0,2069.0,3071.0
18-09 22:39:45,26.052,1.804,64.930,7.214,0.0,0.0,5038080.0,0.0,398.0,561.0,0.0,0.0,1980.0,3216.0
18-09 22:39:46,19.038,1.202,74.749,5.010,0.0,0.0,7282688.0,0.0,1331.0,2544.0,0.0,0.0,2323.0,3756.0
18-09 22:39:47,20.161,1.411,74.194,4.234,0.0,0.0,3231744.0,0.0,3906.0,2796.0,0.0,0.0,1726.0,3060.0
18-09 22:39:48,16.867,1.205,73.695,8.233,0.0,0.0,2789376.0,110592.0,107.0,345.0,0.0,0.0,1693.0,3038.0
18-09 22:39:49,31.515,1.616,62.424,4.444,0.0,0.0,2355200.0,0.0,1337.0,2649.0,0.0,0.0,2507.0,3857.0
18-09 22:39:50,30.800,2.0,64.800,2.400,0.0,0.0,2211840.0,0.0,3872.0,13251.0,0.0,0.0,2554.0,4170.0
18-09 22:39:51,2.0,0.400,97.600,0.0,0.0,0.0,0.0,0.0,1300.0,2220.0,0.0,0.0,919.0,2260.0
18-09 22:39:52,55.668,7.490,35.628,1.215,0.0,0.0,626688.0,0.0,16544.0,45984.0,0.0,0.0,4017.0,6939.0
18-09 22:39:53,92.369,5.020,2.610,0.0,0.0,0.0,0.0,290816.0,1244.0,2335.0,0.0,0.0,2664.0,3256.0
18-09 22:39:54,94.411,5.389,0.200,0.0,0.0,0.0,114688.0,0.0,1298.0,1069.0,0.0,0.0,2462.0,3131.0
18-09 22:39:55,93.775,5.221,1.004,0.0,0.0,0.0,32768.0,0.0,1020.0,3058.0,0.0,0.0,2489.0,3789.0
18-09 22:39:56,87.928,5.835,5.634,0.201,0.0,0.402,86016.0,0.0,8645.0,7589.0,0.0,0.0,2542.0,3906.0
18-09 22:39:57,74.245,17.907,7.445,0.402,0.0,0.0,270336.0,0.0,20063.0,9203.0,0.0,0.0,2832.0,4701.0
18-09 22:39:58,21.127,61.368,16.298,1.207,0.0,0.0,10891264.0,86016.0,11408.0,10987.0,0.0,0.0,2090.0,2474.0
18-09 22:39:59,85.081,5.645,6.452,2.823,0.0,0.0,32518144.0,8192.0,1393.0,2709.0,0.0,0.0,2508.0,3175.0
18-09 22:40:00,95.609,2.395,1.796,0.0,0.0,0.200,25812992.0,0.0,1351.0,2599.0,0.0,0.0,2614.0,3984.0
18-09 22:40:01,72.121,4.646,9.091,13.535,0.0,0.606,79306752.0,0.0,2862.0,3869.0,0.0,0.0,2993.0,4521.0
18-09 22:40:02,69.679,3.614,11.245,15.261,0.0,0.201,86618112.0,0.0,2036.0,2712.0,0.0,0.0,2385.0,3484.0
18-09 22:40:03,57.344,5.634,20.322,16.499,0.0,0.201,78811136.0,0.0,4778.0,6321.0,0.0,0.0,2471.0,3977.0
18-09 22:40:04,42.169,3.414,22.892,31.526,0.0,0.0,71999488.0,28672.0,4881.0,5807.0,0.0,0.0,2692.0,3914.0
18-09 22:40:05,52.727,3.636,10.707,32.525,0.0,0.404,86691840.0,0.0,1970.0,5152.0,0.0,0.0,2667.0,3845.0
18-09 22:40:06,58.367,3.586,21.514,16.335,0.0,0.199,85876736.0,0.0,7051.0,5833.0,0.0,0.0,2555.0,3686.0
18-09 22:40:07,53.550,2.231,18.864,25.152,0.0,0.203,83767296.0,0.0,9042.0,6707.0,0.0,0.0,2340.0,3580.0
18-09 22:40:08,49.598,2.410,22.289,25.502,0.0,0.201,81354752.0,8192.0,1970.0,4836.0,0.0,0.0,2110.0,3180.0
18-09 22:40:09,46.386,3.213,15.060,35.341,0.0,0.0,64327680.0,131072.0,7757.0,6425.0,0.0,0.0,2001.0,3089.0
18-09 22:40:10,46.800,2.400,13.400,37.0,0.0,0.400,90656768.0,0.0,7489.0,2497.0,0.0,0.0,2212.0,3424.0
18-09 22:40:11,61.089,3.226,17.944,17.742,0.0,0.0,84537344.0,0.0,1718.0,5088.0,0.0,0.0,2565.0,3959.0
18-09 22:40:12,79.760,3.607,7.214,9.218,0.0,0.200,61837312.0,0.0,2831.0,5442.0,0.0,0.0,2659.0,3821.0
18-09 22:40:13,81.800,1.200,11.600,5.0,0.0,0.400,52711424.0,0.0,11796.0,6887.0,0.0,0.0,2641.0,3666.0
18-09 22:40:14,73.347,0.802,7.816,17.836,0.0,0.200,12099584.0,41271296.0,2290.0,5251.0,0.0,0.0,1911.0,2316.0
18-09 22:40:15,82.294,1.610,12.877,3.219,0.0,0.0,13148160.0,1302528.0,2284.0,5226.0,0.0,0.0,2009.0,2511.0
18-09 22:40:16,79.559,4.208,11.623,4.609,0.0,0.0,1110016.0,0.0,13109.0,7324.0,0.0,0.0,2248.0,2270.0
18-09 22:40:17,61.771,5.030,32.998,0.201,0.0,0.0,118784.0,65536.0,8343.0,8456.0,0.0,0.0,2120.0,3887.0
18-09 22:40:18,54.509,3.206,42.285,0.0,0.0,0.0,0.0,0.0,1740.0,5791.0,0.0,0.0,1977.0,2864.0
18-09 22:40:19,81.325,4.418,13.454,0.803,0.0,0.0,0.0,229376.0,17141.0,10140.0,0.0,0.0,2495.0,3101.0
18-09 22:40:20,88.934,7.243,3.823,0.0,0.0,0.0,4096.0,32768.0,5142.0,11696.0,0.0,0.0,2598.0,3633.0
18-09 22:40:21,80.684,5.835,13.280,0.0,0.0,0.201,143360.0,32768.0,5237.0,10730.0,0.0,0.0,2746.0,4452.0
18-09 22:40:22,83.099,9.256,7.646,0.0,0.0,0.0,0.0,0.0,20132.0,12875.0,0.0,0.0,2665.0,3686.0
18-09 22:40:23,91.383,7.615,1.002,0.0,0.0,0.0,0.0,0.0,20222.0,26403.0,0.0,0.0,2837.0,4071.0
18-09 22:40:24,85.371,13.427,1.002,0.0,0.0,0.200,10731520.0,241664.0,6605.0,12669.0,0.0,0.0,2509.0,3470.0
18-09 22:40:25,92.742,4.637,2.621,0.0,0.0,0.0,33935360.0,684032.0,11740.0,17767.0,0.0,0.0,2997.0,4404.0
18-09 22:40:26,82.495,11.066,6.237,0.0,0.0,0.201,42340352.0,0.0,13530.0,14751.0,0.0,0.0,2946.0,4632.0
18-09 22:40:27,75.252,14.085,10.262,0.0,0.0,0.402,59392000.0,0.0,6482.0,8175.0,0.0,0.0,3332.0,5100.0
18-09 22:40:28,86.200,7.600,3.200,2.400,0.0,0.600,77578240.0,0.0,5549.0,11568.0,0.0,0.0,3031.0,4548.0
18-09 22:40:29,77.935,2.632,7.490,11.538,0.0,0.405,72544256.0,118784.0,3742.0,6848.0,0.0,0.0,2725.0,4060.0
18-09 22:40:30,61.847,2.410,18.474,17.068,0.0,0.201,88559616.0,950272.0,3037.0,5898.0,0.0,0.0,2463.0,3492.0
18-09 22:40:31,54.435,1.815,25.403,18.347,0.0,0.0,88080384.0,0.0,5753.0,7725.0,0.0,0.0,2611.0,4147.0
18-09 22:40:32,63.765,2.429,11.943,21.457,0.0,0.405,79085568.0,0.0,2404.0,5726.0,0.0,0.0,2805.0,4233.0
18-09 22:40:33,51.600,2.800,16.0,29.400,0.0,0.200,79917056.0,0.0,3932.0,5809.0,0.0,0.0,2009.0,2960.0
18-09 22:40:34,41.046,2.616,27.968,28.169,0.0,0.201,70971392.0,65536.0,5223.0,6508.0,0.0,0.0,1884.0,2991.0
18-09 22:40:35,49.899,2.028,14.807,33.266,0.0,0.0,89124864.0,0.0,6792.0,6427.0,0.0,0.0,2260.0,3574.0
18-09 22:40:36,54.108,2.405,19.238,24.048,0.0,0.200,85848064.0,0.0,3984.0,5493.0,0.0,0.0,2422.0,3830.0
18-09 22:40:37,63.911,3.226,10.887,21.573,0.0,0.403,86155264.0,0.0,6691.0,6615.0,0.0,0.0,2559.0,3964.0
18-09 22:40:38,80.885,2.414,13.481,3.018,0.0,0.201,74878976.0,0.0,4776.0,5876.0,0.0,0.0,3049.0,4412.0
18-09 22:40:39,82.400,2.0,15.0,0.400,0.0,0.200,49410048.0,57344.0,3998.0,5901.0,0.0,0.0,2914.0,4348.0
18-09 22:40:40,81.616,1.010,17.172,0.202,0.0,0.0,6340608.0,36864.0,4944.0,2180.0,0.0,0.0,1972.0,2481.0
18-09 22:40:41,83.800,1.400,14.800,0.0,0.0,0.0,0.0,0.0,7419.0,6222.0,0.0,0.0,1940.0,1986.0
18-09 22:40:42,78.916,5.422,15.261,0.201,0.0,0.201,12288.0,0.0,5953.0,5983.0,0.0,0.0,1927.0,1995.0
18-09 22:40:43,66.398,6.237,27.364,0.0,0.0,0.0,0.0,65536.0,9541.0,8935.0,0.0,0.0,2389.0,4393.0
18-09 22:40:44,75.100,4.618,19.478,0.803,0.0,0.0,0.0,180224.0,10412.0,10081.0,0.0,0.0,2216.0,2643.0
18-09 22:40:45,83.735,6.225,10.040,0.0,0.0,0.0,0.0,53248.0,3660.0,6548.0,0.0,0.0,2564.0,3552.0
18-09 22:40:46,87.776,5.010,7.214,0.0,0.0,0.0,24576.0,32768.0,7737.0,7056.0,0.0,0.0,2779.0,3803.0
18-09 22:40:47,82.966,5.010,11.623,0.200,0.0,0.200,16384.0,0.0,19703.0,17278.0,0.0,0.0,2685.0,3754.0
18-09 22:40:48,81.124,16.466,2.008,0.402,0.0,0.0,10715136.0,0.0,13634.0,20970.0,0.0,0.0,2652.0,3579.0
18-09 22:40:49,82.565,15.030,2.405,0.0,0.0,0.0,2195456.0,249856.0,8073.0,11867.0,0.0,0.0,2500.0,3584.0
18-09 22:40:50,91.952,4.427,2.817,0.604,0.0,0.201,3158016.0,44277760.0,17447.0,16588.0,0.0,0.0,2664.0,3984.0
18-09 22:40:51,68.209,8.652,14.688,8.451,0.0,0.0,5361664.0,63713280.0,11809.0,19303.0,0.0,0.0,2370.0,3565.0
18-09 22:40:52,56.162,8.283,18.586,16.768,0.0,0.202,41811968.0,27242496.0,10568.0,15518.0,0.0,0.0,2398.0,3589.0
18-09 22:40:53,56.855,11.290,7.056,24.597,0.0,0.202,21196800.0,41775104.0,5537.0,7747.0,0.0,0.0,2176.0,3035.0
18-09 22:40:54,47.782,2.016,20.565,29.637,0.0,0.0,27656192.0,47824896.0,4374.0,7179.0,0.0,0.0,1950.0,3007.0
18-09 22:40:55,49.299,2.004,15.230,33.267,0.0,0.200,63578112.0,16105472.0,4395.0,7761.0,0.0,0.0,1953.0,2925.0
18-09 22:40:56,63.286,2.434,14.604,19.675,0.0,0.0,94478336.0,0.0,1769.0,5900.0,0.0,0.0,2918.0,4567.0
18-09 22:40:57,58.300,2.834,15.789,22.672,0.0,0.405,82829312.0,0.0,2622.0,5836.0,0.0,0.0,2620.0,3788.0
18-09 22:40:58,52.632,3.239,19.231,24.899,0.0,0.0,76058624.0,0.0,5648.0,6707.0,0.0,0.0,2141.0,3295.0
18-09 22:40:59,47.390,2.811,20.683,28.715,0.0,0.402,74149888.0,69632.0,5766.0,7085.0,0.0,0.0,2440.0,3548.0
18-09 22:41:00,45.491,2.605,13.427,38.277,0.0,0.200,78848000.0,245760.0,5144.0,6707.0,0.0,0.0,2041.0,3233.0
18-09 22:41:01,54.930,3.018,7.243,34.406,0.0,0.402,88756224.0,0.0,5726.0,6551.0,0.0,0.0,2171.0,3097.0
18-09 22:41:02,55.422,2.811,9.639,31.928,0.0,0.201,92545024.0,0.0,4841.0,5969.0,0.0,0.0,2491.0,3924.0
18-09 22:41:03,54.435,2.016,15.323,28.024,0.0,0.202,83124224.0,0.0,5579.0,6616.0,0.0,0.0,2162.0,3291.0
18-09 22:41:04,53.036,2.632,19.433,24.899,0.0,0.0,79400960.0,0.0,5747.0,6551.0,0.0,0.0,2168.0,3281.0
18-09 22:41:05,79.920,2.008,1.004,16.667,0.0,0.402,67006464.0,73728.0,5727.0,5944.0,0.0,0.0,2560.0,3438.0
18-09 22:41:06,82.020,1.616,14.545,1.616,0.0,0.202,44818432.0,0.0,3145.0,5388.0,0.0,0.0,2688.0,3770.0
18-09 22:41:07,81.474,1.793,16.733,0.0,0.0,0.0,33701888.0,0.0,9434.0,7214.0,0.0,0.0,2640.0,3655.0
18-09 22:41:08,81.673,0.797,17.331,0.0,0.0,0.199,1941504.0,0.0,4867.0,5602.0,0.0,0.0,2007.0,2277.0
18-09 22:41:09,80.321,4.418,15.261,0.0,0.0,0.0,0.0,0.0,5167.0,6142.0,0.0,0.0,1958.0,2124.0
18-09 22:41:10,70.221,6.439,23.340,0.0,0.0,0.0,4096.0,57344.0,8956.0,8039.0,0.0,0.0,2172.0,3470.0
18-09 22:41:11,40.361,4.418,55.020,0.0,0.0,0.201,0.0,65536.0,8210.0,3601.0,0.0,0.0,1471.0,2070.0
18-09 22:41:12,51.807,7.028,40.964,0.0,0.0,0.201,0.0,32768.0,6032.0,10570.0,0.0,0.0,2416.0,4218.0
18-09 22:41:13,83.871,5.242,10.887,0.0,0.0,0.0,0.0,32768.0,13310.0,12172.0,0.0,0.0,2806.0,3703.0
18-09 22:41:14,92.137,5.242,2.621,0.0,0.0,0.0,0.0,0.0,9483.0,15541.0,0.0,0.0,2592.0,3540.0
18-09 22:41:15,94.589,4.609,0.802,0.0,0.0,0.0,0.0,63676416.0,7125.0,14341.0,0.0,0.0,2487.0,3476.0
18-09 22:41:16,91.365,7.028,1.406,0.201,0.0,0.0,4096.0,80453632.0,21268.0,17262.0,0.0,0.0,2704.0,4321.0
18-09 22:41:17,62.955,24.089,9.717,3.036,0.0,0.202,5316608.0,75108352.0,13333.0,15890.0,0.0,0.0,2414.0,3498.0
18-09 22:41:18,79.600,13.200,6.0,1.0,0.0,0.200,22642688.0,9297920.0,20277.0,23594.0,0.0,0.0,2765.0,4027.0
18-09 22:41:19,81.363,14.028,4.409,0.0,0.0,0.200,32514048.0,0.0,4265.0,10076.0,0.0,0.0,2718.0,3873.0
18-09 22:41:20,87.349,6.225,5.422,0.602,0.0,0.402,61079552.0,131072.0,6730.0,12590.0,0.0,0.0,3278.0,4992.0
18-09 22:41:21,89.980,3.006,3.407,3.407,0.0,0.200,83992576.0,0.0,3372.0,6771.0,0.0,0.0,3188.0,4510.0
18-09 22:41:22,66.398,5.030,9.054,19.115,0.0,0.402,79831040.0,0.0,4273.0,7327.0,0.0,0.0,2933.0,4539.0
18-09 22:41:23,36.694,2.218,27.218,33.468,0.0,0.403,63176704.0,913408.0,2955.0,6588.0,0.0,0.0,1684.0,2715.0
18-09 22:41:24,51.004,3.414,20.884,24.498,0.0,0.201,84877312.0,0.0,2554.0,5664.0,0.0,0.0,2481.0,3953.0
18-09 22:41:25,55.020,3.414,6.827,34.538,0.0,0.201,77312000.0,86016.0,8574.0,7571.0,0.0,0.0,2214.0,3374.0
18-09 22:41:26,53.226,2.218,14.919,29.435,0.0,0.202,84156416.0,0.0,3421.0,5771.0,0.0,0.0,2302.0,3873.0
18-09 22:41:27,46.169,2.419,16.935,34.274,0.0,0.202,84541440.0,0.0,3348.0,5771.0,0.0,0.0,2090.0,3348.0
18-09 22:41:28,36.694,2.218,26.210,34.677,0.0,0.202,53501952.0,307200.0,5802.0,2354.0,0.0,0.0,1858.0,3035.0
18-09 22:41:29,50.605,2.016,14.516,32.661,0.0,0.202,87982080.0,0.0,3745.0,5520.0,0.0,0.0,2138.0,3282.0
18-09 22:41:30,56.137,1.811,18.511,23.340,0.0,0.201,78712832.0,45056.0,3990.0,5903.0,0.0,0.0,2056.0,3040.0
18-09 22:41:31,83.936,2.209,13.253,0.402,0.0,0.201,76185600.0,0.0,8141.0,7033.0,0.0,0.0,3228.0,4758.0
18-09 22:41:32,82.731,2.008,15.261,0.0,0.0,0.0,39342080.0,0.0,3933.0,5664.0,0.0,0.0,2743.0,3892.0
18-09 22:41:33,80.439,1.597,17.565,0.0,0.0,0.399,32784384.0,0.0,4866.0,5878.0,0.0,0.0,2627.0,3668.0
18-09 22:41:34,82.966,2.806,14.228,0.0,0.0,0.0,29065216.0,0.0,6673.0,6658.0,0.0,0.0,2584.0,3537.0
18-09 22:41:35,79.760,5.010,15.230,0.0,0.0,0.0,0.0,73728.0,5995.0,6381.0,0.0,0.0,1985.0,2161.0
18-09 22:41:36,63.327,5.210,31.463,0.0,0.0,0.0,0.0,32768.0,8042.0,7372.0,0.0,0.0,1986.0,3174.0
18-09 22:41:37,53.629,3.024,43.347,0.0,0.0,0.0,0.0,32768.0,10263.0,7292.0,0.0,0.0,1827.0,2542.0
18-09 22:41:38,69.899,3.636,26.465,0.0,0.0,0.0,0.0,32768.0,4710.0,6269.0,0.0,0.0,2514.0,3347.0
18-09 22:41:39,90.361,5.020,4.618,0.0,0.0,0.0,0.0,0.0,6688.0,7874.0,0.0,0.0,2606.0,3536.0
18-09 22:41:40,91.751,7.042,1.207,0.0,0.0,0.0,0.0,282624.0,11595.0,12979.0,0.0,0.0,2512.0,3327.0
18-09 22:41:41,77.374,9.495,13.131,0.0,0.0,0.0,2170880.0,32768.0,17236.0,15509.0,0.0,0.0,2613.0,4075.0
18-09 22:41:42,82.565,11.222,6.012,0.0,0.0,0.200,0.0,0.0,16984.0,20045.0,0.0,0.0,2481.0,3645.0
18-09 22:41:43,80.762,14.830,2.806,1.202,0.0,0.401,6500352.0,66011136.0,18134.0,25915.0,0.0,0.0,2551.0,3689.0
18-09 22:41:44,80.240,15.170,3.593,0.798,0.0,0.200,8003584.0,79790080.0,6533.0,9845.0,0.0,0.0,2538.0,3210.0
18-09 22:41:45,85.282,4.839,5.040,4.839,0.0,0.0,19730432.0,69017600.0,6641.0,9809.0,0.0,0.0,2596.0,3577.0
18-09 22:41:46,82.114,4.065,4.878,8.740,0.0,0.203,70377472.0,13565952.0,12071.0,12763.0,0.0,0.0,2685.0,3736.0
18-09 22:41:47,68.600,15.0,6.600,9.400,0.0,0.400,86122496.0,0.0,445542.0,17062.0,0.0,0.0,3098.0,4241.0
18-09 22:41:48,78.831,4.234,8.065,8.468,0.0,0.403,71696384.0,0.0,318600.0,9923.0,0.0,0.0,2998.0,4564.0
18-09 22:41:49,75.649,2.994,10.379,9.980,0.0,0.998,77598720.0,0.0,17490479.0,44702.0,0.0,0.0,10959.0,3602.0
18-09 22:41:50,67.413,2.648,17.719,11.202,0.0,1.018,79302656.0,106496.0,30997523.0,70878.0,0.0,0.0,15534.0,3822.0
18-09 22:41:51,63.253,2.209,6.024,27.108,0.0,1.406,74452992.0,544768.0,26051675.0,67638.0,0.0,0.0,15474.0,3512.0
18-09 22:41:52,59.438,3.614,11.446,24.297,0.0,1.205,94478336.0,0.0,17715756.0,39077.0,0.0,0.0,10277.0,3990.0
18-09 22:41:53,58.233,3.213,22.289,15.863,0.0,0.402,71213056.0,0.0,13291241.0,32182.0,0.0,0.0,8248.0,3076.0
18-09 22:41:54,53.924,2.817,21.730,20.523,0.0,1.006,82837504.0,0.0,16016334.0,41860.0,0.0,0.0,8771.0,3340.0
18-09 22:41:55,73.939,1.616,22.222,1.212,0.0,1.010,45613056.0,77824.0,18242537.0,38627.0,0.0,0.0,10696.0,3936.0
18-09 22:41:56,68.938,2.004,28.858,0.0,0.0,0.200,1998848.0,180224.0,4212342.0,16613.0,0.0,0.0,3317.0,2518.0
18-09 22:41:57,71.743,0.601,26.854,0.0,0.0,0.802,0.0,0.0,19546710.0,41438.0,0.0,0.0,11632.0,2089.0
18-09 22:41:58,73.494,1.004,25.301,0.0,0.0,0.201,0.0,0.0,19280462.0,44332.0,0.0,0.0,6111.0,2091.0
18-09 22:41:59,73.887,4.049,21.457,0.0,0.0,0.607,0.0,0.0,19541163.0,43612.0,0.0,0.0,7913.0,2225.0
18-09 22:42:00,68.136,7.014,22.645,0.802,0.0,1.403,8503296.0,65536.0,20351987.0,5859080.0,0.0,0.0,11989.0,3249.0
18-09 22:42:01,36.747,6.827,54.418,1.205,0.0,0.803,34697216.0,270336.0,13372967.0,34288675.0,0.0,0.0,8715.0,5015.0
18-09 22:42:02,48.081,3.636,47.273,0.0,0.0,1.010,29257728.0,32768.0,13013525.0,29066838.0,0.0,0.0,8350.0,4538.0
18-09 22:42:03,82.966,4.409,10.621,0.0,0.0,2.004,30126080.0,0.0,24165648.0,31712044.0,0.0,0.0,13964.0,4138.0
18-09 22:42:04,80.885,4.225,14.487,0.0,0.0,0.402,151552.0,0.0,9936986.0,2550199.0,0.0,0.0,6591.0,3514.0
18-09 22:42:05,65.927,8.468,24.194,1.210,0.0,0.202,4096.0,237568.0,505419.0,15581.0,0.0,0.0,2252.0,2890.0
18-09 22:42:06,56.883,12.348,29.960,0.810,0.0,0.0,12288.0,67559424.0,30095.0,10249.0,0.0,0.0,1980.0,2732.0
18-09 22:42:07,72.581,7.460,16.129,3.427,0.0,0.403,16384.0,70758400.0,13760047.0,40415.0,0.0,0.0,7194.0,3131.0
18-09 22:42:08,70.303,4.646,20.606,2.020,0.0,2.424,29618176.0,32256000.0,39392475.0,26060264.0,0.0,0.0,19987.0,3465.0
18-09 22:42:09,46.531,2.653,50.0,0.0,0.0,0.816,4796416.0,32768.0,59873364.0,8721515.0,0.0,0.0,15785.0,3264.0
18-09 22:42:10,43.827,2.675,52.675,0.412,0.0,0.412,0.0,163840.0,66496406.0,258561.0,0.0,0.0,13580.0,2969.0
18-09 22:42:11,44.399,1.222,54.379,0.0,0.0,0.0,0.0,0.0,37935203.0,110202.0,0.0,0.0,8133.0,2263.0
18-09 22:42:12,28.773,1.610,69.416,0.0,0.0,0.201,0.0,0.0,13292587.0,38725.0,0.0,0.0,3532.0,2627.0
18-09 22:42:13,12.121,1.010,86.667,0.0,0.0,0.202,0.0,57827328.0,15991020.0,41389.0,0.0,0.0,3242.0,2242.0
18-09 22:42:14,8.800,0.600,90.400,0.0,0.0,0.200,0.0,0.0,8375196.0,23569.0,0.0,0.0,3862.0,2150.0
18-09 22:42:15,15.663,0.602,82.530,0.201,0.0,1.004,0.0,151552.0,23466322.0,50528.0,0.0,0.0,8836.0,1976.0
18-09 22:42:16,20.325,0.813,78.862,0.0,0.0,0.0,0.0,0.0,36674273.0,77447.0,0.0,0.0,6483.0,1986.0
18-09 22:42:17,20.892,0.811,78.296,0.0,0.0,0.0,0.0,0.0,34890459.0,72258.0,0.0,0.0,6068.0,1889.0
18-09 22:42:18,22.782,0.202,77.016,0.0,0.0,0.0,0.0,327680.0,1487.0,5152.0,0.0,0.0,1135.0,1891.0
18-09 22:42:19,20.842,0.200,78.958,0.0,0.0,0.0,0.0,0.0,1462.0,5991.0,0.0,0.0,1057.0,1833.0
18-09 22:42:20,21.643,0.601,77.756,0.0,0.0,0.0,0.0,0.0,1227.0,1824.0,0.0,0.0,1118.0,1974.0
18-09 22:42:21,21.084,0.201,78.112,0.602,0.0,0.0,0.0,73728.0,1235.0,5532.0,0.0,0.0,1027.0,1839.0
18-09 22:42:22,20.441,2.806,76.754,0.0,0.0,0.0,0.0,0.0,1528.0,6057.0,0.0,0.0,1100.0,1923.0
18-09 22:42:23,13.347,2.390,84.263,0.0,0.0,0.0,0.0,53248.0,1487.0,5576.0,0.0,0.0,1249.0,2695.0
18-09 22:42:24,1.807,0.402,97.791,0.0,0.0,0.0,0.0,0.0,1588.0,5625.0,0.0,0.0,860.0,2079.0
18-09 22:42:25,5.847,0.806,93.347,0.0,0.0,0.0,0.0,0.0,4932.0,16420.0,0.0,0.0,1354.0,2685.0
18-09 22:42:26,36.217,2.213,61.569,0.0,0.0,0.0,0.0,0.0,4779.0,16027.0,0.0,0.0,2003.0,3028.0
18-09 22:42:27,71.169,4.839,23.387,0.403,0.0,0.202,0.0,221184.0,8542.0,19585.0,0.0,0.0,2860.0,3606.0
18-09 22:42:28,82.460,4.234,13.306,0.0,0.0,0.0,0.0,167936.0,7134.0,18081.0,0.0,0.0,2717.0,3539.0
18-09 22:42:29,89.780,5.210,1.002,0.0,0.0,4.008,483328.0,6352896.0,41066770.0,22927228.0,0.0,0.0,9260.0,5973.0
18-09 22:42:30,91.348,4.628,2.213,0.0,0.0,1.811,4096.0,8290304.0,7334130.0,23920124.0,0.0,0.0,4946.0,4733.0
18-09 22:42:31,85.429,6.587,4.391,0.0,0.0,3.593,12288.0,13234176.0,37584248.0,40792653.0,0.0,0.0,7287.0,5596.0
18-09 22:42:32,81.414,8.687,6.061,0.0,0.0,3.838,0.0,5070848.0,42794199.0,27201428.0,0.0,0.0,7424.0,5923.0
18-09 22:42:33,83.669,8.468,3.629,0.0,0.0,4.234,126976.0,12500992.0,38294871.0,55047457.0,0.0,0.0,9398.0,6513.0
18-09 22:42:34,92.771,4.618,2.209,0.0,0.0,0.402,0.0,94707712.0,4872509.0,5363045.0,0.0,0.0,2995.0,4477.0
18-09 22:42:35,92.369,6.426,1.205,0.0,0.0,0.0,0.0,54587392.0,10331.0,4659.0,0.0,0.0,2728.0,4605.0
18-09 22:42:36,91.218,3.792,4.591,0.0,0.0,0.399,0.0,0.0,6882.0,8912.0,0.0,0.0,2664.0,4268.0
18-09 22:42:37,95.573,3.421,1.006,0.0,0.0,0.0,0.0,151552.0,1975.0,8282.0,0.0,0.0,2578.0,4599.0
18-09 22:42:38,80.361,6.012,13.427,0.0,0.0,0.200,45056.0,32768.0,14235.0,14636.0,0.0,0.0,2848.0,5037.0
18-09 22:42:39,55.711,4.008,39.679,0.0,0.0,0.601,0.0,32768.0,14697.0,19472.0,0.0,0.0,2465.0,4559.0
18-09 22:42:40,57.430,3.815,38.755,0.0,0.0,0.0,4096.0,33480704.0,4243.0,15539.0,0.0,0.0,2502.0,4127.0
18-09 22:42:41,80.080,4.225,15.493,0.0,0.0,0.201,0.0,13250560.0,14092.0,26904.0,0.0,0.0,2876.0,4473.0
18-09 22:42:42,88.259,4.453,7.085,0.0,0.0,0.202,0.0,319488.0,6461.0,10205.0,0.0,0.0,2777.0,3421.0
18-09 22:42:43,88.554,6.627,1.004,0.0,0.0,3.815,0.0,2547712.0,42177907.0,29382134.0,0.0,0.0,9702.0,5876.0
18-09 22:42:44,91.968,4.618,1.606,0.0,0.0,1.807,0.0,2547712.0,4831773.0,43044409.0,0.0,0.0,5878.0,4796.0
18-09 22:42:45,89.178,6.212,2.004,0.0,0.0,2.605,4096.0,13885440.0,39015723.0,14772101.0,0.0,0.0,10036.0,4284.0
18-09 22:42:46,84.787,7.302,5.680,0.0,0.0,2.231,0.0,651264.0,42346692.0,6270215.0,0.0,0.0,7871.0,5253.0
