"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","group-2-vm1",,,,"User:","ubuntu"
"Cmdline:","dstat -ta --noheaders --noupdate --output /home/ubuntu/dstat.csv",,,,"Date:","18 Sep 2015 22:30:35 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
18-09 22:38:49,5.200,1.800,92.0,0.800,0.0,0.200,0.0,188416.0,7307.0,5145.0,0.0,0.0,1587.0,3322.0
18-09 22:38:50,3.831,1.411,94.758,0.0,0.0,0.0,0.0,0.0,7443.0,3484.0,0.0,0.0,1591.0,3358.0
18-09 22:38:51,3.421,1.811,94.567,0.0,0.0,0.201,0.0,0.0,6457.0,2789.0,0.0,0.0,1557.0,3363.0
18-09 22:38:52,3.393,2.196,94.411,0.0,0.0,0.0,0.0,0.0,3065.0,2634.0,0.0,0.0,1546.0,3302.0
18-09 22:38:53,4.024,1.811,94.165,0.0,0.0,0.0,0.0,0.0,7274.0,3346.0,0.0,0.0,1580.0,3365.0
18-09 22:38:54,4.024,1.006,94.165,0.805,0.0,0.0,4096.0,450560.0,10606.0,5769.0,0.0,0.0,1563.0,3367.0
18-09 22:38:55,4.694,1.837,93.265,0.204,0.0,0.0,4096.0,86016.0,24274.0,13461.0,0.0,0.0,1856.0,3855.0
18-09 22:38:56,5.488,1.016,93.496,0.0,0.0,0.0,0.0,4096.0,8609.0,3031.0,0.0,0.0,1647.0,3506.0
18-09 22:38:57,7.847,2.817,88.732,0.604,0.0,0.0,57344.0,28672.0,16561.0,3711.0,0.0,0.0,2066.0,4234.0
18-09 22:38:58,2.823,3.024,93.347,0.806,0.0,0.0,40960.0,204800.0,2592.0,20103.0,0.0,0.0,1515.0,3330.0
18-09 22:38:59,2.800,2.400,94.200,0.600,0.0,0.0,0.0,376832.0,2030.0,5090.0,0.0,0.0,1485.0,3219.0
18-09 22:39:00,2.033,1.423,96.545,0.0,0.0,0.0,0.0,0.0,1139.0,1033.0,0.0,0.0,1417.0,3130.0
18-09 22:39:01,2.439,1.626,95.935,0.0,0.0,0.0,0.0,0.0,2874.0,3493.0,0.0,0.0,1545.0,3333.0
18-09 22:39:02,8.097,1.822,90.081,0.0,0.0,0.0,4096.0,20480.0,8185.0,8573.0,0.0,0.0,1813.0,3566.0
18-09 22:39:03,4.868,3.043,78.702,13.387,0.0,0.0,5062656.0,16384.0,5002.0,21870.0,0.0,0.0,2854.0,4685.0
18-09 22:39:04,7.708,2.637,77.282,12.373,0.0,0.0,6418432.0,0.0,2454.0,3285.0,0.0,0.0,2408.0,4788.0
18-09 22:39:05,2.222,5.455,74.949,17.374,0.0,0.0,3645440.0,704512.0,1560.0,470.0,0.0,0.0,2452.0,4217.0
18-09 22:39:06,2.811,2.610,75.502,18.876,0.0,0.201,3657728.0,0.0,5184.0,9144.0,0.0,0.0,2606.0,4477.0
18-09 22:39:07,2.642,1.626,95.732,0.0,0.0,0.0,24576.0,0.0,1978.0,1231.0,0.0,0.0,1594.0,3401.0
18-09 22:39:08,2.994,2.595,93.214,1.198,0.0,0.0,282624.0,0.0,2031.0,2690.0,0.0,0.0,1563.0,3341.0
18-09 22:39:09,3.036,1.822,93.927,1.215,0.0,0.0,176128.0,0.0,6713.0,10052.0,0.0,0.0,1695.0,3531.0
18-09 22:39:10,2.632,1.417,95.142,0.810,0.0,0.0,266240.0,0.0,2988.0,4309.0,0.0,0.0,1577.0,3297.0
18-09 22:39:11,2.218,0.605,96.774,0.403,0.0,0.0,0.0,36864.0,1602.0,1208.0,0.0,0.0,1376.0,3050.0
18-09 22:39:12,2.642,1.423,95.935,0.0,0.0,0.0,0.0,0.0,2093.0,2842.0,0.0,0.0,1569.0,3368.0
18-09 22:39:13,3.226,1.815,94.758,0.202,0.0,0.0,4096.0,0.0,6251.0,5481.0,0.0,0.0,1588.0,3362.0
18-09 22:39:14,2.419,2.016,95.565,0.0,0.0,0.0,0.0,0.0,1710.0,3668.0,0.0,0.0,1497.0,3298.0
18-09 22:39:15,2.429,2.227,93.117,2.024,0.0,0.202,548864.0,0.0,2874.0,4942.0,0.0,0.0,1664.0,3458.0
18-09 22:39:16,8.537,2.846,73.984,14.634,0.0,0.0,4956160.0,0.0,3245.0,3622.0,0.0,0.0,2736.0,4579.0
18-09 22:39:17,3.854,2.231,76.876,17.039,0.0,0.0,12910592.0,69632.0,1560.0,2254.0,0.0,0.0,1995.0,3871.0
18-09 22:39:18,5.691,2.642,76.626,15.041,0.0,0.0,3231744.0,0.0,1131.0,1813.0,0.0,0.0,1807.0,3681.0
18-09 22:39:19,15.758,3.434,73.535,7.071,0.0,0.202,3047424.0,32768.0,2086.0,1795.0,0.0,0.0,2551.0,4350.0
18-09 22:39:20,20.441,3.407,69.940,6.212,0.0,0.0,3940352.0,0.0,1818.0,3196.0,0.0,0.0,2473.0,3856.0
18-09 22:39:21,37.275,2.204,56.713,3.607,0.0,0.200,1982464.0,0.0,927.0,951.0,0.0,0.0,2195.0,3280.0
18-09 22:39:22,39.034,3.421,48.893,8.652,0.0,0.0,3870720.0,0.0,2503.0,3445.0,0.0,0.0,2523.0,3829.0
18-09 22:39:23,29.376,2.213,61.167,7.042,0.0,0.201,5849088.0,188416.0,3592.0,4012.0,0.0,0.0,2102.0,3507.0
18-09 22:39:24,33.066,2.806,58.918,5.210,0.0,0.0,2801664.0,110592.0,1143.0,3519.0,0.0,0.0,2607.0,4399.0
18-09 22:39:25,32.129,2.811,64.056,0.803,0.0,0.201,360448.0,0.0,2128.0,1365.0,0.0,0.0,2165.0,3603.0
18-09 22:39:26,21.687,2.410,71.888,3.815,0.0,0.201,1966080.0,0.0,1560.0,1704.0,0.0,0.0,2009.0,4068.0
18-09 22:39:27,21.169,2.823,69.960,6.048,0.0,0.0,2830336.0,0.0,1239.0,3073.0,0.0,0.0,1972.0,3987.0
18-09 22:39:28,15.462,3.213,75.301,6.024,0.0,0.0,5394432.0,0.0,2086.0,2441.0,0.0,0.0,2134.0,3945.0
18-09 22:39:29,17.269,2.008,76.908,3.614,0.0,0.201,2551808.0,135168.0,3838.0,6192.0,0.0,0.0,1769.0,3401.0
18-09 22:39:30,17.206,1.619,77.126,4.049,0.0,0.0,2072576.0,544768.0,1143.0,2269.0,0.0,0.0,1637.0,3049.0
18-09 22:39:31,19.840,2.806,73.347,3.808,0.0,0.200,2224128.0,4096.0,2086.0,3103.0,0.0,0.0,1868.0,3644.0
18-09 22:39:32,17.706,2.817,74.849,4.427,0.0,0.201,4325376.0,0.0,1602.0,1258.0,0.0,0.0,1919.0,3583.0
18-09 22:39:33,19.920,1.610,74.044,4.427,0.0,0.0,1773568.0,0.0,1035.0,1597.0,0.0,0.0,1763.0,3268.0
18-09 22:39:34,28.831,1.613,64.919,4.637,0.0,0.0,802816.0,741376.0,2344.0,3933.0,0.0,0.0,2365.0,4288.0
18-09 22:39:35,27.273,1.212,70.707,0.808,0.0,0.0,839680.0,0.0,1452.0,1058.0,0.0,0.0,1986.0,3639.0
18-09 22:39:36,15.385,3.239,75.506,5.668,0.0,0.202,1916928.0,45056.0,1035.0,2227.0,0.0,0.0,2218.0,4141.0
18-09 22:39:37,20.850,2.834,70.243,5.870,0.0,0.202,2347008.0,20480.0,5514.0,23357.0,0.0,0.0,2099.0,3733.0
18-09 22:39:38,29.800,3.200,63.800,3.200,0.0,0.0,2035712.0,20480.0,5192.0,1850.0,0.0,0.0,2648.0,4130.0
18-09 22:39:39,15.600,4.400,75.200,4.800,0.0,0.0,7872512.0,172032.0,4893.0,33979.0,0.0,0.0,3221.0,7313.0
18-09 22:39:40,22.133,2.414,72.032,3.219,0.0,0.201,745472.0,135168.0,10088.0,728838.0,0.0,0.0,2442.0,4474.0
18-09 22:39:41,2.626,2.222,94.747,0.0,0.0,0.404,0.0,20602880.0,141806.0,20470435.0,0.0,0.0,2537.0,4041.0
18-09 22:39:42,2.806,2.204,94.990,0.0,0.0,0.0,0.0,0.0,1113.0,1639.0,0.0,0.0,1441.0,3125.0
18-09 22:39:43,3.219,1.811,94.970,0.0,0.0,0.0,0.0,0.0,3505.0,5364.0,0.0,0.0,1507.0,3203.0
18-09 22:39:44,4.040,1.414,94.343,0.0,0.0,0.202,0.0,0.0,2611.0,3931.0,0.0,0.0,1495.0,3206.0
18-09 22:39:45,3.434,1.010,94.949,0.606,0.0,0.0,20480.0,53248.0,3841.0,2710.0,0.0,0.0,1778.0,3621.0
18-09 22:39:46,4.600,2.200,92.600,0.600,0.0,0.0,0.0,65536.0,2272.0,2723.0,0.0,0.0,1581.0,3356.0
18-09 22:39:47,2.405,0.802,96.593,0.0,0.0,0.200,0.0,0.0,3956.0,2481.0,0.0,0.0,1408.0,3014.0
18-09 22:39:48,3.036,2.227,94.737,0.0,0.0,0.0,0.0,0.0,2944.0,6052.0,0.0,0.0,1637.0,3415.0
18-09 22:39:49,1.619,0.405,97.773,0.0,0.0,0.202,0.0,0.0,2014.0,1141.0,0.0,0.0,1368.0,3019.0
18-09 22:39:50,12.702,2.016,83.669,1.613,0.0,0.0,16384.0,106496.0,11754.0,10099.0,0.0,0.0,1894.0,3644.0
18-09 22:39:51,16.701,1.833,78.819,2.648,0.0,0.0,0.0,188416.0,8002.0,2013.0,0.0,0.0,1800.0,3512.0
18-09 22:39:52,16.867,2.410,75.100,5.422,0.0,0.201,16384.0,278528.0,22149.0,15803.0,0.0,0.0,2194.0,4091.0
18-09 22:39:53,63.673,11.837,19.388,4.694,0.0,0.408,716800.0,671744.0,29497.0,429260.0,0.0,0.0,4673.0,7855.0
18-09 22:39:54,88.956,6.225,3.815,1.004,0.0,0.0,442368.0,0.0,3617.0,4963.0,0.0,0.0,2812.0,3719.0
18-09 22:39:55,93.800,5.400,0.400,0.400,0.0,0.0,434176.0,0.0,5496.0,2769.0,0.0,0.0,2913.0,3989.0
18-09 22:39:56,88.554,5.020,4.819,1.606,0.0,0.0,1101824.0,0.0,8266.0,8686.0,0.0,0.0,2764.0,3931.0
18-09 22:39:57,93.600,5.0,1.0,0.200,0.0,0.200,69632.0,0.0,11744.0,19355.0,0.0,0.0,2703.0,4068.0
18-09 22:39:58,82.996,6.680,8.300,2.024,0.0,0.0,598016.0,188416.0,6523.0,12225.0,0.0,0.0,3070.0,4827.0
18-09 22:39:59,54.217,35.743,8.635,1.406,0.0,0.0,24219648.0,0.0,4088.0,2252.0,0.0,0.0,2966.0,4931.0
18-09 22:40:00,40.927,44.153,14.516,0.403,0.0,0.0,901120.0,143360.0,3767.0,5029.0,0.0,0.0,2382.0,3314.0
18-09 22:40:01,90.782,4.609,4.208,0.401,0.0,0.0,10739712.0,0.0,17664.0,37289.0,0.0,0.0,2756.0,4040.0
18-09 22:40:02,91.0,4.200,1.600,2.600,0.0,0.600,54648832.0,0.0,6007.0,14577.0,0.0,0.0,3149.0,4764.0
18-09 22:40:03,69.478,3.614,7.028,19.880,0.0,0.0,74424320.0,57344.0,5751.0,4250.0,0.0,0.0,2547.0,3612.0
18-09 22:40:04,62.575,4.829,6.841,25.352,0.0,0.402,85950464.0,0.0,8914.0,11739.0,0.0,0.0,2848.0,4360.0
18-09 22:40:05,45.030,2.840,19.473,32.454,0.0,0.203,60997632.0,819200.0,6989.0,4726.0,0.0,0.0,2516.0,3822.0
18-09 22:40:06,49.899,3.636,25.051,21.010,0.0,0.404,74469376.0,0.0,7480.0,8132.0,0.0,0.0,3015.0,4640.0
18-09 22:40:07,44.422,2.434,17.241,35.903,0.0,0.0,58658816.0,0.0,7891.0,6992.0,0.0,0.0,2514.0,4067.0
18-09 22:40:08,47.791,4.418,17.470,29.920,0.0,0.402,77328384.0,94208.0,6828.0,5068.0,0.0,0.0,2756.0,4385.0
18-09 22:40:09,48.413,2.579,19.643,28.968,0.0,0.397,73408512.0,8192.0,8340.0,8120.0,0.0,0.0,2307.0,3577.0
18-09 22:40:10,53.036,4.656,9.919,32.186,0.0,0.202,81190912.0,524288.0,8243.0,12960.0,0.0,0.0,2565.0,4091.0
18-09 22:40:11,53.226,3.226,22.581,20.968,0.0,0.0,92172288.0,0.0,8968.0,9404.0,0.0,0.0,2748.0,4344.0
18-09 22:40:12,51.606,2.610,15.462,29.920,0.0,0.402,74555392.0,0.0,8555.0,9835.0,0.0,0.0,2712.0,4453.0
18-09 22:40:13,52.727,2.626,19.596,24.646,0.0,0.404,78217216.0,0.0,7873.0,7027.0,0.0,0.0,2410.0,3712.0
18-09 22:40:14,53.924,3.219,19.316,23.340,0.0,0.201,72888320.0,81920.0,7349.0,8141.0,0.0,0.0,2431.0,3873.0
18-09 22:40:15,84.0,2.600,8.800,4.600,0.0,0.0,61292544.0,12288.0,6651.0,3268.0,0.0,0.0,3005.0,4306.0
18-09 22:40:16,84.137,2.209,13.052,0.602,0.0,0.0,33968128.0,0.0,7773.0,8606.0,0.0,0.0,3012.0,4573.0
18-09 22:40:17,80.838,1.597,13.373,3.992,0.0,0.200,15552512.0,16384.0,9573.0,5179.0,0.0,0.0,2625.0,3613.0
18-09 22:40:18,85.429,2.395,10.379,1.796,0.0,0.0,0.0,135168.0,8785.0,8814.0,0.0,0.0,2287.0,3022.0
18-09 22:40:19,80.723,5.622,12.651,0.803,0.0,0.201,0.0,77824.0,4261.0,4363.0,0.0,0.0,2262.0,2988.0
18-09 22:40:20,67.343,4.868,26.775,1.014,0.0,0.0,126976.0,32768.0,11809.0,11018.0,0.0,0.0,2399.0,4320.0
18-09 22:40:21,71.371,4.032,23.589,1.008,0.0,0.0,0.0,344064.0,11764.0,3752.0,0.0,0.0,2620.0,4011.0
18-09 22:40:22,90.361,7.831,1.807,0.0,0.0,0.0,0.0,233472.0,13432.0,9826.0,0.0,0.0,2901.0,4087.0
18-09 22:40:23,88.956,7.831,2.008,1.004,0.0,0.201,0.0,290816.0,14286.0,13965.0,0.0,0.0,3125.0,5296.0
18-09 22:40:24,87.324,5.634,6.640,0.402,0.0,0.0,0.0,421888.0,14035.0,10673.0,0.0,0.0,2932.0,4720.0
18-09 22:40:25,87.525,8.451,3.622,0.201,0.0,0.201,8192.0,5345280.0,15324.0,8495.0,0.0,0.0,2943.0,4371.0
18-09 22:40:26,88.956,10.241,0.803,0.0,0.0,0.0,0.0,16384000.0,10733.0,10704.0,0.0,0.0,2763.0,4223.0
18-09 22:40:27,83.936,14.659,1.406,0.0,0.0,0.0,10731520.0,0.0,12399.0,14536.0,0.0,0.0,2778.0,4327.0
18-09 22:40:28,93.600,5.200,1.0,0.0,0.0,0.200,30769152.0,118784.0,11408.0,14445.0,0.0,0.0,2915.0,4611.0
18-09 22:40:29,84.661,11.155,3.785,0.0,0.0,0.398,45522944.0,0.0,10885.0,12113.0,0.0,0.0,3146.0,5061.0
18-09 22:40:30,74.303,15.339,9.163,0.598,0.0,0.598,56098816.0,0.0,9893.0,15718.0,0.0,0.0,3452.0,5398.0
18-09 22:40:31,88.577,7.816,3.006,0.601,0.0,0.0,77074432.0,1282048.0,5795.0,9241.0,0.0,0.0,3693.0,5305.0
18-09 22:40:32,72.984,3.226,8.266,15.121,0.0,0.403,77262848.0,0.0,9203.0,7736.0,0.0,0.0,3491.0,5388.0
18-09 22:40:33,72.255,3.593,8.184,15.569,0.0,0.399,72593408.0,90112.0,8215.0,8508.0,0.0,0.0,2512.0,3737.0
18-09 22:40:34,58.097,3.644,12.753,25.304,0.0,0.202,83410944.0,0.0,7992.0,6727.0,0.0,0.0,2836.0,4820.0
18-09 22:40:35,59.879,2.823,8.871,28.226,0.0,0.202,89268224.0,0.0,8908.0,10677.0,0.0,0.0,2596.0,3997.0
18-09 22:40:36,47.862,2.851,15.886,33.198,0.0,0.204,76558336.0,32768.0,6942.0,5918.0,0.0,0.0,2348.0,3858.0
18-09 22:40:37,54.200,4.0,17.200,24.400,0.0,0.200,77000704.0,0.0,8143.0,4365.0,0.0,0.0,2576.0,4280.0
18-09 22:40:38,67.677,2.020,13.131,16.768,0.0,0.404,76251136.0,98304.0,8531.0,10833.0,0.0,0.0,2475.0,3758.0
18-09 22:40:39,71.743,3.808,9.419,15.030,0.0,0.0,89010176.0,0.0,9164.0,9719.0,0.0,0.0,2872.0,4353.0
18-09 22:40:40,73.387,3.024,7.460,15.927,0.0,0.202,82448384.0,0.0,8071.0,6078.0,0.0,0.0,2931.0,4374.0
18-09 22:40:41,61.089,3.024,15.323,20.363,0.0,0.202,57442304.0,1261568.0,7909.0,7850.0,0.0,0.0,2315.0,3514.0
18-09 22:40:42,82.365,5.010,11.022,1.603,0.0,0.0,44998656.0,0.0,6646.0,3217.0,0.0,0.0,2865.0,4078.0
18-09 22:40:43,78.068,4.829,16.298,0.604,0.0,0.201,32641024.0,143360.0,9408.0,7035.0,0.0,0.0,2955.0,4816.0
18-09 22:40:44,68.750,2.419,28.226,0.403,0.0,0.202,19955712.0,126976.0,7705.0,6753.0,0.0,0.0,2614.0,4208.0
18-09 22:40:45,85.200,3.600,10.800,0.0,0.0,0.400,0.0,364544.0,11693.0,7840.0,0.0,0.0,2818.0,4990.0
18-09 22:40:46,93.0,3.400,3.200,0.400,0.0,0.0,0.0,126976.0,10580.0,7876.0,0.0,0.0,2552.0,3259.0
18-09 22:40:47,85.772,8.617,5.210,0.200,0.0,0.200,0.0,110592.0,7440.0,10136.0,0.0,0.0,2619.0,3793.0
18-09 22:40:48,78.831,6.250,14.113,0.605,0.0,0.202,0.0,376832.0,14602.0,11901.0,0.0,0.0,2903.0,5083.0
18-09 22:40:49,85.887,10.685,3.427,0.0,0.0,0.0,0.0,241664.0,13369.0,8805.0,0.0,0.0,2745.0,4264.0
18-09 22:40:50,82.903,14.513,2.386,0.0,0.0,0.199,0.0,253952.0,12392.0,7963.0,0.0,0.0,2856.0,4224.0
18-09 22:40:51,82.495,4.427,5.030,7.847,0.0,0.201,4218880.0,53145600.0,10757.0,12452.0,0.0,0.0,2742.0,4353.0
18-09 22:40:52,81.174,5.263,10.121,3.441,0.0,0.0,7036928.0,74489856.0,16617.0,16451.0,0.0,0.0,3018.0,5301.0
18-09 22:40:53,64.837,17.683,8.740,8.740,0.0,0.0,12275712.0,43180032.0,10642.0,12097.0,0.0,0.0,2620.0,3978.0
18-09 22:40:54,80.483,14.688,3.219,1.408,0.0,0.201,12681216.0,53141504.0,9739.0,11479.0,0.0,0.0,2934.0,4696.0
18-09 22:40:55,89.243,7.570,2.191,0.996,0.0,0.0,44949504.0,16138240.0,12549.0,13307.0,0.0,0.0,3035.0,4476.0
18-09 22:40:56,90.726,4.637,3.427,1.008,0.0,0.202,68861952.0,0.0,9153.0,12161.0,0.0,0.0,3554.0,5369.0
18-09 22:40:57,65.731,5.210,8.016,20.641,0.0,0.401,72425472.0,0.0,9274.0,9582.0,0.0,0.0,2778.0,4347.0
18-09 22:40:58,56.970,13.737,14.747,14.545,0.0,0.0,73945088.0,0.0,11295.0,12927.0,0.0,0.0,2652.0,3943.0
18-09 22:40:59,79.798,4.444,6.465,9.091,0.0,0.202,74051584.0,913408.0,7413.0,4210.0,0.0,0.0,2982.0,4596.0
18-09 22:41:00,56.970,3.232,14.545,25.253,0.0,0.0,72241152.0,110592.0,9810.0,9947.0,0.0,0.0,2334.0,3703.0
18-09 22:41:01,55.734,3.219,17.103,23.742,0.0,0.201,85614592.0,0.0,8469.0,7672.0,0.0,0.0,2670.0,4282.0
18-09 22:41:02,49.798,3.036,17.814,29.150,0.0,0.202,77074432.0,0.0,3332.0,5638.0,0.0,0.0,2419.0,3979.0
18-09 22:41:03,48.577,3.862,28.455,18.902,0.0,0.203,69214208.0,0.0,7136.0,3747.0,0.0,0.0,2604.0,4009.0
18-09 22:41:04,51.710,4.024,17.907,26.157,0.0,0.201,77074432.0,0.0,10535.0,10028.0,0.0,0.0,2609.0,4082.0
18-09 22:41:05,51.703,3.407,21.443,23.046,0.0,0.401,86380544.0,217088.0,9309.0,12615.0,0.0,0.0,2491.0,4085.0
18-09 22:41:06,68.623,3.036,11.538,16.599,0.0,0.202,88866816.0,0.0,7387.0,6015.0,0.0,0.0,2766.0,4201.0
18-09 22:41:07,73.790,3.629,8.871,13.508,0.0,0.202,79618048.0,0.0,8064.0,6570.0,0.0,0.0,2685.0,3924.0
18-09 22:41:08,84.137,3.012,9.839,3.012,0.0,0.0,49528832.0,0.0,7834.0,7021.0,0.0,0.0,2923.0,4326.0
18-09 22:41:09,81.489,1.811,16.499,0.0,0.0,0.201,21946368.0,28672.0,6691.0,3259.0,0.0,0.0,2723.0,3890.0
18-09 22:41:10,83.903,2.817,13.078,0.0,0.0,0.201,0.0,102400.0,9883.0,8797.0,0.0,0.0,2268.0,2926.0
18-09 22:41:11,73.800,4.0,22.0,0.0,0.0,0.200,0.0,32768.0,10166.0,8517.0,0.0,0.0,2313.0,3790.0
18-09 22:41:12,73.077,4.049,21.862,0.810,0.0,0.202,12288.0,241664.0,11193.0,5035.0,0.0,0.0,2416.0,3641.0
18-09 22:41:13,84.137,9.639,6.225,0.0,0.0,0.0,0.0,167936.0,10574.0,5991.0,0.0,0.0,2753.0,3952.0
18-09 22:41:14,78.916,7.229,13.454,0.201,0.0,0.201,4096.0,1523712.0,19373.0,13189.0,0.0,0.0,3255.0,5386.0
18-09 22:41:15,79.596,4.848,13.939,1.616,0.0,0.0,4096.0,57548800.0,11223.0,5534.0,0.0,0.0,2979.0,4496.0
18-09 22:41:16,91.566,7.229,1.205,0.0,0.0,0.0,0.0,0.0,12322.0,11075.0,0.0,0.0,3034.0,4613.0
18-09 22:41:17,88.400,10.400,0.800,0.400,0.0,0.0,8503296.0,249856.0,13018.0,12593.0,0.0,0.0,2696.0,4115.0
18-09 22:41:18,90.782,8.617,0.401,0.200,0.0,0.0,0.0,225280.0,11198.0,11541.0,0.0,0.0,2723.0,4692.0
18-09 22:41:19,90.782,6.413,2.806,0.0,0.0,0.0,2228224.0,110592.0,8329.0,14530.0,0.0,0.0,2871.0,5060.0
18-09 22:41:20,70.565,21.976,5.645,1.411,0.0,0.403,23912448.0,77824.0,9742.0,8551.0,0.0,0.0,3290.0,5516.0
18-09 22:41:21,64.859,16.867,10.843,7.229,0.0,0.201,8101888.0,71819264.0,7951.0,5258.0,0.0,0.0,2545.0,3568.0
18-09 22:41:22,91.532,3.226,2.419,2.823,0.0,0.0,23326720.0,58544128.0,11677.0,13346.0,0.0,0.0,2678.0,3925.0
18-09 22:41:23,47.505,2.595,26.148,23.353,0.0,0.399,29761536.0,20623360.0,13344.0,19784.0,0.0,0.0,2126.0,3414.0
18-09 22:41:24,38.632,2.616,36.217,22.535,0.0,0.0,66699264.0,20770816.0,8113.0,8892.0,0.0,0.0,2488.0,4365.0
18-09 22:41:25,72.289,4.819,11.044,11.446,0.0,0.402,78118912.0,126976.0,10293.0,12937.0,0.0,0.0,2786.0,4608.0
18-09 22:41:26,54.234,3.226,20.565,21.774,0.0,0.202,80236544.0,0.0,8212.0,7441.0,0.0,0.0,2747.0,4421.0
18-09 22:41:27,58.669,4.234,16.734,19.960,0.0,0.403,93929472.0,0.0,6542.0,2842.0,0.0,0.0,3048.0,5027.0
18-09 22:41:28,60.161,4.427,14.688,20.523,0.0,0.201,76464128.0,0.0,7980.0,5749.0,0.0,0.0,2644.0,4114.0
18-09 22:41:29,43.347,2.419,19.556,34.476,0.0,0.202,75456512.0,286720.0,9662.0,7614.0,0.0,0.0,2540.0,4268.0
18-09 22:41:30,53.614,3.414,15.462,27.108,0.0,0.402,81850368.0,73728.0,8243.0,7806.0,0.0,0.0,2541.0,3967.0
18-09 22:41:31,51.717,3.838,23.232,21.010,0.0,0.202,83025920.0,0.0,9797.0,13641.0,0.0,0.0,2551.0,4126.0
18-09 22:41:32,51.911,4.024,16.097,27.767,0.0,0.201,85553152.0,0.0,7174.0,3757.0,0.0,0.0,2637.0,4298.0
18-09 22:41:33,58.586,2.828,17.374,21.212,0.0,0.0,79712256.0,0.0,7095.0,5121.0,0.0,0.0,2503.0,3903.0
18-09 22:41:34,71.111,3.636,10.303,14.545,0.0,0.404,84803584.0,40960.0,7956.0,7139.0,0.0,0.0,2672.0,3936.0
18-09 22:41:35,78.831,2.621,8.871,9.677,0.0,0.0,55885824.0,90112.0,10106.0,10618.0,0.0,0.0,2834.0,4255.0
18-09 22:41:36,81.400,1.800,16.600,0.0,0.0,0.200,31178752.0,0.0,7344.0,3081.0,0.0,0.0,2988.0,4412.0
18-09 22:41:37,84.970,2.605,12.024,0.200,0.0,0.200,0.0,73728.0,8286.0,7002.0,0.0,0.0,2381.0,3300.0
18-09 22:41:38,82.932,3.414,13.655,0.0,0.0,0.0,0.0,73728.0,3916.0,3133.0,0.0,0.0,2316.0,2957.0
18-09 22:41:39,83.300,4.225,12.475,0.0,0.0,0.0,0.0,245760.0,8285.0,5180.0,0.0,0.0,2448.0,3679.0
18-09 22:41:40,59.155,7.646,29.779,3.421,0.0,0.0,0.0,135168.0,8887.0,6526.0,0.0,0.0,2140.0,3294.0
18-09 22:41:41,61.771,10.463,27.364,0.0,0.0,0.402,0.0,274432.0,18654.0,18004.0,0.0,0.0,2836.0,4834.0
18-09 22:41:42,76.815,6.452,16.734,0.0,0.0,0.0,0.0,323584.0,14392.0,10923.0,0.0,0.0,3080.0,4441.0
18-09 22:41:43,90.342,6.036,3.622,0.0,0.0,0.0,0.0,364544.0,16317.0,11346.0,0.0,0.0,2848.0,4485.0
18-09 22:41:44,92.369,5.823,1.606,0.0,0.0,0.201,0.0,35123200.0,13706.0,10903.0,0.0,0.0,2836.0,4601.0
18-09 22:41:45,93.186,5.411,1.002,0.401,0.0,0.0,4096.0,79163392.0,8517.0,6371.0,0.0,0.0,2845.0,4683.0
18-09 22:41:46,84.615,7.895,5.466,1.822,0.0,0.202,4214784.0,73334784.0,11735.0,8893.0,0.0,0.0,2996.0,4725.0
18-09 22:41:47,67.475,28.081,3.434,1.010,0.0,0.0,8716288.0,41398272.0,11489.0,13172.0,0.0,0.0,2721.0,3803.0
18-09 22:41:48,84.369,14.028,1.202,0.0,0.0,0.401,6496256.0,57344.0,13271.0,18247.0,0.0,0.0,2776.0,4650.0
18-09 22:41:49,74.800,19.600,5.600,0.0,0.0,0.0,25427968.0,0.0,335211.0,20234.0,0.0,0.0,3002.0,4422.0
18-09 22:41:50,91.200,4.200,4.200,0.0,0.0,0.400,61341696.0,0.0,191801.0,8109.0,0.0,0.0,3419.0,5160.0
18-09 22:41:51,88.400,4.400,2.400,4.600,0.0,0.200,73539584.0,0.0,3929987.0,18401.0,0.0,0.0,4153.0,4832.0
18-09 22:41:52,66.465,4.242,7.071,21.616,0.0,0.606,79020032.0,905216.0,8866630.0,30413.0,0.0,0.0,4272.0,4436.0
18-09 22:41:53,63.306,4.234,10.484,21.573,0.0,0.403,76222464.0,94208.0,13289446.0,33260.0,0.0,0.0,3272.0,4224.0
18-09 22:41:54,56.389,3.651,19.878,19.067,0.0,1.014,85594112.0,0.0,13778549.0,36232.0,0.0,0.0,5658.0,4508.0
18-09 22:41:55,71.169,3.629,11.492,13.105,0.0,0.605,81391616.0,0.0,19839802.0,40707.0,0.0,0.0,7268.0,4245.0
18-09 22:41:56,67.606,4.024,11.066,16.097,0.0,1.207,79716352.0,0.0,30028643.0,63010.0,0.0,0.0,8525.0,4318.0
18-09 22:41:57,69.138,4.609,9.218,16.232,0.0,0.802,81440768.0,0.0,18485332.0,42055.0,0.0,0.0,8095.0,4455.0
18-09 22:41:58,70.101,2.626,12.525,14.343,0.0,0.404,62730240.0,81920.0,25618644.0,56506.0,0.0,0.0,8075.0,3601.0
18-09 22:41:59,75.400,3.0,20.0,0.800,0.0,0.800,36429824.0,0.0,15099824.0,35259.0,0.0,0.0,6216.0,4520.0
