"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","group-2-vm4",,,,"User:","ubuntu"
"Cmdline:","dstat -ta --noheaders --noupdate --output /home/ubuntu/dstat.csv",,,,"Date:","18 Sep 2015 22:30:36 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
18-09 22:40:58,42.369,12.249,21.687,23.695,0.0,0.0,20946944.0,51208192.0,1502.0,2065.0,0.0,0.0,1957.0,2819.0
18-09 22:40:59,27.642,2.236,30.894,39.228,0.0,0.0,20893696.0,52224000.0,214.0,1311.0,0.0,0.0,1570.0,2682.0
18-09 22:41:00,60.966,2.012,14.487,22.133,0.0,0.402,58695680.0,25755648.0,321.0,1335.0,0.0,0.0,2221.0,3231.0
18-09 22:41:01,58.317,3.006,25.050,13.427,0.0,0.200,72892416.0,0.0,321.0,2169.0,0.0,0.0,2274.0,3408.0
18-09 22:41:02,53.644,2.429,13.563,30.364,0.0,0.0,77570048.0,0.0,214.0,1311.0,0.0,0.0,2313.0,3246.0
18-09 22:41:03,46.386,2.610,19.880,30.723,0.0,0.402,78270464.0,94208.0,387.0,1967.0,0.0,0.0,2220.0,3182.0
18-09 22:41:04,51.717,2.020,18.586,27.475,0.0,0.202,80662528.0,0.0,2042.0,3157.0,0.0,0.0,2083.0,3038.0
18-09 22:41:05,52.113,2.817,15.694,28.974,0.0,0.402,88518656.0,286720.0,3524.0,2461.0,0.0,0.0,2319.0,3690.0
18-09 22:41:06,55.152,2.828,21.818,20.0,0.0,0.202,82345984.0,0.0,321.0,1836.0,0.0,0.0,2239.0,3232.0
18-09 22:41:07,48.992,2.419,22.379,25.806,0.0,0.403,91385856.0,0.0,1460.0,2476.0,0.0,0.0,2290.0,3599.0
18-09 22:41:08,44.668,2.012,19.920,33.400,0.0,0.0,74711040.0,0.0,214.0,1320.0,0.0,0.0,1959.0,2885.0
18-09 22:41:09,51.703,3.206,14.429,30.261,0.0,0.401,79237120.0,49152.0,321.0,1844.0,0.0,0.0,1954.0,2927.0
18-09 22:41:10,54.343,3.232,14.949,27.071,0.0,0.404,87011328.0,0.0,428.0,3119.0,0.0,0.0,2295.0,3577.0
18-09 22:41:11,71.543,2.405,11.423,14.429,0.0,0.200,77475840.0,0.0,321.0,2260.0,0.0,0.0,2390.0,3168.0
18-09 22:41:12,82.353,1.420,13.185,2.840,0.0,0.203,36212736.0,0.0,428.0,2784.0,0.0,0.0,2410.0,2991.0
18-09 22:41:13,82.329,1.004,16.466,0.201,0.0,0.0,6340608.0,0.0,428.0,3279.0,0.0,0.0,1927.0,2073.0
18-09 22:41:14,80.924,0.201,18.675,0.201,0.0,0.0,0.0,53248.0,280.0,1532.0,0.0,0.0,1818.0,1751.0
18-09 22:41:15,80.924,2.209,16.667,0.0,0.0,0.201,2097152.0,0.0,453.0,2188.0,0.0,0.0,1885.0,1843.0
18-09 22:41:16,74.950,6.012,19.038,0.0,0.0,0.0,0.0,32768.0,1990.0,4961.0,0.0,0.0,1965.0,2386.0
18-09 22:41:17,52.727,7.071,40.202,0.0,0.0,0.0,2097152.0,0.0,1949.0,4383.0,0.0,0.0,1738.0,2561.0
18-09 22:41:18,40.161,7.028,52.610,0.201,0.0,0.0,8192.0,65536.0,10410.0,9152.0,0.0,0.0,2374.0,4464.0
18-09 22:41:19,74.029,4.499,21.472,0.0,0.0,0.0,2097152.0,32768.0,3576.0,1968.0,0.0,0.0,2357.0,2944.0
18-09 22:41:20,91.532,6.048,2.419,0.0,0.0,0.0,4096.0,27045888.0,5936.0,4327.0,0.0,0.0,2610.0,3289.0
18-09 22:41:21,92.972,5.622,1.406,0.0,0.0,0.0,516096.0,84922368.0,393.0,1243.0,0.0,0.0,2476.0,3429.0
18-09 22:41:22,92.972,5.020,1.406,0.602,0.0,0.0,1585152.0,79196160.0,6115.0,3995.0,0.0,0.0,2440.0,3320.0
18-09 22:41:23,77.555,20.641,1.804,0.0,0.0,0.0,6594560.0,37294080.0,9236.0,4111.0,0.0,0.0,2630.0,3571.0
18-09 22:41:24,75.960,15.354,8.081,0.606,0.0,0.0,10731520.0,0.0,3243.0,1985.0,0.0,0.0,2298.0,3525.0
18-09 22:41:25,82.696,11.871,4.628,0.604,0.0,0.201,14942208.0,200704.0,4539.0,2774.0,0.0,0.0,2402.0,3418.0
18-09 22:41:26,75.050,16.097,4.628,3.823,0.0,0.402,64716800.0,0.0,1353.0,1106.0,0.0,0.0,2956.0,3975.0
18-09 22:41:27,87.751,4.618,7.430,0.201,0.0,0.0,73793536.0,0.0,321.0,1335.0,0.0,0.0,3311.0,4587.0
18-09 22:41:28,85.972,4.008,6.012,3.808,0.0,0.200,73056256.0,872448.0,321.0,2177.0,0.0,0.0,2989.0,4502.0
18-09 22:41:29,55.242,2.419,19.960,22.177,0.0,0.202,80830464.0,0.0,214.0,1318.0,0.0,0.0,2096.0,2952.0
18-09 22:41:30,50.704,2.414,26.962,19.718,0.0,0.201,76980224.0,53248.0,214.0,984.0,0.0,0.0,2160.0,3086.0
18-09 22:41:31,56.162,2.828,20.606,20.202,0.0,0.202,68087808.0,0.0,2962.0,3616.0,0.0,0.0,2667.0,3925.0
18-09 22:41:32,51.613,2.016,17.742,28.629,0.0,0.0,98856960.0,0.0,214.0,1319.0,0.0,0.0,2227.0,3423.0
18-09 22:41:33,51.509,1.610,17.706,28.974,0.0,0.201,76640256.0,49152.0,1353.0,1280.0,0.0,0.0,1996.0,2997.0
18-09 22:41:34,49.091,2.222,20.606,27.677,0.0,0.404,87756800.0,0.0,1567.0,3322.0,0.0,0.0,2168.0,3416.0
18-09 22:41:35,53.226,2.218,8.065,36.290,0.0,0.202,92172288.0,0.0,214.0,1319.0,0.0,0.0,2321.0,3509.0
18-09 22:41:36,50.302,2.616,21.529,25.352,0.0,0.201,69214208.0,57344.0,321.0,1916.0,0.0,0.0,1778.0,2772.0
18-09 22:41:37,74.648,3.421,11.268,10.463,0.0,0.201,84463616.0,0.0,535.0,4118.0,0.0,0.0,2535.0,3461.0
18-09 22:41:38,80.924,2.209,10.442,6.426,0.0,0.0,76554240.0,0.0,214.0,1319.0,0.0,0.0,3000.0,4123.0
18-09 22:41:39,81.653,1.815,16.532,0.0,0.0,0.0,37179392.0,0.0,321.0,1923.0,0.0,0.0,2767.0,3724.0
18-09 22:41:40,81.928,2.811,15.261,0.0,0.0,0.0,0.0,0.0,535.0,4130.0,0.0,0.0,1923.0,2103.0
18-09 22:41:41,71.142,3.407,25.451,0.0,0.0,0.0,2097152.0,86016.0,1908.0,3810.0,0.0,0.0,1919.0,2711.0
18-09 22:41:42,66.600,3.600,29.800,0.0,0.0,0.0,0.0,0.0,3709.0,1968.0,0.0,0.0,1866.0,2215.0
18-09 22:41:43,82.093,4.225,13.682,0.0,0.0,0.0,2097152.0,32768.0,1842.0,3854.0,0.0,0.0,2218.0,3021.0
18-09 22:41:44,83.0,4.400,12.200,0.400,0.0,0.0,126976.0,0.0,4919.0,4030.0,0.0,0.0,2307.0,2682.0
18-09 22:41:45,77.555,7.214,15.230,0.0,0.0,0.0,0.0,32768.0,3465.0,6197.0,0.0,0.0,2630.0,3767.0
18-09 22:41:46,65.594,5.634,27.968,0.805,0.0,0.0,10600448.0,274432.0,6612.0,3938.0,0.0,0.0,2456.0,3307.0
18-09 22:41:47,50.303,9.899,39.798,0.0,0.0,0.0,2228224.0,0.0,3556.0,1618.0,0.0,0.0,2165.0,2989.0
18-09 22:41:48,81.855,7.258,10.685,0.0,0.0,0.202,4296704.0,34586624.0,14015.0,281751.0,0.0,0.0,2540.0,3338.0
18-09 22:41:49,85.743,10.643,3.012,0.602,0.0,0.0,9969664.0,89567232.0,6364.0,336555.0,0.0,0.0,2967.0,3525.0
18-09 22:41:50,92.540,4.234,3.226,0.0,0.0,0.0,17428480.0,72998912.0,4475.0,927868.0,0.0,0.0,2863.0,3280.0
18-09 22:41:51,63.380,3.421,9.256,23.139,0.0,0.805,35606528.0,30388224.0,23660.0,6508952.0,0.0,0.0,3153.0,3286.0
18-09 22:41:52,84.444,7.677,2.020,5.253,0.0,0.606,76488704.0,786432.0,92545.0,22943183.0,0.0,0.0,4582.0,4140.0
18-09 22:41:53,71.257,11.976,5.389,10.180,0.0,1.198,75374592.0,0.0,63704.0,27974713.0,0.0,0.0,4942.0,4387.0
18-09 22:41:54,71.976,9.274,10.484,7.056,0.0,1.210,79699968.0,0.0,1691161.0,29215113.0,0.0,0.0,4974.0,4187.0
18-09 22:41:55,65.517,2.840,9.939,18.458,0.0,3.245,85729280.0,0.0,19687060.0,40823309.0,0.0,0.0,7030.0,4183.0
18-09 22:41:56,53.564,1.629,26.069,17.312,0.0,1.426,76922880.0,0.0,18946659.0,45004023.0,0.0,0.0,7019.0,3896.0
18-09 22:41:57,32.860,1.623,24.746,38.945,0.0,1.826,71000064.0,610304.0,14901669.0,31132301.0,0.0,0.0,4957.0,3599.0
18-09 22:41:58,44.153,1.613,10.081,43.347,0.0,0.806,78434304.0,0.0,5785260.0,28656116.0,0.0,0.0,4369.0,3691.0
18-09 22:41:59,49.197,2.610,21.687,25.502,0.0,1.004,83800064.0,0.0,19218294.0,22058573.0,0.0,0.0,6229.0,3470.0
18-09 22:42:00,53.971,2.851,19.348,22.607,0.0,1.222,84447232.0,0.0,31131031.0,36513544.0,0.0,0.0,9290.0,4077.0
18-09 22:42:01,56.513,3.006,18.838,19.238,0.0,2.405,74153984.0,0.0,34367682.0,27711129.0,0.0,0.0,10792.0,3424.0
18-09 22:42:02,59.677,2.419,9.677,25.806,0.0,2.419,63909888.0,319488.0,57477102.0,22833382.0,0.0,0.0,14235.0,3270.0
18-09 22:42:03,77.062,3.421,8.451,8.652,0.0,2.414,84164608.0,0.0,56180896.0,53421558.0,0.0,0.0,10489.0,4581.0
18-09 22:42:04,75.351,3.607,16.433,0.0,0.0,4.609,63328256.0,0.0,66286124.0,64796253.0,0.0,0.0,13075.0,4593.0
18-09 22:42:05,74.498,1.807,11.847,9.036,0.0,2.811,73863168.0,0.0,36836760.0,40987382.0,0.0,0.0,8129.0,4395.0
18-09 22:42:06,78.138,4.858,9.919,5.668,0.0,1.417,67284992.0,0.0,21808479.0,30439918.0,0.0,0.0,6247.0,3948.0
18-09 22:42:07,67.404,3.622,28.370,0.0,0.0,0.604,8454144.0,118784.0,14244118.0,9605448.0,0.0,0.0,6954.0,2821.0
18-09 22:42:08,54.618,1.606,42.972,0.0,0.0,0.803,0.0,32768.0,23275987.0,63161.0,0.0,0.0,5164.0,2022.0
18-09 22:42:09,60.161,3.622,36.217,0.0,0.0,0.0,0.0,0.0,12787794.0,28753.0,0.0,0.0,2556.0,2027.0
18-09 22:42:10,50.916,2.037,45.418,1.018,0.0,0.611,32239616.0,32768.0,112020.0,27388568.0,0.0,0.0,3346.0,3833.0
18-09 22:42:11,39.474,2.429,58.097,0.0,0.0,0.0,3792896.0,0.0,39694.0,7149748.0,0.0,0.0,1883.0,2445.0
18-09 22:42:12,32.329,2.811,54.819,9.639,0.0,0.402,14946304.0,42012672.0,41351.0,16490043.0,0.0,0.0,2422.0,3341.0
18-09 22:42:13,20.606,0.808,58.182,20.404,0.0,0.0,14815232.0,64053248.0,31741.0,14834026.0,0.0,0.0,1808.0,2512.0
18-09 22:42:14,23.030,0.808,66.667,9.293,0.0,0.202,10100736.0,67911680.0,16516.0,6364452.0,0.0,0.0,1605.0,2211.0
18-09 22:42:15,19.115,2.414,68.008,10.060,0.0,0.402,22654976.0,53891072.0,40896.0,20801095.0,0.0,0.0,2439.0,3126.0
18-09 22:42:16,11.837,1.837,86.122,0.0,0.0,0.204,36978688.0,32768.0,71629.0,35117713.0,0.0,0.0,3484.0,4775.0
18-09 22:42:17,1.815,1.008,95.968,0.0,0.0,1.210,33492992.0,0.0,68945.0,34604996.0,0.0,0.0,2831.0,4181.0
18-09 22:42:18,1.613,0.202,96.976,1.210,0.0,0.0,2097152.0,151552.0,5695.0,2600613.0,0.0,0.0,1081.0,2317.0
18-09 22:42:19,1.207,0.604,98.189,0.0,0.0,0.0,0.0,0.0,127.0,486.0,0.0,0.0,993.0,2164.0
18-09 22:42:20,1.411,0.403,98.185,0.0,0.0,0.0,2097152.0,471040.0,107.0,309.0,0.0,0.0,1077.0,2177.0
18-09 22:42:21,1.008,0.403,98.387,0.0,0.0,0.202,0.0,0.0,214.0,834.0,0.0,0.0,1058.0,2222.0
18-09 22:42:22,1.610,0.402,97.988,0.0,0.0,0.0,2097152.0,0.0,173.0,375.0,0.0,0.0,1081.0,2244.0
18-09 22:42:23,1.613,0.202,98.185,0.0,0.0,0.0,0.0,0.0,173.0,375.0,0.0,0.0,1035.0,2196.0
18-09 22:42:24,1.616,0.202,97.576,0.606,0.0,0.0,1171456.0,57344.0,214.0,834.0,0.0,0.0,1066.0,2254.0
18-09 22:42:25,1.207,0.805,97.988,0.0,0.0,0.0,0.0,565248.0,404.0,515.0,0.0,0.0,1080.0,2287.0
18-09 22:42:26,26.600,2.800,70.600,0.0,0.0,0.0,0.0,0.0,4024.0,1490.0,0.0,0.0,1858.0,2732.0
18-09 22:42:27,67.611,5.263,26.113,1.012,0.0,0.0,172032.0,0.0,4111.0,2587.0,0.0,0.0,2635.0,3364.0
18-09 22:42:28,84.909,6.237,8.652,0.0,0.0,0.201,0.0,0.0,3827.0,1352.0,0.0,0.0,2775.0,3838.0
18-09 22:42:29,86.519,7.847,3.622,0.0,0.0,2.012,1093632.0,3584000.0,25130857.0,17224724.0,0.0,0.0,5266.0,5506.0
18-09 22:42:30,88.531,6.237,1.811,0.402,0.0,3.018,4096.0,8343552.0,18419690.0,25039720.0,0.0,0.0,4870.0,4242.0
18-09 22:42:31,83.300,8.853,2.817,0.0,0.0,5.030,0.0,11558912.0,43534250.0,41599990.0,0.0,0.0,6697.0,5422.0
18-09 22:42:32,86.519,8.048,3.018,0.604,0.0,1.811,4096.0,7143424.0,11430018.0,27856716.0,0.0,0.0,5202.0,4919.0
18-09 22:42:33,81.947,6.694,5.274,0.203,0.0,5.882,28672.0,8007680.0,58691028.0,44199720.0,0.0,0.0,7921.0,6724.0
18-09 22:42:34,84.507,6.237,7.646,0.0,0.0,1.610,45056.0,8007680.0,16966016.0,12032156.0,0.0,0.0,3434.0,3879.0
18-09 22:42:35,91.165,6.627,2.209,0.0,0.0,0.0,0.0,520192.0,3282.0,4545.0,0.0,0.0,2606.0,4172.0
18-09 22:42:36,87.349,3.614,8.835,0.0,0.0,0.201,0.0,0.0,3494.0,5465.0,0.0,0.0,2352.0,3511.0
18-09 22:42:37,81.855,6.048,11.895,0.0,0.0,0.202,0.0,0.0,1075.0,2011.0,0.0,0.0,2490.0,4159.0
18-09 22:42:38,86.573,7.615,5.411,0.0,0.0,0.401,45056.0,32768.0,2696.0,7064.0,0.0,0.0,2647.0,4586.0
18-09 22:42:39,60.843,4.418,34.337,0.0,0.0,0.402,0.0,32768.0,2453.0,6901.0,0.0,0.0,2306.0,3993.0
18-09 22:42:40,61.323,4.409,32.465,1.403,0.0,0.401,0.0,39931904.0,3536.0,1618.0,0.0,0.0,2213.0,3463.0
18-09 22:42:41,85.312,6.036,7.243,1.207,0.0,0.201,4096.0,78241792.0,5806.0,5977.0,0.0,0.0,2836.0,4283.0
18-09 22:42:42,80.723,3.614,15.663,0.0,0.0,0.0,0.0,29491200.0,1859.0,4714.0,0.0,0.0,2451.0,3037.0
18-09 22:42:43,73.131,7.273,15.354,0.0,0.0,4.242,4096.0,2383872.0,39767828.0,28324527.0,0.0,0.0,6391.0,6229.0
18-09 22:42:44,83.133,5.823,8.835,0.0,0.0,2.209,0.0,1572864.0,23735330.0,16371384.0,0.0,0.0,5177.0,4545.0
18-09 22:42:45,84.959,6.707,5.285,0.0,0.0,3.049,4096.0,2654208.0,23656907.0,39156875.0,0.0,0.0,6593.0,4508.0
18-09 22:42:46,91.182,5.611,2.605,0.0,0.0,0.601,0.0,790528.0,320422.0,13681525.0,0.0,0.0,3458.0,3589.0
18-09 22:42:47,87.776,6.413,0.802,0.0,0.0,5.010,0.0,47960064.0,43529737.0,38996698.0,0.0,0.0,8030.0,4951.0
18-09 22:42:48,95.609,3.792,0.200,0.0,0.0,0.399,4096.0,0.0,58545.0,3118017.0,0.0,0.0,2811.0,3613.0
18-09 22:42:49,93.574,4.618,1.606,0.0,0.0,0.201,0.0,0.0,412865.0,17764.0,0.0,0.0,2783.0,4353.0
18-09 22:42:50,81.377,4.656,8.907,0.0,0.0,5.061,0.0,200704.0,43091089.0,28360860.0,0.0,0.0,6469.0,6035.0
18-09 22:42:51,92.786,5.010,2.204,0.0,0.0,0.0,0.0,0.0,663.0,1999.0,0.0,0.0,2432.0,4421.0
18-09 22:42:52,73.239,7.445,18.913,0.0,0.0,0.402,0.0,32768.0,5171.0,9711.0,0.0,0.0,2499.0,4737.0
18-09 22:42:53,76.104,2.008,21.486,0.0,0.0,0.402,0.0,0.0,2781.0,6810.0,0.0,0.0,2394.0,3742.0
18-09 22:42:54,67.071,3.636,29.293,0.0,0.0,0.0,0.0,32768.0,3972.0,3193.0,0.0,0.0,2716.0,4132.0
18-09 22:42:55,84.970,5.010,9.820,0.0,0.0,0.200,0.0,225280.0,5954.0,7672.0,0.0,0.0,2737.0,4340.0
18-09 22:42:56,83.903,4.628,11.268,0.0,0.0,0.201,0.0,0.0,1380.0,2090.0,0.0,0.0,2388.0,3103.0
18-09 22:42:57,85.163,5.691,6.301,0.0,0.0,2.846,225280.0,163840.0,28996049.0,18141446.0,0.0,0.0,5080.0,5309.0
18-09 22:42:58,80.573,4.294,13.292,0.204,0.0,1.636,4096.0,32768.0,22677281.0,23976549.0,0.0,0.0,4946.0,4444.0
18-09 22:42:59,83.910,6.517,5.906,0.0,0.0,3.666,0.0,0.0,35524440.0,41679454.0,0.0,0.0,7088.0,5199.0
18-09 22:43:00,91.935,3.629,3.024,0.202,0.0,1.210,4653056.0,294912.0,279903.0,13863601.0,0.0,0.0,3403.0,3237.0
18-09 22:43:01,88.330,4.829,1.811,0.0,0.0,5.030,28672.0,0.0,43626276.0,40895072.0,0.0,0.0,7110.0,5079.0
18-09 22:43:02,93.0,4.800,2.0,0.0,0.0,0.200,1122304.0,1478656.0,124666.0,1495900.0,0.0,0.0,2761.0,3613.0
18-09 22:43:03,89.537,5.030,1.408,0.0,0.0,4.024,0.0,0.0,43062957.0,14446222.0,0.0,0.0,5069.0,4917.0
18-09 22:43:04,89.315,2.823,7.460,0.0,0.0,0.403,0.0,0.0,140706.0,13655606.0,0.0,0.0,3105.0,3811.0
18-09 22:43:05,92.555,3.823,3.421,0.201,0.0,0.0,0.0,147456.0,2847.0,2574.0,0.0,0.0,2551.0,4431.0
18-09 22:43:06,87.450,4.582,7.570,0.199,0.0,0.199,1908736.0,0.0,1369.0,5315.0,0.0,0.0,2440.0,3919.0
18-09 22:43:07,80.200,5.0,14.0,0.400,0.0,0.400,262144.0,11526144.0,4529.0,10757.0,0.0,0.0,2928.0,4888.0
18-09 22:43:08,56.566,4.646,37.980,0.606,0.0,0.202,4485120.0,32768.0,3536.0,1618.0,0.0,0.0,2457.0,3990.0
18-09 22:43:09,82.530,5.020,12.249,0.0,0.0,0.201,0.0,32768.0,5934.0,7412.0,0.0,0.0,2831.0,4435.0
18-09 22:43:10,87.879,4.848,6.263,0.0,0.0,1.010,1564672.0,307200.0,216761.0,11664536.0,0.0,0.0,3457.0,4002.0
18-09 22:43:11,88.153,5.823,5.422,0.0,0.0,0.602,0.0,32768.0,1219366.0,8818199.0,0.0,0.0,3251.0,4036.0
18-09 22:43:12,73.589,4.839,13.306,3.427,0.0,4.839,0.0,12443648.0,42431571.0,35297720.0,0.0,0.0,6121.0,4850.0
18-09 22:43:13,74.645,5.477,16.227,0.0,0.0,3.651,241664.0,0.0,43136386.0,14708618.0,0.0,0.0,4644.0,4191.0
18-09 22:43:14,74.694,7.347,13.878,0.408,0.0,3.673,1224704.0,0.0,43173897.0,28123787.0,0.0,0.0,6326.0,5223.0
18-09 22:43:15,89.621,4.790,3.593,0.399,0.0,1.597,4796416.0,303104.0,453738.0,21215986.0,0.0,0.0,4238.0,3404.0
18-09 22:43:16,93.988,4.810,0.200,0.0,0.0,1.002,32768.0,0.0,280835.0,20164770.0,0.0,0.0,4096.0,3919.0
18-09 22:43:17,95.582,4.016,0.402,0.0,0.0,0.0,2162688.0,909312.0,2185.0,4564.0,0.0,0.0,2453.0,3796.0
18-09 22:43:18,94.411,3.194,0.798,0.0,0.0,1.597,0.0,0.0,506159.0,27615377.0,0.0,0.0,4704.0,4829.0
18-09 22:43:19,84.490,5.306,7.347,0.0,0.0,2.857,2097152.0,0.0,43002012.0,883845.0,0.0,0.0,4194.0,6135.0
18-09 22:43:20,71.774,5.645,21.774,0.403,0.0,0.403,0.0,172032.0,2239.0,5662.0,0.0,0.0,2281.0,3910.0
18-09 22:43:21,54.819,3.414,41.566,0.0,0.0,0.201,2154496.0,32768.0,4850.0,7730.0,0.0,0.0,2192.0,3860.0
18-09 22:43:22,65.918,3.673,30.204,0.0,0.0,0.204,0.0,5697536.0,6447.0,8117.0,0.0,0.0,2456.0,4027.0
18-09 22:43:23,74.798,4.032,19.758,0.0,0.0,1.411,2097152.0,11763712.0,343355.0,13190663.0,0.0,0.0,3964.0,3828.0
18-09 22:43:24,86.145,4.618,9.237,0.0,0.0,0.0,0.0,0.0,5264.0,679595.0,0.0,0.0,2671.0,3303.0
18-09 22:43:25,94.779,4.016,1.004,0.0,0.0,0.201,2097152.0,299008.0,125455.0,6477105.0,0.0,0.0,2852.0,3804.0
18-09 22:43:26,89.579,5.611,0.200,0.0,0.0,4.609,0.0,0.0,32148971.0,35467837.0,0.0,0.0,6556.0,4791.0
18-09 22:43:27,79.192,5.455,12.929,0.0,0.0,2.424,2097152.0,6696960.0,11525592.0,14181749.0,0.0,0.0,4420.0,4098.0
18-09 22:43:28,69.512,8.333,18.902,0.0,0.0,3.252,0.0,0.0,58900486.0,22376320.0,0.0,0.0,7283.0,6568.0
18-09 22:43:29,85.141,6.627,5.221,0.0,0.0,3.012,2097152.0,0.0,27369566.0,20172054.0,0.0,0.0,4471.0,3584.0
18-09 22:43:30,93.200,5.800,0.200,0.0,0.0,0.800,0.0,262144.0,481745.0,27433767.0,0.0,0.0,4505.0,4333.0
18-09 22:43:31,96.593,3.006,0.401,0.0,0.0,0.0,2097152.0,0.0,4484.0,4938.0,0.0,0.0,2602.0,3674.0
18-09 22:43:32,93.800,4.200,0.600,0.0,0.0,1.400,0.0,745472.0,527020.0,27521359.0,0.0,0.0,4802.0,4673.0
18-09 22:43:33,89.718,6.452,1.210,0.0,0.0,2.621,970752.0,5730304.0,42879279.0,806083.0,0.0,0.0,5417.0,5927.0
18-09 22:43:34,80.240,5.988,13.174,0.0,0.0,0.599,0.0,0.0,321.0,2352.0,0.0,0.0,2277.0,3991.0
18-09 22:43:35,65.996,4.225,29.577,0.0,0.0,0.201,0.0,163840.0,4645.0,6631.0,0.0,0.0,2254.0,4109.0
18-09 22:43:36,69.168,4.462,25.558,0.609,0.0,0.203,4255744.0,32768.0,6652.0,8726.0,0.0,0.0,2451.0,4349.0
18-09 22:43:37,78.093,5.274,15.822,0.203,0.0,0.609,36864.0,5742592.0,264930.0,13822298.0,0.0,0.0,3738.0,4032.0
18-09 22:43:38,62.124,4.208,33.267,0.0,0.0,0.401,2166784.0,11542528.0,1380.0,2071.0,0.0,0.0,2154.0,3080.0
18-09 22:43:39,48.185,3.226,47.379,0.0,0.0,1.210,0.0,0.0,381395.0,13954189.0,0.0,0.0,3274.0,3643.0
18-09 22:43:40,47.619,5.383,44.720,0.207,0.0,2.070,2097152.0,221184.0,43196450.0,14560358.0,0.0,0.0,4978.0,5168.0
18-09 22:43:41,25.155,2.680,71.340,0.412,0.0,0.412,118784.0,65536.0,707333.0,27617231.0,0.0,0.0,4307.0,3625.0
18-09 22:43:42,23.185,1.815,75.0,0.0,0.0,0.0,2113536.0,970752.0,2834.0,3493.0,0.0,0.0,1420.0,2263.0
18-09 22:43:43,42.315,0.798,56.886,0.0,0.0,0.0,0.0,0.0,877.0,2248.0,0.0,0.0,1655.0,2471.0
18-09 22:43:44,28.858,1.202,69.940,0.0,0.0,0.0,2097152.0,0.0,147.0,698.0,0.0,0.0,1893.0,2775.0
18-09 22:43:45,22.088,1.205,76.506,0.0,0.0,0.201,0.0,217088.0,420.0,2378.0,0.0,0.0,1457.0,2560.0
18-09 22:43:46,21.643,0.601,77.756,0.0,0.0,0.0,2097152.0,0.0,107.0,346.0,0.0,0.0,1394.0,2497.0
18-09 22:43:47,12.800,2.200,84.600,0.400,0.0,0.0,0.0,827392.0,2239.0,4903.0,0.0,0.0,1560.0,2952.0
18-09 22:43:48,1.610,0.402,97.988,0.0,0.0,0.0,1830912.0,11845632.0,214.0,1011.0,0.0,0.0,915.0,2086.0
18-09 22:43:49,1.606,0.602,97.791,0.0,0.0,0.0,0.0,0.0,107.0,486.0,0.0,0.0,1032.0,2144.0
18-09 22:43:50,1.012,0.405,98.583,0.0,0.0,0.0,0.0,0.0,107.0,486.0,0.0,0.0,1044.0,2196.0
18-09 22:43:51,1.411,0.403,97.581,0.605,0.0,0.0,0.0,126976.0,214.0,1011.0,0.0,0.0,1071.0,2210.0
18-09 22:43:52,1.804,0.802,95.792,1.603,0.0,0.0,446464.0,32768.0,107.0,486.0,0.0,0.0,1093.0,2257.0
18-09 22:43:53,1.414,0.404,95.152,3.030,0.0,0.0,1900544.0,11563008.0,107.0,486.0,0.0,0.0,1099.0,2301.0
18-09 22:43:54,2.008,0.201,96.787,1.004,0.0,0.0,995328.0,0.0,214.0,1011.0,0.0,0.0,1132.0,2402.0
18-09 22:43:55,1.811,0.201,97.988,0.0,0.0,0.0,0.0,0.0,107.0,486.0,0.0,0.0,1088.0,2341.0
18-09 22:43:56,3.846,1.215,94.737,0.0,0.0,0.202,0.0,0.0,2467.0,3926.0,0.0,0.0,1481.0,3078.0
18-09 22:43:57,1.610,1.207,96.378,0.805,0.0,0.0,45056.0,397312.0,2719.0,40410.0,0.0,0.0,1123.0,2432.0
18-09 22:43:58,1.807,0.602,97.590,0.0,0.0,0.0,0.0,1179648.0,239.0,375.0,0.0,0.0,1113.0,2404.0
18-09 22:43:59,2.213,0.402,97.384,0.0,0.0,0.0,0.0,0.0,16373.0,1689.0,0.0,0.0,1133.0,2441.0
18-09 22:44:00,1.610,0.604,97.787,0.0,0.0,0.0,0.0,0.0,214.0,834.0,0.0,0.0,1100.0,2416.0
18-09 22:44:01,1.414,0.606,97.980,0.0,0.0,0.0,0.0,0.0,15371.0,6902.0,0.0,0.0,1103.0,2431.0
18-09 22:44:02,1.414,0.404,98.182,0.0,0.0,0.0,0.0,0.0,107.0,309.0,0.0,0.0,1045.0,2368.0
18-09 22:44:03,1.414,0.606,97.374,0.606,0.0,0.0,0.0,12009472.0,214.0,834.0,0.0,0.0,1058.0,2397.0
18-09 22:44:04,2.658,2.045,95.297,0.0,0.0,0.0,0.0,0.0,15422661.0,14511291.0,0.0,0.0,3703.0,2987.0
18-09 22:44:05,1.626,1.016,97.358,0.0,0.0,0.0,0.0,65536.0,6556500.0,6587027.0,0.0,0.0,2091.0,2613.0
18-09 22:44:06,1.411,0.806,97.782,0.0,0.0,0.0,0.0,0.0,346.0,1098.0,0.0,0.0,1136.0,2480.0
18-09 22:44:07,1.807,0.602,97.590,0.0,0.0,0.0,0.0,0.0,107.0,309.0,0.0,0.0,1098.0,2432.0
18-09 22:44:08,2.012,0.402,94.366,3.219,0.0,0.0,0.0,11706368.0,107.0,309.0,0.0,0.0,1118.0,2429.0
