"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","group-2-vm4",,,,"User:","ubuntu"
"Cmdline:","dstat -ta --noheaders --noupdate --output /home/ubuntu/dstat.csv",,,,"Date:","18 Sep 2015 21:10:33 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
18-09 21:26:14,1.012,0.810,98.178,0.0,0.0,0.0,0.0,147456.0,214.0,844.0,0.0,0.0,1231.0,2638.0
18-09 21:26:15,1.411,0.605,97.984,0.0,0.0,0.0,0.0,20725760.0,107.0,319.0,0.0,0.0,1226.0,2605.0
18-09 21:26:16,1.414,0.404,98.182,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1229.0,2649.0
18-09 21:26:17,2.004,0.802,97.194,0.0,0.0,0.0,0.0,0.0,214.0,844.0,0.0,0.0,1243.0,2660.0
18-09 21:26:18,1.610,0.402,97.183,0.805,0.0,0.0,0.0,69632.0,107.0,319.0,0.0,0.0,1229.0,2653.0
18-09 21:26:19,1.811,0.402,97.787,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1245.0,2670.0
18-09 21:26:20,1.411,0.403,98.185,0.0,0.0,0.0,0.0,0.0,214.0,844.0,0.0,0.0,1210.0,2623.0
18-09 21:26:21,1.804,0.601,97.595,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1214.0,2631.0
18-09 21:26:22,1.610,0.402,97.988,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1167.0,2570.0
18-09 21:26:23,1.411,0.605,97.984,0.0,0.0,0.0,0.0,0.0,214.0,844.0,0.0,0.0,1214.0,2635.0
18-09 21:26:24,1.613,0.202,97.581,0.605,0.0,0.0,0.0,16384.0,107.0,319.0,0.0,0.0,1224.0,2636.0
18-09 21:26:25,1.010,0.606,98.384,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1193.0,2609.0
18-09 21:26:26,1.210,0.605,98.185,0.0,0.0,0.0,0.0,0.0,214.0,844.0,0.0,0.0,1227.0,2667.0
18-09 21:26:27,1.613,0.403,97.984,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1220.0,2655.0
18-09 21:26:28,1.205,1.004,97.791,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1227.0,2652.0
18-09 21:26:29,2.213,0.805,96.982,0.0,0.0,0.0,0.0,0.0,3233.0,4114.0,0.0,0.0,1339.0,2829.0
18-09 21:26:30,1.014,0.406,98.174,0.406,0.0,0.0,0.0,77824.0,107.0,319.0,0.0,0.0,1200.0,2641.0
18-09 21:26:31,1.606,0.602,97.791,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1221.0,2634.0
18-09 21:26:32,1.420,0.203,98.377,0.0,0.0,0.0,0.0,0.0,15425.0,9008.0,0.0,0.0,1296.0,2739.0
18-09 21:26:33,0.811,0.406,98.783,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1197.0,2620.0
18-09 21:26:34,1.811,0.201,97.988,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1194.0,2620.0
18-09 21:26:35,1.649,2.268,95.876,0.0,0.0,0.206,0.0,65536.0,21896511.0,20916227.0,0.0,0.0,3520.0,3392.0
18-09 21:26:36,1.610,0.402,97.183,0.805,0.0,0.0,0.0,73728.0,107.0,319.0,0.0,0.0,1205.0,2605.0
18-09 21:26:37,1.606,0.803,97.590,0.0,0.0,0.0,0.0,0.0,149.0,361.0,0.0,0.0,1215.0,2604.0
18-09 21:26:38,1.411,0.403,98.185,0.0,0.0,0.0,0.0,0.0,214.0,844.0,0.0,0.0,1180.0,2591.0
18-09 21:26:39,1.414,0.202,98.384,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1147.0,2555.0
18-09 21:26:40,1.408,0.604,97.988,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1165.0,2571.0
18-09 21:26:41,1.212,0.606,98.182,0.0,0.0,0.0,0.0,0.0,214.0,844.0,0.0,0.0,1181.0,2616.0
18-09 21:26:42,1.408,0.604,97.384,0.604,0.0,0.0,0.0,16384.0,107.0,319.0,0.0,0.0,1160.0,2530.0
18-09 21:26:43,1.008,0.806,98.185,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1162.0,2554.0
18-09 21:26:44,1.014,0.406,98.580,0.0,0.0,0.0,0.0,0.0,214.0,844.0,0.0,0.0,1184.0,2616.0
18-09 21:26:45,1.411,0.403,98.185,0.0,0.0,0.0,0.0,40960.0,107.0,319.0,0.0,0.0,1173.0,2563.0
18-09 21:26:46,1.008,1.008,97.984,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1166.0,2569.0
18-09 21:26:47,1.012,0.405,98.583,0.0,0.0,0.0,0.0,0.0,214.0,844.0,0.0,0.0,1173.0,2606.0
18-09 21:26:48,1.616,0.202,97.778,0.404,0.0,0.0,0.0,32768.0,107.0,319.0,0.0,0.0,1220.0,2649.0
18-09 21:26:49,1.010,0.808,98.182,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1214.0,2650.0
18-09 21:26:50,0.811,0.406,98.783,0.0,0.0,0.0,0.0,90112.0,214.0,844.0,0.0,0.0,1197.0,2626.0
18-09 21:26:51,1.215,0.405,98.381,0.0,0.0,0.0,0.0,0.0,149.0,319.0,0.0,0.0,1184.0,2619.0
18-09 21:26:52,1.408,0.604,97.988,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1194.0,2612.0
18-09 21:26:53,1.010,0.606,98.384,0.0,0.0,0.0,0.0,0.0,214.0,844.0,0.0,0.0,1183.0,2634.0
18-09 21:26:54,1.807,0.803,96.586,0.803,0.0,0.0,0.0,16384.0,1854.0,2399.0,0.0,0.0,1343.0,2812.0
18-09 21:26:55,1.408,0.604,97.988,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1191.0,2611.0
18-09 21:26:56,2.200,1.200,96.600,0.0,0.0,0.0,0.0,0.0,14792.0,15407.0,0.0,0.0,1291.0,2724.0
18-09 21:26:57,1.800,0.800,97.400,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1198.0,2615.0
18-09 21:26:58,1.012,0.607,98.381,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1199.0,2623.0
18-09 21:26:59,1.856,1.237,96.289,0.206,0.0,0.412,0.0,143360.0,21887966.0,20903835.0,0.0,0.0,3348.0,3376.0
18-09 21:27:00,1.804,0.802,97.395,0.0,0.0,0.0,0.0,20807680.0,107.0,319.0,0.0,0.0,1185.0,2550.0
18-09 21:27:01,1.411,0.403,98.185,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1153.0,2573.0
18-09 21:27:02,1.212,0.808,97.980,0.0,0.0,0.0,0.0,0.0,214.0,844.0,0.0,0.0,1196.0,2618.0
18-09 21:27:03,1.010,0.606,98.384,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1171.0,2565.0
18-09 21:27:04,1.210,0.605,97.782,0.403,0.0,0.0,0.0,81920.0,107.0,319.0,0.0,0.0,1188.0,2610.0
18-09 21:27:05,1.012,0.405,98.583,0.0,0.0,0.0,0.0,0.0,214.0,844.0,0.0,0.0,1180.0,2606.0
18-09 21:27:06,1.207,0.805,97.988,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1193.0,2607.0
18-09 21:27:07,1.613,0.403,97.782,0.0,0.0,0.202,0.0,0.0,107.0,319.0,0.0,0.0,1191.0,2613.0
18-09 21:27:08,1.811,0.604,97.586,0.0,0.0,0.0,0.0,0.0,214.0,844.0,0.0,0.0,1198.0,2620.0
18-09 21:27:09,1.212,0.606,98.182,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1196.0,2604.0
18-09 21:27:10,1.807,0.602,96.185,1.406,0.0,0.0,0.0,16384.0,107.0,319.0,0.0,0.0,1225.0,2630.0
18-09 21:27:11,1.411,0.403,98.185,0.0,0.0,0.0,0.0,0.0,214.0,844.0,0.0,0.0,1225.0,2654.0
18-09 21:27:12,1.408,0.604,97.988,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1201.0,2627.0
18-09 21:27:13,1.613,0.403,97.984,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1189.0,2589.0
18-09 21:27:14,1.014,0.203,98.783,0.0,0.0,0.0,0.0,0.0,214.0,844.0,0.0,0.0,1186.0,2642.0
18-09 21:27:15,1.411,0.403,98.185,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1191.0,2610.0
18-09 21:27:16,1.205,0.602,97.791,0.402,0.0,0.0,0.0,16384.0,107.0,319.0,0.0,0.0,1142.0,2519.0
18-09 21:27:17,1.406,0.803,97.791,0.0,0.0,0.0,0.0,0.0,214.0,844.0,0.0,0.0,1173.0,2586.0
18-09 21:27:18,1.008,0.806,98.185,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1178.0,2582.0
18-09 21:27:19,1.408,0.604,97.988,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1172.0,2574.0
18-09 21:27:20,1.815,6.452,91.532,0.0,0.0,0.202,0.0,0.0,1103.0,844.0,0.0,0.0,1247.0,2696.0
18-09 21:27:21,1.613,0.202,98.185,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1152.0,2532.0
18-09 21:27:22,0.810,0.607,97.976,0.607,0.0,0.0,0.0,200704.0,107.0,319.0,0.0,0.0,1160.0,2561.0
18-09 21:27:23,0.810,0.810,98.381,0.0,0.0,0.0,0.0,0.0,214.0,844.0,0.0,0.0,1182.0,2591.0
18-09 21:27:24,1.610,0.402,97.988,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1162.0,2555.0
18-09 21:27:25,1.603,0.802,97.595,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1173.0,2565.0
18-09 21:27:26,1.016,0.203,98.780,0.0,0.0,0.0,0.0,0.0,214.0,844.0,0.0,0.0,1158.0,2578.0
18-09 21:27:27,0.806,0.806,98.387,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1165.0,2564.0
18-09 21:27:28,1.212,0.404,97.576,0.808,0.0,0.0,0.0,16384.0,107.0,319.0,0.0,0.0,1141.0,2557.0
18-09 21:27:29,1.215,0.202,98.583,0.0,0.0,0.0,0.0,0.0,214.0,844.0,0.0,0.0,1130.0,2546.0
18-09 21:27:30,1.610,0.402,97.988,0.0,0.0,0.0,0.0,32768.0,107.0,319.0,0.0,0.0,1180.0,2559.0
18-09 21:27:31,1.811,0.201,97.586,0.402,0.0,0.0,1617920.0,0.0,107.0,319.0,0.0,0.0,1140.0,2507.0
18-09 21:27:32,2.012,0.402,96.781,0.805,0.0,0.0,1048576.0,0.0,214.0,844.0,0.0,0.0,1138.0,2552.0
18-09 21:27:33,2.037,1.629,85.743,10.591,0.0,0.0,6688768.0,0.0,4902.0,4210.0,0.0,0.0,1931.0,3610.0
18-09 21:27:34,4.628,3.823,77.666,13.883,0.0,0.0,8626176.0,49152.0,107.0,319.0,0.0,0.0,2449.0,4283.0
18-09 21:27:35,4.646,2.222,78.788,14.343,0.0,0.0,8482816.0,364544.0,514.0,1094.0,0.0,0.0,2081.0,3973.0
18-09 21:27:36,0.792,13.663,82.772,2.772,0.0,0.0,6045696.0,0.0,541.0,765.0,0.0,0.0,1950.0,3306.0
18-09 21:27:37,1.629,0.611,97.760,0.0,0.0,0.0,69632.0,0.0,107.0,319.0,0.0,0.0,1107.0,2462.0
18-09 21:27:38,1.613,0.202,98.185,0.0,0.0,0.0,2162688.0,0.0,214.0,844.0,0.0,0.0,1117.0,2483.0
18-09 21:27:39,1.212,0.202,98.586,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1086.0,2427.0
18-09 21:27:40,1.613,0.202,97.581,0.605,0.0,0.0,2097152.0,24576.0,107.0,319.0,0.0,0.0,1105.0,2468.0
18-09 21:27:41,1.212,0.404,98.384,0.0,0.0,0.0,0.0,0.0,214.0,844.0,0.0,0.0,1105.0,2487.0
18-09 21:27:42,1.610,0.402,97.988,0.0,0.0,0.0,2228224.0,0.0,107.0,319.0,0.0,0.0,1102.0,2481.0
18-09 21:27:43,1.613,0.202,98.185,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1117.0,2499.0
18-09 21:27:44,1.012,0.405,98.583,0.0,0.0,0.0,2097152.0,0.0,214.0,844.0,0.0,0.0,1117.0,2493.0
18-09 21:27:45,1.012,0.405,98.583,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1112.0,2508.0
18-09 21:27:46,1.010,0.606,96.768,1.616,0.0,0.0,2097152.0,16384.0,107.0,319.0,0.0,0.0,1124.0,2499.0
18-09 21:27:47,1.414,0.404,98.182,0.0,0.0,0.0,0.0,0.0,214.0,844.0,0.0,0.0,1140.0,2530.0
18-09 21:27:48,2.0,0.600,97.400,0.0,0.0,0.0,2097152.0,0.0,107.0,319.0,0.0,0.0,1113.0,2455.0
18-09 21:27:49,1.406,0.602,97.992,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1107.0,2484.0
18-09 21:27:50,1.406,0.803,97.791,0.0,0.0,0.0,2228224.0,0.0,214.0,844.0,0.0,0.0,1139.0,2544.0
18-09 21:27:51,1.613,0.403,97.984,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1127.0,2509.0
18-09 21:27:52,1.406,0.602,97.390,0.602,0.0,0.0,2097152.0,16384.0,107.0,319.0,0.0,0.0,1156.0,2564.0
18-09 21:27:53,1.212,0.404,98.384,0.0,0.0,0.0,0.0,0.0,214.0,844.0,0.0,0.0,1120.0,2532.0
18-09 21:27:54,1.406,0.803,97.791,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1132.0,2548.0
18-09 21:27:55,2.004,0.401,97.595,0.0,0.0,0.0,2097152.0,0.0,107.0,319.0,0.0,0.0,1162.0,2555.0
18-09 21:27:56,1.215,0.405,98.381,0.0,0.0,0.0,0.0,0.0,214.0,844.0,0.0,0.0,1167.0,2580.0
18-09 21:27:57,1.207,0.604,98.189,0.0,0.0,0.0,2097152.0,0.0,107.0,319.0,0.0,0.0,1150.0,2535.0
18-09 21:27:58,1.215,0.405,98.178,0.202,0.0,0.0,0.0,16384.0,107.0,319.0,0.0,0.0,1142.0,2554.0
18-09 21:27:59,1.217,0.0,98.783,0.0,0.0,0.0,2097152.0,0.0,214.0,844.0,0.0,0.0,1133.0,2522.0
18-09 21:28:00,0.811,0.406,98.783,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1127.0,2500.0
18-09 21:28:01,1.210,0.605,98.185,0.0,0.0,0.0,2097152.0,0.0,107.0,319.0,0.0,0.0,1147.0,2536.0
18-09 21:28:02,1.613,0.403,97.581,0.403,0.0,0.0,8192.0,0.0,214.0,844.0,0.0,0.0,1156.0,2536.0
18-09 21:28:03,1.610,0.604,95.976,1.610,0.0,0.201,6479872.0,0.0,8418.0,531791.0,0.0,0.0,1294.0,2672.0
18-09 21:28:04,1.603,1.403,95.792,0.601,0.0,0.601,6156288.0,16384.0,25479.0,9927493.0,0.0,0.0,2084.0,3168.0
18-09 21:28:05,1.417,0.405,98.178,0.0,0.0,0.0,2097152.0,32768.0,346.0,844.0,0.0,0.0,1256.0,2678.0
18-09 21:28:06,1.411,0.605,97.984,0.0,0.0,0.0,131072.0,0.0,107.0,319.0,0.0,0.0,1190.0,2571.0
18-09 21:28:07,1.215,0.405,98.381,0.0,0.0,0.0,2097152.0,0.0,107.0,319.0,0.0,0.0,1177.0,2562.0
18-09 21:28:08,1.616,0.404,97.980,0.0,0.0,0.0,0.0,0.0,214.0,844.0,0.0,0.0,1178.0,2589.0
18-09 21:28:09,1.004,1.205,97.791,0.0,0.0,0.0,2097152.0,0.0,107.0,319.0,0.0,0.0,1178.0,2549.0
18-09 21:28:10,1.414,0.606,97.374,0.606,0.0,0.0,0.0,20480.0,107.0,319.0,0.0,0.0,1169.0,2563.0
18-09 21:28:11,1.610,0.805,97.384,0.201,0.0,0.0,2101248.0,12288.0,7734.0,510771.0,0.0,0.0,1250.0,2630.0
18-09 21:28:12,2.012,0.604,96.982,0.0,0.0,0.402,0.0,0.0,23606.0,9950677.0,0.0,0.0,1990.0,3014.0
18-09 21:28:13,1.210,0.806,97.984,0.0,0.0,0.0,2097152.0,0.0,239.0,385.0,0.0,0.0,1178.0,2554.0
18-09 21:28:14,1.606,0.803,97.590,0.0,0.0,0.0,0.0,0.0,214.0,844.0,0.0,0.0,1199.0,2588.0
18-09 21:28:15,1.610,0.604,97.787,0.0,0.0,0.0,2097152.0,0.0,107.0,319.0,0.0,0.0,1192.0,2571.0
18-09 21:28:16,2.012,0.201,97.183,0.604,0.0,0.0,0.0,28672.0,107.0,319.0,0.0,0.0,1166.0,2525.0
18-09 21:28:17,1.215,0.405,98.381,0.0,0.0,0.0,2097152.0,0.0,214.0,844.0,0.0,0.0,1192.0,2584.0
18-09 21:28:18,1.815,0.202,97.984,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1190.0,2556.0
18-09 21:28:19,1.016,0.610,97.967,0.0,0.0,0.407,2097152.0,0.0,32380.0,10455654.0,0.0,0.0,2075.0,3137.0
18-09 21:28:20,1.613,0.605,97.782,0.0,0.0,0.0,0.0,0.0,346.0,910.0,0.0,0.0,1211.0,2617.0
18-09 21:28:21,2.008,0.201,97.791,0.0,0.0,0.0,2097152.0,0.0,107.0,319.0,0.0,0.0,1172.0,2562.0
18-09 21:28:22,1.212,0.606,97.576,0.606,0.0,0.0,131072.0,20480.0,107.0,319.0,0.0,0.0,1197.0,2611.0
18-09 21:28:23,1.815,0.605,95.968,1.613,0.0,0.0,2387968.0,0.0,16908.0,17656.0,0.0,0.0,1372.0,2725.0
18-09 21:28:24,2.016,0.202,97.581,0.202,0.0,0.0,8192.0,0.0,15277.0,15354.0,0.0,0.0,1330.0,2763.0
18-09 21:28:25,4.684,3.259,83.096,8.758,0.0,0.204,4194304.0,0.0,21724307.0,103589.0,0.0,0.0,2379.0,3503.0
18-09 21:28:26,5.092,5.499,72.098,17.108,0.0,0.204,4526080.0,20959232.0,22021844.0,64090.0,0.0,0.0,4315.0,5058.0
18-09 21:28:27,6.288,1.623,77.079,15.010,0.0,0.0,5931008.0,0.0,107.0,355.0,0.0,0.0,1700.0,3259.0
18-09 21:28:28,9.859,1.207,76.258,12.676,0.0,0.0,4308992.0,319488.0,149.0,421.0,0.0,0.0,1646.0,3045.0
18-09 21:28:29,18.127,2.191,71.315,8.367,0.0,0.0,5931008.0,0.0,214.0,856.0,0.0,0.0,1835.0,3004.0
18-09 21:28:30,38.431,1.610,53.521,6.439,0.0,0.0,2252800.0,0.0,332.0,487.0,0.0,0.0,2054.0,2981.0
18-09 21:28:31,18.072,1.606,72.691,7.631,0.0,0.0,8937472.0,0.0,107.0,373.0,0.0,0.0,1892.0,3207.0
18-09 21:28:32,16.600,1.400,76.800,5.200,0.0,0.0,4087808.0,0.0,1309.0,2620.0,0.0,0.0,1702.0,2910.0
18-09 21:28:33,18.788,1.616,74.141,5.455,0.0,0.0,5218304.0,57344.0,2547.0,2672.0,0.0,0.0,1813.0,3033.0
18-09 21:28:34,22.177,1.210,70.565,6.048,0.0,0.0,3391488.0,0.0,107.0,358.0,0.0,0.0,1890.0,2985.0
18-09 21:28:35,29.800,2.600,64.600,2.800,0.0,0.200,3813376.0,0.0,1672.0,3213.0,0.0,0.0,2579.0,4178.0
18-09 21:28:36,20.121,1.610,75.654,2.616,0.0,0.0,2068480.0,0.0,3405.0,6829.0,0.0,0.0,2062.0,3462.0
18-09 21:28:37,4.858,0.810,92.713,1.619,0.0,0.0,2478080.0,0.0,6409.0,3753.0,0.0,0.0,1189.0,2520.0
18-09 21:28:38,68.635,9.776,20.367,1.018,0.0,0.204,376832.0,286720.0,11520.0,44332.0,0.0,0.0,4461.0,6826.0
18-09 21:28:39,94.790,3.407,1.804,0.0,0.0,0.0,2097152.0,0.0,1351.0,2613.0,0.0,0.0,2512.0,3190.0
18-09 21:28:40,93.200,6.600,0.0,0.200,0.0,0.0,114688.0,0.0,1112.0,1463.0,0.0,0.0,2477.0,3405.0
18-09 21:28:41,91.147,6.841,2.012,0.0,0.0,0.0,2129920.0,0.0,1922.0,3728.0,0.0,0.0,2621.0,4207.0
18-09 21:28:42,86.032,5.466,8.502,0.0,0.0,0.0,86016.0,0.0,12549.0,8913.0,0.0,0.0,2620.0,3932.0
18-09 21:28:43,78.831,4.637,10.282,6.250,0.0,0.0,19365888.0,110592.0,14521.0,7241.0,0.0,0.0,2837.0,4680.0
18-09 21:28:44,66.801,6.841,18.712,7.445,0.0,0.201,25694208.0,0.0,12064.0,14004.0,0.0,0.0,2448.0,3667.0
18-09 21:28:45,80.762,2.004,17.034,0.0,0.0,0.200,26877952.0,0.0,2945.0,4515.0,0.0,0.0,2674.0,4027.0
18-09 21:28:46,93.763,4.628,1.610,0.0,0.0,0.0,65953792.0,0.0,7605.0,5951.0,0.0,0.0,2937.0,4285.0
18-09 21:28:47,69.819,3.823,14.889,11.268,0.0,0.201,83640320.0,0.0,1557.0,3892.0,0.0,0.0,2903.0,4304.0
18-09 21:28:48,47.465,3.448,25.152,23.732,0.0,0.203,70115328.0,57344.0,1285.0,2613.0,0.0,0.0,2212.0,3526.0
18-09 21:28:49,37.751,4.217,22.289,35.743,0.0,0.0,84410368.0,4096.0,8119.0,6159.0,0.0,0.0,2676.0,4243.0
18-09 21:28:50,32.724,3.252,30.691,33.130,0.0,0.203,74702848.0,0.0,1458.0,5485.0,0.0,0.0,2061.0,3410.0
18-09 21:28:51,30.488,2.846,28.252,38.211,0.0,0.203,92205056.0,0.0,1351.0,4919.0,0.0,0.0,2014.0,3473.0
18-09 21:28:52,26.477,3.259,30.346,39.919,0.0,0.0,83222528.0,0.0,14992.0,6751.0,0.0,0.0,2125.0,3602.0
18-09 21:28:53,22.312,2.231,36.511,38.337,0.0,0.609,76750848.0,24576.0,5853.0,6956.0,0.0,0.0,1869.0,3377.0
18-09 21:28:54,22.904,3.476,23.517,49.898,0.0,0.204,88600576.0,8192.0,2230.0,5214.0,0.0,0.0,1942.0,3380.0
18-09 21:28:55,26.113,2.834,30.162,40.891,0.0,0.0,92262400.0,0.0,13171.0,6163.0,0.0,0.0,2183.0,3710.0
18-09 21:28:56,17.944,2.218,33.468,46.169,0.0,0.202,60215296.0,21037056.0,1086.0,2143.0,0.0,0.0,1674.0,3036.0
18-09 21:28:57,23.046,3.407,29.259,43.888,0.0,0.401,83607552.0,0.0,662.0,4086.0,0.0,0.0,1949.0,3458.0
18-09 21:28:58,21.328,2.012,41.247,35.211,0.0,0.201,78909440.0,81920.0,9275.0,5735.0,0.0,0.0,1743.0,3222.0
18-09 21:28:59,25.050,3.206,23.447,47.896,0.0,0.401,78602240.0,8192.0,5751.0,7029.0,0.0,0.0,1886.0,3424.0
18-09 21:29:00,22.718,2.840,46.450,27.789,0.0,0.203,67383296.0,32768.0,6941.0,12622.0,0.0,0.0,2325.0,4278.0
18-09 21:29:01,11.813,2.648,85.132,0.204,0.0,0.204,2121728.0,622592.0,13755.0,14681.0,0.0,0.0,2428.0,4887.0
18-09 21:29:02,56.478,4.858,38.664,0.0,0.0,0.0,0.0,0.0,18025.0,13440.0,0.0,0.0,2702.0,3723.0
18-09 21:29:03,94.389,4.609,1.002,0.0,0.0,0.0,2097152.0,335872.0,14979.0,19457.0,0.0,0.0,3134.0,4299.0
18-09 21:29:04,95.792,3.607,0.601,0.0,0.0,0.0,0.0,0.0,7714.0,17254.0,0.0,0.0,2574.0,3394.0
18-09 21:29:05,92.771,5.221,2.008,0.0,0.0,0.0,2097152.0,0.0,17907.0,13982.0,0.0,0.0,2647.0,4114.0
18-09 21:29:06,90.744,5.231,3.622,0.0,0.0,0.402,2195456.0,237568.0,13389.0,11070.0,0.0,0.0,2698.0,4534.0
18-09 21:29:07,84.940,5.221,9.639,0.0,0.0,0.201,6967296.0,0.0,17223.0,111036.0,0.0,0.0,2641.0,3925.0
18-09 21:29:08,92.771,3.614,3.012,0.201,0.0,0.402,30740480.0,94208.0,842591.0,633515.0,0.0,0.0,3026.0,3932.0
18-09 21:29:09,93.613,4.790,0.599,0.399,0.0,0.599,74936320.0,8192.0,6112528.0,16039364.0,0.0,0.0,4656.0,4215.0
18-09 21:29:10,91.684,4.665,0.811,0.203,0.0,2.637,78249984.0,0.0,46096951.0,203562.0,0.0,0.0,8833.0,4693.0
18-09 21:29:11,86.546,8.233,1.004,2.008,0.0,2.209,83390464.0,458752.0,62362449.0,213854.0,0.0,0.0,15261.0,4313.0
18-09 21:29:12,51.919,4.848,18.182,20.606,0.0,4.444,76099584.0,0.0,79035080.0,13335021.0,0.0,0.0,13502.0,4657.0
18-09 21:29:13,45.233,4.665,29.615,17.647,0.0,2.840,80814080.0,77824.0,72373698.0,5005038.0,0.0,0.0,11267.0,4322.0
18-09 21:29:14,38.446,3.885,29.448,26.380,0.0,1.840,76668928.0,8192.0,72585015.0,423057.0,0.0,0.0,9893.0,3481.0
18-09 21:29:15,47.444,4.090,28.221,17.382,0.0,2.863,96497664.0,0.0,76698017.0,528358.0,0.0,0.0,7169.0,3898.0
18-09 21:29:16,29.339,4.339,60.331,4.959,0.0,1.033,28446720.0,6455296.0,60924224.0,310915.0,0.0,0.0,4658.0,4646.0
18-09 21:29:17,27.992,3.245,65.314,0.0,0.0,3.448,2097152.0,0.0,100214731.0,395150.0,0.0,0.0,11049.0,2809.0
18-09 21:29:18,17.347,2.449,78.163,0.408,0.0,1.633,3694592.0,32768.0,54610456.0,2029117.0,0.0,0.0,6913.0,3216.0
18-09 21:29:19,7.407,1.440,83.745,6.996,0.0,0.412,64569344.0,159744.0,11131960.0,61860772.0,0.0,0.0,6833.0,5104.0
18-09 21:29:20,1.455,1.247,97.089,0.0,0.0,0.208,69103616.0,0.0,144526.0,71613754.0,0.0,0.0,4870.0,5349.0
18-09 21:29:21,6.263,1.010,92.727,0.0,0.0,0.0,2166784.0,0.0,24880.0,1094157.0,0.0,0.0,2106.0,3930.0
18-09 21:29:22,2.817,0.805,96.378,0.0,0.0,0.0,0.0,0.0,2081.0,10266.0,0.0,0.0,1567.0,3073.0
18-09 21:29:23,1.210,0.403,98.387,0.0,0.0,0.0,2097152.0,0.0,280.0,1701.0,0.0,0.0,957.0,2299.0
18-09 21:29:24,11.943,4.049,83.401,0.405,0.0,0.202,0.0,94208.0,22018951.0,133414.0,0.0,0.0,3101.0,4343.0
18-09 21:29:25,30.261,2.004,67.735,0.0,0.0,0.0,2097152.0,0.0,107.0,568.0,0.0,0.0,1875.0,2767.0
18-09 21:29:26,44.467,2.012,53.521,0.0,0.0,0.0,0.0,40960.0,17783.0,18685.0,0.0,0.0,1854.0,2473.0
18-09 21:29:27,26.052,1.603,71.142,1.202,0.0,0.0,2707456.0,0.0,1793.0,3384.0,0.0,0.0,1579.0,2959.0
18-09 21:29:28,33.200,2.200,64.600,0.0,0.0,0.0,0.0,0.0,5869.0,6396.0,0.0,0.0,1839.0,2992.0
18-09 21:29:29,40.726,3.831,53.629,0.0,0.0,1.815,2097152.0,409600.0,21889744.0,20963278.0,0.0,0.0,5983.0,4252.0
