"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","group-2-vm1",,,,"User:","ubuntu"
"Cmdline:","dstat -ta --noheaders --noupdate --output /home/ubuntu/dstat.csv",,,,"Date:","18 Sep 2015 21:10:32 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
18-09 21:18:23,4.609,1.403,93.988,0.0,0.0,0.0,0.0,8192.0,2878.0,2749.0,0.0,0.0,1546.0,3434.0
18-09 21:18:24,4.008,1.804,93.988,0.0,0.0,0.200,0.0,0.0,2618.0,3480.0,0.0,0.0,1506.0,3214.0
18-09 21:18:25,2.222,1.414,96.364,0.0,0.0,0.0,0.0,0.0,13238.0,321677.0,0.0,0.0,1532.0,3300.0
18-09 21:18:26,3.434,1.818,94.545,0.202,0.0,0.0,0.0,61440.0,13126.0,273972.0,0.0,0.0,1598.0,3405.0
18-09 21:18:27,5.242,1.815,92.742,0.0,0.0,0.202,0.0,8192.0,15767.0,624063.0,0.0,0.0,2003.0,3949.0
18-09 21:18:28,5.433,1.408,93.159,0.0,0.0,0.0,0.0,21688320.0,2175.0,1404.0,0.0,0.0,1676.0,3557.0
18-09 21:18:29,5.466,0.810,92.510,0.810,0.0,0.405,0.0,159744.0,1712.0,1074.0,0.0,0.0,1648.0,3523.0
18-09 21:18:30,7.243,2.012,90.744,0.0,0.0,0.0,0.0,0.0,2688.0,5219.0,0.0,0.0,1738.0,3622.0
18-09 21:18:31,3.434,1.212,95.354,0.0,0.0,0.0,0.0,0.0,2128.0,1453.0,0.0,0.0,1626.0,3496.0
18-09 21:18:32,4.217,1.205,94.578,0.0,0.0,0.0,0.0,0.0,2611.0,1987.0,0.0,0.0,1642.0,3524.0
18-09 21:18:33,4.839,1.210,93.952,0.0,0.0,0.0,0.0,1007616.0,4947.0,4136.0,0.0,0.0,1746.0,3629.0
18-09 21:18:34,5.600,1.600,92.200,0.400,0.0,0.200,0.0,65536.0,2692.0,1494.0,0.0,0.0,1789.0,3692.0
18-09 21:18:35,3.434,1.616,94.949,0.0,0.0,0.0,0.0,4096.0,2005.0,1424.0,0.0,0.0,1632.0,3495.0
18-09 21:18:36,8.722,2.434,88.438,0.406,0.0,0.0,4096.0,94208.0,5804.0,3751.0,0.0,0.0,2730.0,5408.0
18-09 21:18:37,8.468,1.815,89.315,0.202,0.0,0.202,20480.0,45056.0,1659.0,1074.0,0.0,0.0,2353.0,4601.0
18-09 21:18:38,20.808,3.838,74.545,0.606,0.0,0.202,4096.0,122880.0,4533.0,3570.0,0.0,0.0,3921.0,7644.0
18-09 21:18:39,5.703,1.018,91.446,1.629,0.0,0.204,0.0,184320.0,84530.0,21027727.0,0.0,0.0,2486.0,4392.0
18-09 21:18:40,3.018,1.207,95.775,0.0,0.0,0.0,0.0,0.0,1803.0,1852.0,0.0,0.0,1543.0,3398.0
18-09 21:18:41,2.616,2.012,95.372,0.0,0.0,0.0,0.0,8192.0,5804.0,9371.0,0.0,0.0,1586.0,3415.0
18-09 21:18:42,7.099,2.231,90.669,0.0,0.0,0.0,0.0,45056.0,4216.0,2562.0,0.0,0.0,2153.0,4208.0
18-09 21:18:43,3.427,1.008,95.161,0.202,0.0,0.202,0.0,1175552.0,6640.0,4784.0,0.0,0.0,1677.0,3426.0
18-09 21:18:44,2.875,2.053,94.456,0.616,0.0,0.0,0.0,20795392.0,179294.0,41842710.0,0.0,0.0,3433.0,5095.0
18-09 21:18:45,3.024,1.411,94.960,0.605,0.0,0.0,4096.0,90112.0,3875.0,2421.0,0.0,0.0,1599.0,3477.0
18-09 21:18:46,4.665,1.420,93.306,0.609,0.0,0.0,0.0,36864.0,5048.0,3478.0,0.0,0.0,1708.0,3706.0
18-09 21:18:47,2.439,1.626,95.935,0.0,0.0,0.0,0.0,0.0,16735.0,215504.0,0.0,0.0,1706.0,3646.0
18-09 21:18:48,2.834,1.417,95.344,0.405,0.0,0.0,4096.0,21143552.0,3858.0,2452.0,0.0,0.0,1603.0,3487.0
18-09 21:18:49,3.219,1.006,95.775,0.0,0.0,0.0,0.0,0.0,4167.0,2584.0,0.0,0.0,1551.0,3466.0
18-09 21:18:50,2.632,1.417,95.951,0.0,0.0,0.0,0.0,0.0,3716.0,2966.0,0.0,0.0,1525.0,3458.0
18-09 21:18:51,3.421,1.207,94.769,0.604,0.0,0.0,0.0,81920.0,6609.0,8117.0,0.0,0.0,1607.0,3500.0
18-09 21:18:52,4.810,1.202,93.988,0.0,0.0,0.0,0.0,0.0,3717.0,2320.0,0.0,0.0,1569.0,3409.0
18-09 21:18:53,3.232,1.010,95.354,0.404,0.0,0.0,0.0,540672.0,8185.0,3786.0,0.0,0.0,1630.0,3490.0
18-09 21:18:54,4.637,1.210,94.153,0.0,0.0,0.0,0.0,0.0,6739.0,2386.0,0.0,0.0,1600.0,3470.0
18-09 21:18:55,5.634,0.805,92.354,1.006,0.0,0.201,0.0,61440.0,7369.0,2542.0,0.0,0.0,1644.0,3457.0
18-09 21:18:56,3.226,1.613,95.161,0.0,0.0,0.0,0.0,0.0,15830.0,214054.0,0.0,0.0,1727.0,3570.0
18-09 21:18:57,2.823,1.210,95.968,0.0,0.0,0.0,0.0,0.0,6653.0,1752.0,0.0,0.0,1601.0,3452.0
18-09 21:18:58,3.823,1.408,94.567,0.0,0.0,0.201,0.0,368640.0,6677.0,2386.0,0.0,0.0,1612.0,3504.0
18-09 21:18:59,3.441,1.215,95.344,0.0,0.0,0.0,0.0,0.0,6676.0,2386.0,0.0,0.0,1662.0,3490.0
18-09 21:19:00,4.024,1.610,93.964,0.402,0.0,0.0,0.0,49152.0,10033.0,6409.0,0.0,0.0,1738.0,3586.0
18-09 21:19:01,3.862,1.626,93.902,0.610,0.0,0.0,4096.0,98304.0,23135.0,9195.0,0.0,0.0,1789.0,3786.0
18-09 21:19:02,6.250,1.008,92.540,0.0,0.0,0.202,0.0,4096.0,8693.0,2467.0,0.0,0.0,1857.0,3825.0
18-09 21:19:03,6.600,1.800,90.800,0.600,0.0,0.200,61440.0,159744.0,16912.0,3086.0,0.0,0.0,2082.0,4135.0
18-09 21:19:04,2.616,2.616,94.165,0.604,0.0,0.0,36864.0,200704.0,1935.0,2016.0,0.0,0.0,1673.0,3560.0
18-09 21:19:05,2.626,2.222,95.152,0.0,0.0,0.0,0.0,0.0,1748.0,1106.0,0.0,0.0,1557.0,3356.0
18-09 21:19:06,1.826,1.217,96.146,0.811,0.0,0.0,0.0,299008.0,2198.0,2304.0,0.0,0.0,1515.0,3361.0
18-09 21:19:07,1.818,1.212,96.970,0.0,0.0,0.0,0.0,0.0,1695.0,1722.0,0.0,0.0,1497.0,3272.0
18-09 21:19:08,8.589,2.045,88.957,0.204,0.0,0.204,0.0,376832.0,12950.0,9367.0,0.0,0.0,1993.0,3901.0
18-09 21:19:09,4.242,2.222,82.828,10.303,0.0,0.404,3964928.0,0.0,1712.0,1172.0,0.0,0.0,2475.0,4244.0
18-09 21:19:10,6.627,2.610,77.108,13.655,0.0,0.0,5464064.0,0.0,1591.0,1784.0,0.0,0.0,2409.0,4613.0
18-09 21:19:11,4.049,3.644,77.733,14.575,0.0,0.0,7806976.0,831488.0,1482.0,1106.0,0.0,0.0,2336.0,4334.0
18-09 21:19:12,1.840,1.022,82.822,14.315,0.0,0.0,4612096.0,0.0,5427.0,5967.0,0.0,0.0,2310.0,3809.0
18-09 21:19:13,3.808,1.403,86.172,8.617,0.0,0.0,2609152.0,0.0,1537.0,1106.0,0.0,0.0,2160.0,3961.0
18-09 21:19:14,1.815,1.613,96.169,0.202,0.0,0.202,24576.0,0.0,1900.0,1448.0,0.0,0.0,1505.0,3300.0
18-09 21:19:15,2.227,1.012,96.761,0.0,0.0,0.0,0.0,0.0,5723.0,7013.0,0.0,0.0,1531.0,3298.0
18-09 21:19:16,2.218,1.210,96.573,0.0,0.0,0.0,0.0,0.0,1537.0,1784.0,0.0,0.0,1510.0,3301.0
18-09 21:19:17,3.0,1.200,95.200,0.600,0.0,0.0,0.0,32768.0,1804.0,1406.0,0.0,0.0,1523.0,3292.0
18-09 21:19:18,2.222,1.818,95.960,0.0,0.0,0.0,0.0,0.0,6659.0,6863.0,0.0,0.0,1633.0,3480.0
18-09 21:19:19,2.016,1.210,96.774,0.0,0.0,0.0,0.0,0.0,1537.0,1106.0,0.0,0.0,1533.0,3328.0
18-09 21:19:20,2.024,1.215,96.761,0.0,0.0,0.0,0.0,0.0,1912.0,2084.0,0.0,0.0,1543.0,3352.0
18-09 21:19:21,7.085,3.239,76.113,13.563,0.0,0.0,4362240.0,0.0,2124.0,2272.0,0.0,0.0,2703.0,4548.0
18-09 21:19:22,3.265,1.633,77.755,17.347,0.0,0.0,12271616.0,0.0,1537.0,530.0,0.0,0.0,1948.0,3902.0
18-09 21:19:23,4.472,1.829,77.033,16.667,0.0,0.0,4517888.0,61440.0,1536.0,1106.0,0.0,0.0,1904.0,3681.0
18-09 21:19:24,13.454,3.012,74.498,8.835,0.0,0.201,3358720.0,32768.0,1536.0,1106.0,0.0,0.0,2365.0,4257.0
18-09 21:19:25,18.384,2.424,72.121,7.071,0.0,0.0,3104768.0,0.0,1537.0,1106.0,0.0,0.0,2227.0,3816.0
18-09 21:19:26,32.525,3.030,60.202,4.242,0.0,0.0,2691072.0,0.0,1590.0,1784.0,0.0,0.0,2142.0,3389.0
18-09 21:19:27,42.0,2.400,50.600,5.0,0.0,0.0,1830912.0,0.0,1482.0,1106.0,0.0,0.0,2124.0,3339.0
18-09 21:19:28,28.514,1.606,61.647,8.233,0.0,0.0,4689920.0,0.0,1696.0,1190.0,0.0,0.0,2087.0,3592.0
18-09 21:19:29,25.657,2.222,64.444,7.677,0.0,0.0,4780032.0,172032.0,1536.0,1106.0,0.0,0.0,2380.0,4165.0
18-09 21:19:30,38.554,1.807,55.622,4.016,0.0,0.0,1589248.0,106496.0,1590.0,1784.0,0.0,0.0,2162.0,3596.0
18-09 21:19:31,21.328,2.414,74.245,2.012,0.0,0.0,1044480.0,0.0,1483.0,1106.0,0.0,0.0,2077.0,3650.0
18-09 21:19:32,23.0,2.0,69.800,5.0,0.0,0.200,2134016.0,0.0,1536.0,1106.0,0.0,0.0,2016.0,4156.0
18-09 21:19:33,15.431,2.405,75.752,6.413,0.0,0.0,5419008.0,0.0,1578.0,1148.0,0.0,0.0,2133.0,3948.0
18-09 21:19:34,15.758,2.020,77.374,4.848,0.0,0.0,3829760.0,8192.0,1537.0,1106.0,0.0,0.0,1965.0,3693.0
18-09 21:19:35,19.478,1.004,77.711,1.807,0.0,0.0,1130496.0,110592.0,1536.0,1106.0,0.0,0.0,1516.0,2871.0
18-09 21:19:36,16.734,3.226,74.597,5.444,0.0,0.0,3379200.0,0.0,1590.0,1784.0,0.0,0.0,1833.0,3324.0
18-09 21:19:37,17.871,2.209,75.301,4.418,0.0,0.201,3416064.0,4096.0,1483.0,1106.0,0.0,0.0,1800.0,3573.0
18-09 21:19:38,17.0,2.600,75.600,4.800,0.0,0.0,2723840.0,0.0,1536.0,1106.0,0.0,0.0,1780.0,3327.0
18-09 21:19:39,26.721,2.024,70.243,0.810,0.0,0.202,770048.0,12288.0,1536.0,1106.0,0.0,0.0,1949.0,3709.0
18-09 21:19:40,25.0,1.210,71.169,2.621,0.0,0.0,1048576.0,643072.0,1591.0,1784.0,0.0,0.0,1754.0,3320.0
18-09 21:19:41,20.808,3.030,73.535,2.626,0.0,0.0,557056.0,122880.0,1590.0,1838.0,0.0,0.0,2036.0,3758.0
18-09 21:19:42,12.525,2.222,71.515,13.535,0.0,0.202,2879488.0,73728.0,4290.0,3071.0,0.0,0.0,2360.0,4508.0
18-09 21:19:43,23.541,2.616,69.416,4.427,0.0,0.0,2494464.0,0.0,1537.0,1173.0,0.0,0.0,2184.0,3606.0
18-09 21:19:44,28.455,4.268,62.805,4.065,0.0,0.407,8237056.0,53248.0,6372.0,19204.0,0.0,0.0,3257.0,6535.0
18-09 21:19:45,19.758,1.613,75.202,3.427,0.0,0.0,774144.0,258048.0,6364.0,38969.0,0.0,0.0,2303.0,4381.0
18-09 21:19:46,7.028,1.406,90.361,1.205,0.0,0.0,8192.0,389120.0,93369.0,21012070.0,0.0,0.0,1956.0,3807.0
18-09 21:19:47,2.218,1.210,96.371,0.0,0.0,0.202,0.0,0.0,2308.0,3103.0,0.0,0.0,1427.0,3196.0
18-09 21:19:48,2.828,1.212,95.960,0.0,0.0,0.0,0.0,0.0,1584.0,1831.0,0.0,0.0,1458.0,3189.0
18-09 21:19:49,2.028,1.217,96.755,0.0,0.0,0.0,0.0,0.0,1615.0,1148.0,0.0,0.0,1443.0,3183.0
18-09 21:19:50,2.828,1.616,95.556,0.0,0.0,0.0,0.0,20602880.0,171044.0,20976167.0,0.0,0.0,2762.0,4191.0
18-09 21:19:51,2.004,1.403,95.792,0.601,0.0,0.200,0.0,86016.0,1518.0,1677.0,0.0,0.0,1441.0,3240.0
18-09 21:19:52,2.028,1.014,96.957,0.0,0.0,0.0,0.0,0.0,1573.0,1106.0,0.0,0.0,1471.0,3315.0
18-09 21:19:53,2.828,0.808,96.364,0.0,0.0,0.0,0.0,0.0,4040.0,2594.0,0.0,0.0,1514.0,3310.0
18-09 21:19:54,2.236,1.220,96.545,0.0,0.0,0.0,0.0,0.0,3163.0,4314.0,0.0,0.0,1551.0,3376.0
18-09 21:19:55,1.833,0.815,97.352,0.0,0.0,0.0,0.0,0.0,1771.0,1345.0,0.0,0.0,1442.0,3247.0
18-09 21:19:56,4.225,1.408,89.940,4.427,0.0,0.0,4096.0,237568.0,3273.0,1895.0,0.0,0.0,1567.0,3388.0
18-09 21:19:57,20.641,1.002,75.551,2.806,0.0,0.0,16384.0,135168.0,14514.0,5668.0,0.0,0.0,1915.0,3584.0
18-09 21:19:58,19.355,3.024,72.177,5.444,0.0,0.0,0.0,421888.0,3580.0,6364.0,0.0,0.0,2175.0,4152.0
18-09 21:19:59,41.988,8.114,44.016,5.477,0.0,0.406,524288.0,167936.0,29352.0,18976.0,0.0,0.0,4536.0,7618.0
18-09 21:20:00,83.600,7.400,7.600,1.200,0.0,0.200,970752.0,0.0,24249.0,420316.0,0.0,0.0,3055.0,4674.0
18-09 21:20:01,94.200,5.200,0.200,0.400,0.0,0.0,122880.0,360448.0,4065.0,2401.0,0.0,0.0,2636.0,3730.0
18-09 21:20:02,95.200,4.400,0.400,0.0,0.0,0.0,1044480.0,0.0,3271.0,1760.0,0.0,0.0,2744.0,3896.0
18-09 21:20:03,79.394,6.061,9.495,5.051,0.0,0.0,368640.0,0.0,7991.0,7172.0,0.0,0.0,2697.0,4943.0
18-09 21:20:04,84.940,6.024,8.233,0.602,0.0,0.201,503808.0,344064.0,11651.0,23360.0,0.0,0.0,2830.0,4251.0
18-09 21:20:05,72.358,13.618,9.756,4.065,0.0,0.203,16605184.0,0.0,4184.0,2852.0,0.0,0.0,2949.0,5383.0
18-09 21:20:06,7.430,75.100,16.867,0.602,0.0,0.0,7778304.0,0.0,4118.0,2962.0,0.0,0.0,2124.0,2923.0
18-09 21:20:07,45.272,42.656,11.066,0.805,0.0,0.201,856064.0,0.0,11801.0,18421.0,0.0,0.0,2559.0,3267.0
18-09 21:20:08,90.543,5.634,3.823,0.0,0.0,0.0,10833920.0,0.0,11324.0,29557.0,0.0,0.0,2838.0,6013.0
18-09 21:20:09,94.400,2.200,0.200,3.0,0.0,0.200,33288192.0,69632.0,6360.0,7477.0,0.0,0.0,2971.0,4592.0
18-09 21:20:10,75.960,6.667,3.232,13.737,0.0,0.404,78692352.0,0.0,7435.0,5582.0,0.0,0.0,2883.0,4298.0
18-09 21:20:11,68.008,3.622,3.823,24.346,0.0,0.201,79200256.0,135168.0,6190.0,4085.0,0.0,0.0,2630.0,3980.0
18-09 21:20:12,53.307,4.008,15.030,27.255,0.0,0.401,77660160.0,0.0,6964.0,4437.0,0.0,0.0,2650.0,4204.0
18-09 21:20:13,59.514,6.073,8.704,25.506,0.0,0.202,74178560.0,0.0,7268.0,4316.0,0.0,0.0,3646.0,5618.0
18-09 21:20:14,51.004,3.815,18.072,26.908,0.0,0.201,65630208.0,0.0,6781.0,5472.0,0.0,0.0,2383.0,3998.0
18-09 21:20:15,44.625,2.434,10.345,42.596,0.0,0.0,68141056.0,73728.0,5032.0,8621.0,0.0,0.0,2106.0,3358.0
18-09 21:20:16,46.400,4.200,18.400,30.600,0.0,0.400,59088896.0,0.0,6429.0,3035.0,0.0,0.0,2541.0,4194.0
18-09 21:20:17,50.101,3.421,17.304,28.974,0.0,0.201,84074496.0,532480.0,7345.0,7579.0,0.0,0.0,2210.0,3497.0
18-09 21:20:18,55.533,2.616,12.072,29.577,0.0,0.201,82116608.0,0.0,9952.0,15182.0,0.0,0.0,2554.0,3999.0
18-09 21:20:19,47.590,3.815,19.478,29.116,0.0,0.0,71614464.0,0.0,6972.0,3588.0,0.0,0.0,2264.0,3630.0
18-09 21:20:20,51.521,2.840,16.836,28.398,0.0,0.406,79912960.0,151552.0,7155.0,7069.0,0.0,0.0,2449.0,3881.0
18-09 21:20:21,50.902,2.605,17.836,28.457,0.0,0.200,71610368.0,0.0,7139.0,3588.0,0.0,0.0,2380.0,3781.0
18-09 21:20:22,44.869,5.835,22.938,26.157,0.0,0.201,73564160.0,434176.0,6598.0,2350.0,0.0,0.0,2351.0,3687.0
18-09 21:20:23,76.258,2.616,13.078,8.048,0.0,0.0,57184256.0,0.0,7942.0,9893.0,0.0,0.0,2634.0,3941.0
18-09 21:20:24,81.087,2.012,16.700,0.0,0.0,0.201,13156352.0,0.0,7474.0,4672.0,0.0,0.0,2538.0,3610.0
18-09 21:20:25,81.764,0.802,17.435,0.0,0.0,0.0,0.0,102400.0,7163.0,3062.0,0.0,0.0,2184.0,2740.0
18-09 21:20:26,82.600,1.200,16.0,0.200,0.0,0.0,24576.0,0.0,2982.0,6079.0,0.0,0.0,2246.0,2857.0
18-09 21:20:27,86.492,2.823,9.677,1.008,0.0,0.0,4096.0,110592.0,8194.0,2601.0,0.0,0.0,2338.0,2952.0
18-09 21:20:28,76.954,10.822,12.024,0.200,0.0,0.0,0.0,53248.0,8093.0,3601.0,0.0,0.0,2223.0,3051.0
18-09 21:20:29,55.847,11.290,29.637,3.024,0.0,0.202,139264.0,376832.0,14150.0,12322.0,0.0,0.0,2690.0,5019.0
18-09 21:20:30,56.313,6.613,34.269,2.605,0.0,0.200,0.0,303104.0,17407.0,7504.0,0.0,0.0,2460.0,4123.0
18-09 21:20:31,81.928,6.225,11.446,0.201,0.0,0.201,0.0,425984.0,12774.0,5460.0,0.0,0.0,3034.0,4462.0
18-09 21:20:32,91.751,7.042,1.006,0.201,0.0,0.0,0.0,21708800.0,17338.0,16197.0,0.0,0.0,2962.0,4350.0
18-09 21:20:33,96.400,3.400,0.200,0.0,0.0,0.0,0.0,102400.0,10736.0,10433.0,0.0,0.0,2666.0,4282.0
18-09 21:20:34,94.589,4.609,0.802,0.0,0.0,0.0,0.0,98304.0,10827.0,8123.0,0.0,0.0,2663.0,3929.0
18-09 21:20:35,84.137,12.651,2.811,0.402,0.0,0.0,0.0,98304.0,7894.0,14447.0,0.0,0.0,2783.0,5122.0
18-09 21:20:36,56.566,35.556,7.879,0.0,0.0,0.0,0.0,0.0,12676.0,19047.0,0.0,0.0,2712.0,4073.0
18-09 21:20:37,70.850,23.482,5.466,0.0,0.0,0.202,21463040.0,1097728.0,9689.0,9566.0,0.0,0.0,2754.0,3893.0
18-09 21:20:38,86.345,10.843,2.811,0.0,0.0,0.0,38256640.0,0.0,7547.0,5127.0,0.0,0.0,2896.0,4143.0
18-09 21:20:39,93.360,3.823,2.414,0.201,0.0,0.201,70492160.0,0.0,8714.0,6331.0,0.0,0.0,3098.0,4559.0
18-09 21:20:40,74.699,5.020,10.241,10.040,0.0,0.0,71827456.0,90112.0,9899.0,13318.0,0.0,0.0,2637.0,3791.0
18-09 21:20:41,57.631,4.618,15.663,21.888,0.0,0.201,80732160.0,8192.0,7442.0,4667.0,0.0,0.0,2468.0,4118.0
18-09 21:20:42,55.179,3.785,15.139,25.299,0.0,0.598,82354176.0,106496.0,7550.0,5191.0,0.0,0.0,2992.0,4748.0
18-09 21:20:43,62.777,4.427,4.024,28.370,0.0,0.402,91250688.0,0.0,8036.0,6893.0,0.0,0.0,2980.0,4600.0
18-09 21:20:44,62.626,3.838,15.758,17.576,0.0,0.202,82571264.0,0.0,8035.0,6962.0,0.0,0.0,2774.0,4492.0
18-09 21:20:45,53.131,3.434,15.960,27.071,0.0,0.404,72466432.0,65536.0,7550.0,5872.0,0.0,0.0,2714.0,4131.0
18-09 21:20:46,52.823,2.419,19.556,24.798,0.0,0.403,83607552.0,4096.0,7740.0,6747.0,0.0,0.0,2310.0,3686.0
18-09 21:20:47,51.297,2.794,18.762,26.747,0.0,0.399,82202624.0,1015808.0,7147.0,3210.0,0.0,0.0,2234.0,3569.0
18-09 21:20:48,50.101,3.421,15.694,30.181,0.0,0.604,85975040.0,0.0,7254.0,4675.0,0.0,0.0,2678.0,4379.0
18-09 21:20:49,54.709,3.006,20.641,21.643,0.0,0.0,86159360.0,0.0,6678.0,3912.0,0.0,0.0,2487.0,3964.0
18-09 21:20:50,68.136,2.405,11.623,17.836,0.0,0.0,73322496.0,0.0,3910.0,5998.0,0.0,0.0,2502.0,3600.0
18-09 21:20:51,80.444,2.016,13.508,3.629,0.0,0.403,42770432.0,98304.0,7254.0,4149.0,0.0,0.0,2724.0,3961.0
18-09 21:20:52,82.036,1.597,15.968,0.0,0.0,0.399,29380608.0,36864.0,8415.0,5003.0,0.0,0.0,2874.0,4188.0
18-09 21:20:53,84.137,2.811,12.851,0.201,0.0,0.0,4243456.0,0.0,7903.0,3858.0,0.0,0.0,2270.0,3163.0
18-09 21:20:54,88.687,4.848,6.465,0.0,0.0,0.0,0.0,151552.0,7833.0,4240.0,0.0,0.0,2375.0,4241.0
18-09 21:20:55,66.800,5.800,26.600,0.800,0.0,0.0,0.0,139264.0,9267.0,6130.0,0.0,0.0,2153.0,3560.0
18-09 21:20:56,72.056,6.387,20.359,0.998,0.0,0.200,0.0,368640.0,16007.0,7645.0,0.0,0.0,2403.0,4009.0
18-09 21:20:57,66.194,5.466,20.445,7.692,0.0,0.202,12288.0,23080960.0,14192.0,8358.0,0.0,0.0,2759.0,4219.0
18-09 21:20:58,79.192,6.061,5.859,8.889,0.0,0.0,4096.0,79769600.0,15389.0,13234.0,0.0,0.0,2759.0,4226.0
18-09 21:20:59,77.823,4.839,9.073,8.266,0.0,0.0,0.0,68276224.0,10991.0,8049.0,0.0,0.0,2550.0,3681.0
18-09 21:21:00,85.484,6.250,4.637,3.629,0.0,0.0,4096.0,69210112.0,13763.0,16874.0,0.0,0.0,2844.0,4394.0
18-09 21:21:01,83.300,15.493,0.805,0.201,0.0,0.201,0.0,389120.0,15238.0,18788.0,0.0,0.0,2839.0,4540.0
18-09 21:21:02,87.097,7.056,5.242,0.605,0.0,0.0,10735616.0,0.0,7863.0,14667.0,0.0,0.0,2850.0,4215.0
18-09 21:21:03,81.836,16.567,1.597,0.0,0.0,0.0,10690560.0,0.0,9403.0,9168.0,0.0,0.0,2735.0,4361.0
18-09 21:21:04,76.815,17.540,5.444,0.0,0.0,0.202,38240256.0,0.0,8370.0,4808.0,0.0,0.0,2954.0,4331.0
18-09 21:21:05,91.147,4.225,3.622,0.604,0.0,0.402,45981696.0,1314816.0,9926.0,8615.0,0.0,0.0,3224.0,4666.0
18-09 21:21:06,84.507,7.847,2.817,4.628,0.0,0.201,65421312.0,114688.0,8211.0,8665.0,0.0,0.0,3477.0,6041.0
18-09 21:21:07,64.128,17.034,4.409,14.028,0.0,0.401,77733888.0,0.0,7175.0,3161.0,0.0,0.0,2779.0,4105.0
18-09 21:21:08,83.433,6.587,5.389,4.591,0.0,0.0,75202560.0,0.0,7257.0,4132.0,0.0,0.0,2934.0,4759.0
18-09 21:21:09,76.210,5.040,5.040,13.306,0.0,0.403,83025920.0,0.0,8113.0,7066.0,0.0,0.0,3146.0,4649.0
18-09 21:21:10,49.900,2.806,15.030,32.064,0.0,0.200,68399104.0,4096.0,9030.0,7058.0,0.0,0.0,2323.0,3644.0
18-09 21:21:11,50.101,3.030,20.404,26.263,0.0,0.202,74285056.0,65536.0,8731.0,16130.0,0.0,0.0,2477.0,4040.0
18-09 21:21:12,54.930,3.421,13.682,27.767,0.0,0.201,77631488.0,8192.0,7789.0,5733.0,0.0,0.0,2458.0,4072.0
18-09 21:21:13,54.361,3.043,9.736,32.657,0.0,0.203,80424960.0,0.0,7032.0,2385.0,0.0,0.0,2617.0,4268.0
18-09 21:21:14,62.325,2.605,9.619,25.251,0.0,0.200,85635072.0,0.0,7150.0,5759.0,0.0,0.0,2614.0,4006.0
18-09 21:21:15,64.980,2.024,13.360,19.433,0.0,0.202,73441280.0,114688.0,7660.0,5875.0,0.0,0.0,2512.0,3835.0
18-09 21:21:16,60.081,2.016,18.347,19.556,0.0,0.0,76701696.0,86016.0,7334.0,8387.0,0.0,0.0,2490.0,3948.0
18-09 21:21:17,74.699,3.815,3.815,17.470,0.0,0.201,74469376.0,4096.0,7150.0,3727.0,0.0,0.0,2517.0,3833.0
18-09 21:21:18,80.400,3.800,4.0,11.200,0.0,0.600,63340544.0,0.0,3419.0,6320.0,0.0,0.0,2943.0,4242.0
18-09 21:21:19,85.944,3.213,10.843,0.0,0.0,0.0,1634304.0,0.0,7258.0,5159.0,0.0,0.0,2444.0,3054.0
18-09 21:21:20,80.962,3.206,15.832,0.0,0.0,0.0,0.0,1069056.0,7546.0,3457.0,0.0,0.0,2236.0,2797.0
18-09 21:21:21,70.683,3.012,26.104,0.0,0.0,0.201,0.0,159744.0,10589.0,7495.0,0.0,0.0,2270.0,3522.0
18-09 21:21:22,76.248,3.194,20.160,0.200,0.0,0.200,4096.0,139264.0,12454.0,4857.0,0.0,0.0,2433.0,3555.0
18-09 21:21:23,90.656,7.356,1.590,0.199,0.0,0.199,0.0,323584.0,10682.0,7199.0,0.0,0.0,2561.0,4301.0
18-09 21:21:24,88.081,8.485,3.434,0.0,0.0,0.0,0.0,352256.0,14177.0,8735.0,0.0,0.0,2955.0,4494.0
18-09 21:21:25,76.613,5.242,16.532,1.411,0.0,0.202,122880.0,356352.0,16114.0,7918.0,0.0,0.0,2750.0,4355.0
18-09 21:21:26,85.141,5.622,5.823,3.414,0.0,0.0,118784.0,75841536.0,15213.0,12881.0,0.0,0.0,3009.0,4192.0
18-09 21:21:27,85.371,10.421,2.405,1.603,0.0,0.200,4362240.0,57470976.0,13484.0,19085.0,0.0,0.0,2948.0,4218.0
18-09 21:21:28,88.129,10.463,0.805,0.402,0.0,0.201,4517888.0,65490944.0,15278.0,19588.0,0.0,0.0,2912.0,4288.0
18-09 21:21:29,92.540,6.250,1.008,0.0,0.0,0.202,6541312.0,29892608.0,13704.0,19741.0,0.0,0.0,2781.0,4466.0
18-09 21:21:30,74.949,18.384,6.465,0.0,0.0,0.202,26017792.0,0.0,8985.0,7459.0,0.0,0.0,3121.0,5034.0
18-09 21:21:31,76.056,18.913,4.427,0.402,0.0,0.201,39374848.0,0.0,3154.0,3314.0,0.0,0.0,3152.0,4578.0
18-09 21:21:32,84.631,11.976,2.395,0.798,0.0,0.200,57434112.0,0.0,11090.0,26965.0,0.0,0.0,3165.0,4722.0
18-09 21:21:33,91.935,4.435,1.411,2.218,0.0,0.0,59826176.0,131072.0,7536.0,4130.0,0.0,0.0,3203.0,4826.0
18-09 21:21:34,71.831,4.427,4.628,18.712,0.0,0.402,83038208.0,700416.0,7823.0,4715.0,0.0,0.0,2641.0,3856.0
