"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","group-2-vm3",,,,"User:","ubuntu"
"Cmdline:","dstat -ta --noheaders --noupdate --output /home/ubuntu/dstat.csv",,,,"Date:","18 Sep 2015 21:10:32 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
18-09 21:25:13,2.012,0.402,97.586,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1166.0,2460.0
18-09 21:25:14,2.004,0.601,97.395,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1127.0,2390.0
18-09 21:25:15,2.209,0.402,97.189,0.201,0.0,0.0,0.0,45056.0,214.0,845.0,0.0,0.0,1201.0,2528.0
18-09 21:25:16,1.212,0.606,98.182,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1156.0,2442.0
18-09 21:25:17,2.800,1.0,96.200,0.0,0.0,0.0,0.0,221184.0,107.0,319.0,0.0,0.0,1232.0,2574.0
18-09 21:25:18,2.012,0.805,97.183,0.0,0.0,0.0,0.0,983040.0,214.0,845.0,0.0,0.0,1213.0,2539.0
18-09 21:25:19,1.619,0.202,98.178,0.0,0.0,0.0,0.0,1048576.0,107.0,319.0,0.0,0.0,1199.0,2567.0
18-09 21:25:20,1.012,0.607,98.381,0.0,0.0,0.0,0.0,1048576.0,107.0,319.0,0.0,0.0,1128.0,2424.0
18-09 21:25:21,2.012,0.402,96.982,0.604,0.0,0.0,0.0,1101824.0,214.0,845.0,0.0,0.0,1207.0,2563.0
18-09 21:25:22,1.014,0.406,98.580,0.0,0.0,0.0,0.0,1048576.0,107.0,319.0,0.0,0.0,1123.0,2405.0
18-09 21:25:23,1.406,0.803,97.791,0.0,0.0,0.0,0.0,1048576.0,107.0,319.0,0.0,0.0,1136.0,2418.0
18-09 21:25:24,1.623,0.0,98.377,0.0,0.0,0.0,0.0,1048576.0,214.0,845.0,0.0,0.0,1152.0,2478.0
18-09 21:25:25,1.800,0.800,97.400,0.0,0.0,0.0,0.0,1048576.0,107.0,319.0,0.0,0.0,1149.0,2436.0
18-09 21:25:26,2.012,0.402,96.781,0.805,0.0,0.0,0.0,1085440.0,107.0,319.0,0.0,0.0,1161.0,2480.0
18-09 21:25:27,1.818,0.606,97.576,0.0,0.0,0.0,0.0,1048576.0,214.0,845.0,0.0,0.0,1209.0,2582.0
18-09 21:25:28,1.811,0.604,97.586,0.0,0.0,0.0,0.0,1048576.0,107.0,319.0,0.0,0.0,1176.0,2491.0
18-09 21:25:29,1.616,0.404,97.980,0.0,0.0,0.0,0.0,1048576.0,107.0,319.0,0.0,0.0,1150.0,2486.0
18-09 21:25:30,1.811,0.604,97.586,0.0,0.0,0.0,0.0,1048576.0,214.0,845.0,0.0,0.0,1139.0,2451.0
18-09 21:25:31,2.012,0.604,96.781,0.604,0.0,0.0,0.0,1212416.0,107.0,319.0,0.0,0.0,1189.0,2526.0
18-09 21:25:32,2.209,0.402,96.185,1.205,0.0,0.0,0.0,1056768.0,107.0,319.0,0.0,0.0,1127.0,2427.0
18-09 21:25:33,1.811,0.805,97.384,0.0,0.0,0.0,0.0,1048576.0,214.0,845.0,0.0,0.0,1156.0,2505.0
18-09 21:25:34,1.610,0.604,97.787,0.0,0.0,0.0,0.0,1048576.0,107.0,319.0,0.0,0.0,1162.0,2504.0
18-09 21:25:35,1.215,0.607,98.178,0.0,0.0,0.0,0.0,1048576.0,107.0,319.0,0.0,0.0,1168.0,2499.0
18-09 21:25:36,1.014,0.406,97.972,0.609,0.0,0.0,0.0,1122304.0,214.0,845.0,0.0,0.0,1153.0,2468.0
18-09 21:25:37,1.619,0.405,97.368,0.607,0.0,0.0,0.0,688128.0,107.0,319.0,0.0,0.0,1175.0,2527.0
18-09 21:25:38,1.006,1.006,97.988,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1141.0,2479.0
18-09 21:25:39,1.417,0.405,98.178,0.0,0.0,0.0,0.0,0.0,214.0,845.0,0.0,0.0,1167.0,2516.0
18-09 21:25:40,0.808,0.808,98.384,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1147.0,2469.0
18-09 21:25:41,1.217,0.203,98.580,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1177.0,2542.0
18-09 21:25:42,1.613,0.403,97.177,0.806,0.0,0.0,0.0,225280.0,214.0,845.0,0.0,0.0,1172.0,2528.0
18-09 21:25:43,1.996,0.998,97.006,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1173.0,2491.0
18-09 21:25:44,1.212,0.404,98.384,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1152.0,2477.0
18-09 21:25:45,2.016,0.202,97.782,0.0,0.0,0.0,0.0,0.0,214.0,845.0,0.0,0.0,1185.0,2531.0
18-09 21:25:46,1.610,0.604,97.787,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1162.0,2492.0
18-09 21:25:47,1.610,0.604,97.787,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1160.0,2511.0
18-09 21:25:48,1.420,0.203,97.769,0.609,0.0,0.0,0.0,16384.0,214.0,845.0,0.0,0.0,1192.0,2550.0
18-09 21:25:49,1.818,0.202,97.980,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1185.0,2506.0
18-09 21:25:50,1.613,0.403,97.984,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1136.0,2441.0
18-09 21:25:51,2.008,0.602,97.390,0.0,0.0,0.0,0.0,28672.0,214.0,845.0,0.0,0.0,1218.0,2550.0
18-09 21:25:52,1.014,0.406,98.580,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1184.0,2497.0
18-09 21:25:53,2.204,0.601,97.194,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1203.0,2523.0
18-09 21:25:54,2.012,0.402,96.781,0.805,0.0,0.0,0.0,32768.0,323.0,845.0,0.0,0.0,1174.0,2489.0
18-09 21:25:55,1.613,0.605,97.782,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1173.0,2501.0
18-09 21:25:56,1.215,0.607,98.178,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1170.0,2471.0
18-09 21:25:57,2.012,0.201,97.787,0.0,0.0,0.0,0.0,8192.0,214.0,845.0,0.0,0.0,1171.0,2491.0
18-09 21:25:58,2.004,0.601,97.395,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1160.0,2442.0
18-09 21:25:59,1.215,0.607,98.178,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1176.0,2497.0
18-09 21:26:00,1.804,0.601,97.194,0.401,0.0,0.0,0.0,77824.0,214.0,845.0,0.0,0.0,1166.0,2459.0
18-09 21:26:01,1.829,0.407,97.764,0.0,0.0,0.0,0.0,0.0,6839.0,7637.0,0.0,0.0,1382.0,2791.0
18-09 21:26:02,2.020,0.404,97.576,0.0,0.0,0.0,0.0,20480.0,107.0,319.0,0.0,0.0,1168.0,2471.0
18-09 21:26:03,1.613,0.403,97.984,0.0,0.0,0.0,0.0,0.0,214.0,845.0,0.0,0.0,1180.0,2494.0
18-09 21:26:04,2.444,2.851,93.686,0.0,0.0,1.018,0.0,65536.0,21987214.0,21144162.0,0.0,0.0,6540.0,3486.0
18-09 21:26:05,2.008,0.402,97.590,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1152.0,2466.0
18-09 21:26:06,1.616,0.404,97.778,0.202,0.0,0.0,0.0,86016.0,256.0,887.0,0.0,0.0,1190.0,2527.0
18-09 21:26:07,2.605,0.802,96.593,0.0,0.0,0.0,0.0,118784.0,19769.0,1946.0,0.0,0.0,1234.0,2559.0
18-09 21:26:08,1.613,0.605,97.782,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1168.0,2476.0
18-09 21:26:09,1.420,0.203,98.377,0.0,0.0,0.0,0.0,0.0,214.0,845.0,0.0,0.0,1165.0,2506.0
18-09 21:26:10,1.210,0.806,97.984,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1154.0,2450.0
18-09 21:26:11,2.209,0.402,97.390,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1209.0,2528.0
18-09 21:26:12,2.616,0.402,96.579,0.402,0.0,0.0,0.0,90112.0,214.0,845.0,0.0,0.0,1191.0,2533.0
18-09 21:26:13,1.014,0.811,98.174,0.0,0.0,0.0,0.0,983040.0,107.0,319.0,0.0,0.0,1183.0,2519.0
18-09 21:26:14,2.012,0.201,97.787,0.0,0.0,0.0,0.0,1048576.0,107.0,319.0,0.0,0.0,1148.0,2453.0
18-09 21:26:15,1.420,0.203,98.377,0.0,0.0,0.0,0.0,1048576.0,214.0,845.0,0.0,0.0,1160.0,2493.0
18-09 21:26:16,1.616,0.404,97.980,0.0,0.0,0.0,0.0,1048576.0,107.0,319.0,0.0,0.0,1190.0,2501.0
18-09 21:26:17,1.815,0.605,96.371,1.210,0.0,0.0,0.0,1093632.0,107.0,319.0,0.0,0.0,1183.0,2505.0
18-09 21:26:18,1.411,0.806,97.782,0.0,0.0,0.0,0.0,1048576.0,214.0,845.0,0.0,0.0,1184.0,2485.0
18-09 21:26:19,1.815,0.403,97.782,0.0,0.0,0.0,0.0,1048576.0,107.0,319.0,0.0,0.0,1183.0,2494.0
18-09 21:26:20,1.822,0.202,97.976,0.0,0.0,0.0,0.0,1048576.0,107.0,319.0,0.0,0.0,1168.0,2471.0
18-09 21:26:21,2.004,0.802,97.194,0.0,0.0,0.0,0.0,1048576.0,214.0,845.0,0.0,0.0,1182.0,2491.0
18-09 21:26:22,1.014,0.406,97.566,1.014,0.0,0.0,0.0,1077248.0,107.0,319.0,0.0,0.0,1150.0,2433.0
18-09 21:26:23,2.016,0.403,97.581,0.0,0.0,0.0,0.0,1048576.0,107.0,319.0,0.0,0.0,1199.0,2507.0
18-09 21:26:24,1.815,0.403,97.782,0.0,0.0,0.0,0.0,1048576.0,214.0,845.0,0.0,0.0,1176.0,2475.0
18-09 21:26:25,1.616,0.202,98.182,0.0,0.0,0.0,0.0,1048576.0,107.0,319.0,0.0,0.0,1163.0,2471.0
18-09 21:26:26,1.414,0.404,98.182,0.0,0.0,0.0,0.0,1048576.0,107.0,319.0,0.0,0.0,1102.0,2368.0
18-09 21:26:27,1.423,0.203,98.374,0.0,0.0,0.0,0.0,1048576.0,214.0,845.0,0.0,0.0,1179.0,2523.0
18-09 21:26:28,2.222,0.808,96.364,0.606,0.0,0.0,0.0,1077248.0,5916.0,2625.0,0.0,0.0,1300.0,2647.0
18-09 21:26:29,13.939,4.848,78.788,0.808,0.0,1.616,172032.0,1048576.0,21989496.0,61255.0,0.0,0.0,7666.0,4410.0
18-09 21:26:30,30.938,2.794,66.068,0.200,0.0,0.0,28672.0,1048576.0,323.0,881.0,0.0,0.0,1704.0,2566.0
18-09 21:26:31,41.129,3.024,54.234,1.613,0.0,0.0,454656.0,1048576.0,16283.0,16708.0,0.0,0.0,2005.0,2885.0
18-09 21:26:32,23.752,1.996,73.453,0.599,0.0,0.200,823296.0,704512.0,1595.0,2823.0,0.0,0.0,1515.0,2520.0
18-09 21:26:33,23.952,1.597,70.858,3.593,0.0,0.0,1892352.0,270336.0,1770.0,2470.0,0.0,0.0,1593.0,2619.0
18-09 21:26:34,37.626,4.024,55.332,2.616,0.0,0.402,1662976.0,65536.0,21770868.0,57891.0,0.0,0.0,7263.0,4487.0
18-09 21:26:35,29.719,1.406,68.072,0.803,0.0,0.0,286720.0,0.0,2743.0,4779.0,0.0,0.0,1861.0,2885.0
18-09 21:26:36,2.621,0.605,96.774,0.0,0.0,0.0,421888.0,0.0,1069.0,2338.0,0.0,0.0,989.0,2239.0
18-09 21:26:37,9.438,0.803,89.157,0.402,0.0,0.201,454656.0,36864.0,4625.0,10827.0,0.0,0.0,1643.0,2898.0
18-09 21:26:38,2.610,0.402,96.988,0.0,0.0,0.0,0.0,0.0,1485.0,2827.0,0.0,0.0,1030.0,2247.0
18-09 21:26:39,4.418,0.602,93.574,1.406,0.0,0.0,0.0,151552.0,4030.0,5375.0,0.0,0.0,1165.0,2476.0
18-09 21:26:40,2.016,0.403,97.581,0.0,0.0,0.0,0.0,0.0,1287.0,2208.0,0.0,0.0,1072.0,2283.0
18-09 21:26:41,1.815,0.202,97.984,0.0,0.0,0.0,0.0,0.0,1287.0,2525.0,0.0,0.0,1042.0,2261.0
18-09 21:26:42,4.444,0.606,94.949,0.0,0.0,0.0,0.0,274432.0,4642.0,5770.0,0.0,0.0,1313.0,2797.0
18-09 21:26:43,3.219,0.402,96.177,0.0,0.0,0.201,0.0,983040.0,4058.0,7262.0,0.0,0.0,1243.0,2652.0
18-09 21:26:44,2.218,0.202,97.581,0.0,0.0,0.0,0.0,1048576.0,1528.0,5342.0,0.0,0.0,1048.0,2263.0
18-09 21:26:45,2.024,0.405,96.761,0.810,0.0,0.0,0.0,1101824.0,1626.0,6203.0,0.0,0.0,1097.0,2381.0
18-09 21:26:46,2.621,1.008,96.371,0.0,0.0,0.0,0.0,1048576.0,2417.0,8539.0,0.0,0.0,1196.0,2457.0
18-09 21:26:47,1.420,0.406,98.174,0.0,0.0,0.0,0.0,1048576.0,1353.0,5437.0,0.0,0.0,1092.0,2388.0
18-09 21:26:48,3.219,0.805,95.976,0.0,0.0,0.0,0.0,1048576.0,2712.0,7356.0,0.0,0.0,1161.0,2443.0
18-09 21:26:49,3.800,0.800,95.400,0.0,0.0,0.0,0.0,1048576.0,3269.0,6307.0,0.0,0.0,1257.0,2504.0
18-09 21:26:50,6.439,1.006,90.744,1.610,0.0,0.201,49152.0,1085440.0,9336.0,20074.0,0.0,0.0,2041.0,4013.0
18-09 21:26:51,2.218,0.806,96.976,0.0,0.0,0.0,0.0,1048576.0,1683.0,8477.0,0.0,0.0,1281.0,2619.0
18-09 21:26:52,3.427,0.806,95.766,0.0,0.0,0.0,0.0,1048576.0,2145.0,12531.0,0.0,0.0,1467.0,2855.0
18-09 21:26:53,2.024,0.202,97.773,0.0,0.0,0.0,0.0,1048576.0,2069.0,2727.0,0.0,0.0,1200.0,2485.0
18-09 21:26:54,13.563,6.073,79.757,0.0,0.0,0.607,0.0,1048576.0,21991847.0,102311.0,0.0,0.0,5277.0,4327.0
18-09 21:26:55,31.727,2.209,64.056,2.008,0.0,0.0,0.0,1286144.0,13884.0,8095.0,0.0,0.0,1751.0,2553.0
18-09 21:26:56,41.851,2.817,55.131,0.0,0.0,0.201,0.0,1048576.0,266.0,458.0,0.0,0.0,1768.0,2400.0
18-09 21:26:57,25.651,2.605,71.543,0.200,0.0,0.0,245760.0,1081344.0,2075.0,3734.0,0.0,0.0,1705.0,2891.0
18-09 21:26:58,34.888,3.245,61.866,0.0,0.0,0.0,0.0,1114112.0,21770359.0,60868.0,0.0,0.0,6985.0,3676.0
18-09 21:26:59,45.272,2.012,52.515,0.0,0.0,0.201,0.0,1048576.0,2425.0,4317.0,0.0,0.0,2645.0,3809.0
18-09 21:27:00,5.847,0.403,93.750,0.0,0.0,0.0,0.0,1048576.0,2017.0,3944.0,0.0,0.0,981.0,2191.0
18-09 21:27:01,7.505,1.217,91.075,0.203,0.0,0.0,0.0,1228800.0,3629.0,7564.0,0.0,0.0,1336.0,2711.0
18-09 21:27:02,2.024,0.607,96.964,0.405,0.0,0.0,0.0,21909504.0,1419.0,2605.0,0.0,0.0,1077.0,2215.0
18-09 21:27:03,2.621,0.403,96.976,0.0,0.0,0.0,0.0,0.0,1460.0,2989.0,0.0,0.0,1051.0,2201.0
18-09 21:27:04,2.610,0.402,96.988,0.0,0.0,0.0,0.0,0.0,2869.0,3822.0,0.0,0.0,1117.0,2385.0
18-09 21:27:05,2.209,0.602,97.189,0.0,0.0,0.0,0.0,0.0,1353.0,2463.0,0.0,0.0,1093.0,2278.0
18-09 21:27:06,2.016,0.202,97.782,0.0,0.0,0.0,0.0,0.0,1460.0,2989.0,0.0,0.0,1074.0,2260.0
18-09 21:27:07,5.600,1.0,93.0,0.200,0.0,0.200,0.0,479232.0,4563.0,7357.0,0.0,0.0,1543.0,3044.0
18-09 21:27:08,1.826,0.406,97.769,0.0,0.0,0.0,0.0,983040.0,1849.0,5620.0,0.0,0.0,1142.0,2388.0
18-09 21:27:09,3.012,0.803,96.185,0.0,0.0,0.0,0.0,1048576.0,2689.0,9695.0,0.0,0.0,1187.0,2491.0
18-09 21:27:10,2.405,0.802,96.794,0.0,0.0,0.0,0.0,1048576.0,1419.0,5546.0,0.0,0.0,1143.0,2399.0
18-09 21:27:11,3.206,0.601,96.192,0.0,0.0,0.0,0.0,1048576.0,2671.0,6443.0,0.0,0.0,1178.0,2458.0
18-09 21:27:12,2.605,1.002,95.190,1.202,0.0,0.0,0.0,1130496.0,3376.0,7008.0,0.0,0.0,1232.0,2542.0
18-09 21:27:13,3.808,1.002,94.990,0.0,0.0,0.200,0.0,1048576.0,3187.0,3760.0,0.0,0.0,1456.0,2915.0
18-09 21:27:14,4.800,1.0,94.0,0.0,0.0,0.200,0.0,1048576.0,6354.0,17990.0,0.0,0.0,1776.0,3497.0
18-09 21:27:15,3.187,1.394,95.219,0.0,0.0,0.199,0.0,1048576.0,1739.0,7751.0,0.0,0.0,1555.0,3107.0
18-09 21:27:16,2.213,1.006,96.781,0.0,0.0,0.0,0.0,1048576.0,2077.0,12000.0,0.0,0.0,1133.0,2393.0
18-09 21:27:17,2.204,0.802,92.385,4.609,0.0,0.0,0.0,1417216.0,107.0,355.0,0.0,0.0,1125.0,2383.0
18-09 21:27:18,1.616,0.404,97.980,0.0,0.0,0.0,0.0,1048576.0,214.0,881.0,0.0,0.0,1112.0,2385.0
18-09 21:27:19,1.616,0.404,97.980,0.0,0.0,0.0,0.0,1048576.0,107.0,355.0,0.0,0.0,1114.0,2390.0
18-09 21:27:20,3.219,1.006,95.775,0.0,0.0,0.0,0.0,1081344.0,239.0,553.0,0.0,0.0,1365.0,2812.0
18-09 21:27:21,2.008,1.807,95.984,0.0,0.0,0.201,0.0,1048576.0,4190.0,5273.0,0.0,0.0,1333.0,2730.0
18-09 21:27:22,2.012,0.604,97.384,0.0,0.0,0.0,0.0,1294336.0,107.0,319.0,0.0,0.0,1096.0,2318.0
18-09 21:27:23,1.603,0.802,96.794,0.802,0.0,0.0,0.0,1257472.0,107.0,319.0,0.0,0.0,1101.0,2339.0
18-09 21:27:24,2.414,0.201,97.384,0.0,0.0,0.0,4096.0,1048576.0,214.0,845.0,0.0,0.0,1103.0,2359.0
18-09 21:27:25,1.414,0.404,98.182,0.0,0.0,0.0,0.0,1048576.0,107.0,319.0,0.0,0.0,1070.0,2315.0
18-09 21:27:26,1.411,0.605,97.984,0.0,0.0,0.0,0.0,1048576.0,107.0,319.0,0.0,0.0,1068.0,2325.0
18-09 21:27:27,2.004,0.802,96.593,0.401,0.0,0.200,0.0,21827584.0,214.0,845.0,0.0,0.0,1137.0,2411.0
18-09 21:27:28,2.012,0.402,96.177,1.408,0.0,0.0,0.0,98304.0,107.0,319.0,0.0,0.0,1081.0,2341.0
18-09 21:27:29,2.817,1.408,86.922,8.853,0.0,0.0,3055616.0,0.0,4968.0,4210.0,0.0,0.0,1711.0,3210.0
18-09 21:27:30,5.894,2.033,78.862,13.211,0.0,0.0,6782976.0,0.0,214.0,845.0,0.0,0.0,2397.0,4084.0
18-09 21:27:31,4.008,2.605,77.555,15.631,0.0,0.200,8605696.0,839680.0,671.0,899.0,0.0,0.0,2114.0,3737.0
18-09 21:27:32,1.383,13.636,81.225,3.755,0.0,0.0,1789952.0,0.0,541.0,765.0,0.0,0.0,1982.0,3201.0
18-09 21:27:33,1.440,0.412,98.148,0.0,0.0,0.0,32768.0,0.0,214.0,845.0,0.0,0.0,1005.0,2233.0
18-09 21:27:34,1.613,0.403,97.984,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1019.0,2198.0
18-09 21:27:35,1.408,0.604,97.988,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1044.0,2249.0
18-09 21:27:36,1.215,0.405,98.381,0.0,0.0,0.0,0.0,0.0,214.0,845.0,0.0,0.0,1065.0,2290.0
18-09 21:27:37,2.400,0.200,97.0,0.400,0.0,0.0,0.0,65536.0,107.0,319.0,0.0,0.0,1065.0,2271.0
18-09 21:27:38,2.008,0.402,97.590,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1067.0,2274.0
18-09 21:27:39,1.616,0.404,97.980,0.0,0.0,0.0,0.0,0.0,214.0,845.0,0.0,0.0,1073.0,2301.0
18-09 21:27:40,1.215,0.405,98.381,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1041.0,2253.0
18-09 21:27:41,1.217,0.406,98.377,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1038.0,2261.0
18-09 21:27:42,2.400,0.800,96.800,0.0,0.0,0.0,0.0,0.0,214.0,845.0,0.0,0.0,1107.0,2329.0
18-09 21:27:43,1.215,0.202,98.178,0.405,0.0,0.0,0.0,16384.0,107.0,319.0,0.0,0.0,1082.0,2334.0
18-09 21:27:44,1.014,0.406,98.580,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1044.0,2280.0
18-09 21:27:45,1.811,0.402,97.787,0.0,0.0,0.0,0.0,0.0,214.0,845.0,0.0,0.0,1065.0,2320.0
18-09 21:27:46,1.616,0.202,98.182,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1097.0,2359.0
18-09 21:27:47,1.417,0.202,98.381,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1093.0,2358.0
18-09 21:27:48,2.204,0.200,97.595,0.0,0.0,0.0,0.0,0.0,214.0,845.0,0.0,0.0,1112.0,2407.0
18-09 21:27:49,2.200,0.600,96.800,0.400,0.0,0.0,0.0,16384.0,107.0,319.0,0.0,0.0,1101.0,2374.0
18-09 21:27:50,1.616,0.202,98.182,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1072.0,2361.0
18-09 21:27:51,1.606,0.803,97.590,0.0,0.0,0.0,0.0,0.0,214.0,845.0,0.0,0.0,1070.0,2349.0
18-09 21:27:52,1.414,0.404,98.182,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1092.0,2384.0
18-09 21:27:53,1.613,0.403,97.984,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1086.0,2374.0
18-09 21:27:54,1.613,0.403,97.984,0.0,0.0,0.0,0.0,0.0,214.0,845.0,0.0,0.0,1089.0,2394.0
18-09 21:27:55,1.807,0.803,97.189,0.201,0.0,0.0,0.0,16384.0,107.0,319.0,0.0,0.0,1108.0,2406.0
18-09 21:27:56,1.414,0.404,98.182,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1092.0,2380.0
18-09 21:27:57,1.414,0.404,98.182,0.0,0.0,0.0,0.0,0.0,214.0,845.0,0.0,0.0,1108.0,2409.0
18-09 21:27:58,1.610,0.604,97.787,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1152.0,2459.0
18-09 21:27:59,1.212,0.808,97.980,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1141.0,2471.0
18-09 21:28:00,1.417,0.202,98.381,0.0,0.0,0.0,0.0,0.0,214.0,845.0,0.0,0.0,1113.0,2426.0
18-09 21:28:01,1.619,0.0,97.976,0.405,0.0,0.0,0.0,20480.0,107.0,319.0,0.0,0.0,1100.0,2430.0
18-09 21:28:02,1.411,0.605,97.984,0.0,0.0,0.0,4096.0,90112.0,107.0,319.0,0.0,0.0,1127.0,2430.0
18-09 21:28:03,1.815,0.403,97.782,0.0,0.0,0.0,0.0,0.0,214.0,845.0,0.0,0.0,1148.0,2479.0
18-09 21:28:04,2.008,0.402,97.590,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1144.0,2446.0
18-09 21:28:05,1.815,0.202,97.984,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1147.0,2478.0
18-09 21:28:06,1.815,0.403,97.782,0.0,0.0,0.0,0.0,0.0,214.0,845.0,0.0,0.0,1133.0,2474.0
18-09 21:28:07,2.004,0.802,96.794,0.401,0.0,0.0,0.0,61440.0,107.0,319.0,0.0,0.0,1174.0,2493.0
18-09 21:28:08,1.212,0.606,98.182,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1148.0,2471.0
18-09 21:28:09,1.811,0.402,97.787,0.0,0.0,0.0,0.0,0.0,214.0,845.0,0.0,0.0,1128.0,2460.0
18-09 21:28:10,1.807,0.803,97.390,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1124.0,2465.0
18-09 21:28:11,2.008,0.602,97.390,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1129.0,2477.0
18-09 21:28:12,1.613,0.403,97.782,0.202,0.0,0.0,0.0,28672.0,214.0,845.0,0.0,0.0,1136.0,2491.0
18-09 21:28:13,1.815,0.403,97.782,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1101.0,2435.0
18-09 21:28:14,1.217,0.406,98.377,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1089.0,2428.0
18-09 21:28:15,1.411,0.605,97.984,0.0,0.0,0.0,0.0,0.0,214.0,845.0,0.0,0.0,1074.0,2375.0
18-09 21:28:16,1.807,0.602,97.590,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1114.0,2402.0
18-09 21:28:17,1.815,0.403,97.782,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1107.0,2425.0
18-09 21:28:18,2.008,0.803,96.787,0.402,0.0,0.0,0.0,16384.0,214.0,845.0,0.0,0.0,1113.0,2408.0
18-09 21:28:19,1.811,0.402,97.787,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1112.0,2384.0
18-09 21:28:20,1.815,0.202,97.984,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1105.0,2388.0
18-09 21:28:21,1.613,0.605,97.782,0.0,0.0,0.0,0.0,0.0,214.0,845.0,0.0,0.0,1090.0,2389.0
18-09 21:28:22,2.811,0.602,95.783,0.803,0.0,0.0,241664.0,0.0,17211.0,17411.0,0.0,0.0,1268.0,2532.0
18-09 21:28:23,2.012,0.604,97.384,0.0,0.0,0.0,4096.0,0.0,13907.0,992.0,0.0,0.0,1166.0,2437.0
18-09 21:28:24,1.818,0.404,97.576,0.202,0.0,0.0,0.0,73728.0,476.0,1619.0,0.0,0.0,1150.0,2432.0
18-09 21:28:25,2.444,3.666,93.279,0.407,0.0,0.204,8192.0,65536.0,21939086.0,21230302.0,0.0,0.0,5471.0,3989.0
18-09 21:28:26,1.811,0.402,97.787,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1106.0,2355.0
18-09 21:28:27,2.222,0.404,97.374,0.0,0.0,0.0,0.0,0.0,256.0,887.0,0.0,0.0,1161.0,2469.0
18-09 21:28:28,1.414,0.404,98.182,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1116.0,2396.0
18-09 21:28:29,2.016,0.202,96.169,1.613,0.0,0.0,0.0,86016.0,107.0,319.0,0.0,0.0,1143.0,2441.0
18-09 21:28:30,1.417,0.607,97.976,0.0,0.0,0.0,0.0,0.0,214.0,845.0,0.0,0.0,1149.0,2445.0
