"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","group-2-vm2",,,,"User:","ubuntu"
"Cmdline:","dstat -ta --noheaders --noupdate --output /home/ubuntu/dstat.csv",,,,"Date:","18 Sep 2015 21:10:32 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
18-09 21:26:55,1.408,0.201,98.189,0.201,0.0,0.0,0.0,163840.0,107.0,319.0,0.0,0.0,984.0,2259.0
18-09 21:26:56,1.403,0.802,97.796,0.0,0.0,0.0,0.0,0.0,13885.0,9786.0,0.0,0.0,1069.0,2397.0
18-09 21:26:57,0.811,1.014,98.174,0.0,0.0,0.0,0.0,0.0,346.0,844.0,0.0,0.0,1051.0,2377.0
18-09 21:26:58,1.010,0.606,98.384,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1004.0,2313.0
18-09 21:26:59,1.829,2.439,94.309,0.813,0.0,0.610,0.0,143360.0,21805646.0,20966236.0,0.0,0.0,4635.0,3749.0
18-09 21:27:00,1.207,0.805,97.988,0.0,0.0,0.0,0.0,16384.0,214.0,844.0,0.0,0.0,998.0,2281.0
18-09 21:27:01,1.606,0.402,97.992,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1013.0,2294.0
18-09 21:27:02,11.919,4.848,83.232,0.0,0.0,0.0,0.0,0.0,224933.0,15551.0,0.0,0.0,2296.0,4243.0
18-09 21:27:03,30.739,2.794,66.267,0.0,0.0,0.200,0.0,0.0,214.0,880.0,0.0,0.0,1747.0,2552.0
18-09 21:27:04,42.200,2.800,55.0,0.0,0.0,0.0,0.0,233472.0,1295.0,1691.0,0.0,0.0,1980.0,2830.0
18-09 21:27:05,26.506,1.606,71.888,0.0,0.0,0.0,0.0,143360.0,2513.0,1455.0,0.0,0.0,1478.0,2560.0
18-09 21:27:06,15.121,10.282,74.597,0.0,0.0,0.0,0.0,0.0,20075.0,4746.0,0.0,0.0,1305.0,2311.0
18-09 21:27:07,9.839,7.028,83.133,0.0,0.0,0.0,0.0,32768.0,2087.0,3735.0,0.0,0.0,1325.0,2646.0
18-09 21:27:08,0.806,0.605,98.589,0.0,0.0,0.0,0.0,0.0,173.0,627.0,0.0,0.0,842.0,2044.0
18-09 21:27:09,1.406,0.602,96.787,1.205,0.0,0.0,0.0,98304.0,298.0,1104.0,0.0,0.0,882.0,2085.0
18-09 21:27:10,21.573,2.823,75.605,0.0,0.0,0.0,0.0,8192.0,3563.0,1375.0,0.0,0.0,1715.0,2794.0
18-09 21:27:11,45.363,1.815,52.823,0.0,0.0,0.0,0.0,0.0,1360.0,1324.0,0.0,0.0,2033.0,2575.0
18-09 21:27:12,30.876,1.594,67.331,0.0,0.0,0.199,0.0,0.0,412.0,1643.0,0.0,0.0,1555.0,2344.0
18-09 21:27:13,26.465,1.818,71.717,0.0,0.0,0.0,0.0,8192.0,3013.0,3461.0,0.0,0.0,1548.0,2670.0
18-09 21:27:14,14.372,1.215,84.413,0.0,0.0,0.0,0.0,32768.0,2908.0,6711.0,0.0,0.0,1331.0,2852.0
18-09 21:27:15,1.207,0.604,96.982,1.207,0.0,0.0,0.0,163840.0,214.0,1020.0,0.0,0.0,833.0,1958.0
18-09 21:27:16,1.010,0.404,98.586,0.0,0.0,0.0,0.0,0.0,1026.0,7586.0,0.0,0.0,934.0,2070.0
18-09 21:27:17,1.012,0.202,98.785,0.0,0.0,0.0,0.0,0.0,239.0,561.0,0.0,0.0,899.0,1988.0
18-09 21:27:18,0.808,0.808,98.384,0.0,0.0,0.0,0.0,0.0,302.0,1020.0,0.0,0.0,906.0,2012.0
18-09 21:27:19,1.606,0.402,97.992,0.0,0.0,0.0,0.0,0.0,107.0,495.0,0.0,0.0,913.0,2018.0
18-09 21:27:20,1.606,0.402,97.992,0.0,0.0,0.0,0.0,0.0,107.0,495.0,0.0,0.0,900.0,2027.0
18-09 21:27:21,1.807,0.201,97.590,0.402,0.0,0.0,0.0,57344.0,214.0,1020.0,0.0,0.0,928.0,2064.0
18-09 21:27:22,2.209,0.602,96.988,0.0,0.0,0.201,0.0,0.0,2279.0,3798.0,0.0,0.0,1152.0,2445.0
18-09 21:27:23,1.610,0.402,97.988,0.0,0.0,0.0,0.0,0.0,107.0,495.0,0.0,0.0,937.0,2094.0
18-09 21:27:24,1.408,6.439,92.153,0.0,0.0,0.0,0.0,0.0,1166.0,844.0,0.0,0.0,1197.0,2454.0
18-09 21:27:25,1.408,0.402,98.189,0.0,0.0,0.0,0.0,45056.0,107.0,319.0,0.0,0.0,940.0,2127.0
18-09 21:27:26,2.834,2.429,80.769,13.968,0.0,0.0,4743168.0,0.0,4968.0,4210.0,0.0,0.0,1996.0,3527.0
18-09 21:27:27,5.020,3.614,78.514,12.851,0.0,0.0,8126464.0,237568.0,214.0,844.0,0.0,0.0,1932.0,3769.0
18-09 21:27:28,3.232,1.414,82.424,12.929,0.0,0.0,6328320.0,6111232.0,407.0,569.0,0.0,0.0,1609.0,3024.0
18-09 21:27:29,1.198,12.774,80.040,5.988,0.0,0.0,1114112.0,16355328.0,541.0,765.0,0.0,0.0,1834.0,3109.0
18-09 21:27:30,1.822,0.202,97.976,0.0,0.0,0.0,98304.0,0.0,214.0,844.0,0.0,0.0,933.0,2107.0
18-09 21:27:31,1.215,0.405,98.381,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,944.0,2127.0
18-09 21:27:32,1.616,0.404,97.980,0.0,0.0,0.0,0.0,0.0,239.0,583.0,0.0,0.0,1043.0,2194.0
18-09 21:27:33,1.014,0.406,98.580,0.0,0.0,0.0,0.0,0.0,214.0,844.0,0.0,0.0,1021.0,2205.0
18-09 21:27:34,1.210,0.605,97.782,0.403,0.0,0.0,0.0,24576.0,107.0,319.0,0.0,0.0,1006.0,2199.0
18-09 21:27:35,1.414,0.0,98.586,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,959.0,2159.0
18-09 21:27:36,1.414,0.202,98.384,0.0,0.0,0.0,0.0,0.0,214.0,844.0,0.0,0.0,977.0,2201.0
18-09 21:27:37,2.004,0.200,97.796,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,979.0,2190.0
18-09 21:27:38,1.215,0.202,98.583,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,995.0,2214.0
18-09 21:27:39,1.411,0.605,97.984,0.0,0.0,0.0,0.0,0.0,214.0,844.0,0.0,0.0,1008.0,2232.0
18-09 21:27:40,1.606,0.402,97.590,0.402,0.0,0.0,0.0,16384.0,107.0,319.0,0.0,0.0,1030.0,2234.0
18-09 21:27:41,1.815,0.202,97.984,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1034.0,2253.0
18-09 21:27:42,1.210,0.403,98.387,0.0,0.0,0.0,0.0,0.0,214.0,844.0,0.0,0.0,1050.0,2270.0
18-09 21:27:43,1.603,1.002,97.395,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1042.0,2274.0
18-09 21:27:44,1.414,0.202,98.384,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1025.0,2257.0
18-09 21:27:45,1.408,0.604,97.988,0.0,0.0,0.0,0.0,0.0,214.0,844.0,0.0,0.0,1036.0,2293.0
18-09 21:27:46,1.807,0.602,96.988,0.602,0.0,0.0,0.0,16384.0,107.0,319.0,0.0,0.0,1038.0,2292.0
18-09 21:27:47,1.406,0.803,97.791,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1042.0,2301.0
18-09 21:27:48,2.479,0.826,96.694,0.0,0.0,0.0,0.0,0.0,214.0,844.0,0.0,0.0,1031.0,2301.0
18-09 21:27:49,1.012,0.202,98.785,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1017.0,2302.0
18-09 21:27:50,1.210,0.605,98.185,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1047.0,2323.0
18-09 21:27:51,1.215,0.202,98.583,0.0,0.0,0.0,0.0,0.0,214.0,844.0,0.0,0.0,1017.0,2297.0
18-09 21:27:52,1.408,0.604,97.586,0.402,0.0,0.0,0.0,16384.0,107.0,319.0,0.0,0.0,1034.0,2312.0
18-09 21:27:53,1.210,0.806,97.984,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1023.0,2285.0
18-09 21:27:54,1.610,0.402,97.988,0.0,0.0,0.0,0.0,0.0,214.0,844.0,0.0,0.0,1026.0,2318.0
18-09 21:27:55,1.212,0.202,98.586,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,987.0,2207.0
18-09 21:27:56,1.610,0.402,97.988,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1020.0,2300.0
18-09 21:27:57,1.210,0.806,97.984,0.0,0.0,0.0,0.0,0.0,214.0,844.0,0.0,0.0,1056.0,2358.0
18-09 21:27:58,1.606,0.602,97.590,0.201,0.0,0.0,0.0,16384.0,107.0,319.0,0.0,0.0,1049.0,2318.0
18-09 21:27:59,1.215,0.202,98.583,0.0,0.0,0.0,4096.0,45056.0,107.0,319.0,0.0,0.0,1056.0,2340.0
18-09 21:28:00,1.807,0.602,97.590,0.0,0.0,0.0,0.0,0.0,214.0,844.0,0.0,0.0,1037.0,2322.0
18-09 21:28:01,1.811,0.201,97.988,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1032.0,2313.0
18-09 21:28:02,1.807,0.402,97.590,0.201,0.0,0.0,4096.0,0.0,107.0,319.0,0.0,0.0,1045.0,2327.0
18-09 21:28:03,1.804,0.802,97.395,0.0,0.0,0.0,0.0,0.0,214.0,844.0,0.0,0.0,1062.0,2364.0
18-09 21:28:04,1.014,0.203,98.580,0.203,0.0,0.0,0.0,36864.0,107.0,319.0,0.0,0.0,1037.0,2316.0
18-09 21:28:05,1.996,0.998,97.006,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1095.0,2363.0
18-09 21:28:06,1.811,0.402,97.787,0.0,0.0,0.0,0.0,0.0,214.0,844.0,0.0,0.0,1101.0,2374.0
18-09 21:28:07,1.012,0.202,98.583,0.0,0.0,0.202,0.0,0.0,107.0,319.0,0.0,0.0,1057.0,2351.0
18-09 21:28:08,1.207,0.805,97.988,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1048.0,2332.0
18-09 21:28:09,1.818,0.202,97.576,0.404,0.0,0.0,0.0,16384.0,214.0,844.0,0.0,0.0,1073.0,2384.0
18-09 21:28:10,1.610,0.402,97.988,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1045.0,2286.0
18-09 21:28:11,1.215,0.202,98.583,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1040.0,2290.0
18-09 21:28:12,1.012,0.405,98.583,0.0,0.0,0.0,0.0,0.0,214.0,844.0,0.0,0.0,1047.0,2298.0
18-09 21:28:13,1.414,0.404,98.182,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1039.0,2317.0
18-09 21:28:14,1.414,0.202,98.384,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1056.0,2322.0
18-09 21:28:15,1.807,0.602,97.189,0.402,0.0,0.0,0.0,16384.0,214.0,844.0,0.0,0.0,1073.0,2348.0
18-09 21:28:16,1.210,0.605,98.185,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1063.0,2323.0
18-09 21:28:17,1.811,0.201,97.988,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1048.0,2314.0
18-09 21:28:18,1.012,0.405,98.583,0.0,0.0,0.0,0.0,0.0,214.0,844.0,0.0,0.0,1050.0,2317.0
18-09 21:28:19,1.619,0.0,98.381,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1052.0,2317.0
18-09 21:28:20,1.212,0.404,98.384,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1033.0,2281.0
18-09 21:28:21,1.411,0.403,97.782,0.403,0.0,0.0,0.0,16384.0,214.0,844.0,0.0,0.0,1050.0,2310.0
18-09 21:28:22,2.004,0.401,97.595,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1072.0,2317.0
18-09 21:28:23,1.417,0.810,95.142,2.632,0.0,0.0,712704.0,0.0,15253.0,2711.0,0.0,0.0,1326.0,2469.0
18-09 21:28:24,2.016,0.403,97.581,0.0,0.0,0.0,4096.0,0.0,15235.0,15669.0,0.0,0.0,1248.0,2531.0
18-09 21:28:25,1.215,0.405,98.381,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1056.0,2332.0
18-09 21:28:26,2.414,2.616,93.561,0.201,0.0,1.207,4096.0,65536.0,22016201.0,20955314.0,0.0,0.0,5412.0,3478.0
18-09 21:28:27,1.215,0.405,97.976,0.405,0.0,0.0,0.0,65536.0,214.0,844.0,0.0,0.0,1095.0,2373.0
18-09 21:28:28,1.408,0.604,97.988,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1107.0,2320.0
18-09 21:28:29,1.212,0.808,97.980,0.0,0.0,0.0,0.0,32768.0,107.0,319.0,0.0,0.0,1088.0,2339.0
18-09 21:28:30,1.414,0.202,98.384,0.0,0.0,0.0,0.0,0.0,214.0,844.0,0.0,0.0,1091.0,2369.0
18-09 21:28:31,1.417,0.405,98.178,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1090.0,2345.0
18-09 21:28:32,1.414,0.606,97.980,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1105.0,2355.0
18-09 21:28:33,2.016,0.202,97.379,0.403,0.0,0.0,0.0,20480.0,214.0,844.0,0.0,0.0,1130.0,2386.0
18-09 21:28:34,1.616,0.404,97.980,0.0,0.0,0.0,0.0,53248.0,107.0,319.0,0.0,0.0,1108.0,2352.0
18-09 21:28:35,1.811,0.402,97.787,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1091.0,2345.0
18-09 21:28:36,1.411,0.605,97.984,0.0,0.0,0.0,0.0,0.0,214.0,844.0,0.0,0.0,1085.0,2371.0
18-09 21:28:37,1.217,0.0,98.783,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1071.0,2343.0
18-09 21:28:38,12.065,4.908,71.166,11.656,0.0,0.204,4055040.0,0.0,237747.0,19601.0,0.0,0.0,4011.0,6159.0
18-09 21:28:39,20.528,5.691,40.041,33.740,0.0,0.0,5193728.0,200704.0,214.0,990.0,0.0,0.0,3467.0,5953.0
18-09 21:28:40,19.522,3.187,26.892,50.398,0.0,0.0,4730880.0,0.0,107.0,465.0,0.0,0.0,2570.0,4345.0
18-09 21:28:41,63.327,4.609,14.028,18.036,0.0,0.0,3059712.0,0.0,762.0,1398.0,0.0,0.0,2842.0,3787.0
18-09 21:28:42,87.500,5.040,3.831,3.629,0.0,0.0,1683456.0,0.0,280.0,1056.0,0.0,0.0,2640.0,3348.0
18-09 21:28:43,80.282,4.225,8.048,7.445,0.0,0.0,4419584.0,0.0,743.0,801.0,0.0,0.0,2803.0,3691.0
18-09 21:28:44,59.192,3.636,18.990,17.980,0.0,0.202,2670592.0,245760.0,4429.0,5605.0,0.0,0.0,2821.0,4583.0
18-09 21:28:45,61.633,3.878,20.816,13.673,0.0,0.0,7770112.0,0.0,281.0,990.0,0.0,0.0,3604.0,5236.0
18-09 21:28:46,75.153,5.906,15.275,3.666,0.0,0.0,2306048.0,0.0,16799.0,6749.0,0.0,0.0,3090.0,5401.0
18-09 21:28:47,59.432,2.840,22.515,14.807,0.0,0.406,40755200.0,0.0,3623.0,1641.0,0.0,0.0,2218.0,3128.0
18-09 21:28:48,48.485,2.626,41.818,7.071,0.0,0.0,3133440.0,0.0,1350.0,4860.0,0.0,0.0,1863.0,3227.0
18-09 21:28:49,71.976,1.210,26.613,0.0,0.0,0.202,20422656.0,131072.0,2087.0,3613.0,0.0,0.0,2404.0,3940.0
18-09 21:28:50,83.266,3.831,7.056,5.847,0.0,0.0,51257344.0,0.0,5353.0,3371.0,0.0,0.0,2779.0,4248.0
18-09 21:28:51,94.589,3.206,1.002,1.002,0.0,0.200,80089088.0,0.0,214.0,990.0,0.0,0.0,2565.0,3431.0
18-09 21:28:52,68.889,4.242,9.899,16.768,0.0,0.202,64684032.0,0.0,535.0,4425.0,0.0,0.0,2290.0,3603.0
18-09 21:28:53,36.235,3.239,19.838,40.688,0.0,0.0,95739904.0,0.0,107.0,465.0,0.0,0.0,2052.0,3240.0
18-09 21:28:54,24.848,2.626,34.545,37.778,0.0,0.202,80838656.0,135168.0,313.0,1612.0,0.0,0.0,1742.0,3130.0
18-09 21:28:55,33.534,3.012,28.313,34.940,0.0,0.201,83619840.0,4096.0,535.0,4427.0,0.0,0.0,2114.0,3438.0
18-09 21:28:56,19.556,2.016,35.081,42.944,0.0,0.403,70139904.0,0.0,1052.0,759.0,0.0,0.0,1662.0,3067.0
18-09 21:28:57,20.850,1.822,45.547,31.579,0.0,0.202,69324800.0,0.0,2851.0,1872.0,0.0,0.0,1861.0,3254.0
18-09 21:28:58,27.912,2.610,18.675,50.402,0.0,0.402,82382848.0,0.0,4051.0,5603.0,0.0,0.0,2029.0,3446.0
18-09 21:28:59,18.586,2.626,36.162,42.424,0.0,0.202,59457536.0,15515648.0,107.0,465.0,0.0,0.0,1664.0,3114.0
18-09 21:29:00,22.289,3.012,32.530,41.566,0.0,0.602,79962112.0,5283840.0,214.0,990.0,0.0,0.0,1624.0,2926.0
18-09 21:29:01,24.848,2.222,25.657,47.273,0.0,0.0,83992576.0,0.0,535.0,4427.0,0.0,0.0,1847.0,3172.0
18-09 21:29:02,21.169,2.218,35.081,41.129,0.0,0.403,74911744.0,0.0,107.0,465.0,0.0,0.0,1767.0,3058.0
18-09 21:29:03,20.766,3.024,38.105,37.702,0.0,0.403,80248832.0,0.0,2353.0,6396.0,0.0,0.0,1923.0,3520.0
18-09 21:29:04,31.864,3.407,30.261,34.269,0.0,0.200,91840512.0,0.0,321.0,2584.0,0.0,0.0,2205.0,3753.0
18-09 21:29:05,12.826,3.006,74.349,9.619,0.0,0.200,21069824.0,225280.0,6945.0,19725.0,0.0,0.0,2315.0,4350.0
18-09 21:29:06,1.012,0.0,98.988,0.0,0.0,0.0,4096.0,0.0,253.0,1542.0,0.0,0.0,824.0,2028.0
18-09 21:29:07,1.006,0.402,98.592,0.0,0.0,0.0,0.0,0.0,165.0,843.0,0.0,0.0,824.0,1982.0
18-09 21:29:08,1.205,0.602,98.193,0.0,0.0,0.0,32768.0,0.0,8070.0,502591.0,0.0,0.0,952.0,2129.0
18-09 21:29:09,1.613,0.605,94.758,2.419,0.0,0.605,8601600.0,21536768.0,28003.0,8564427.0,0.0,0.0,1632.0,3108.0
18-09 21:29:10,2.204,1.202,86.974,8.216,0.0,1.403,61972480.0,143360.0,161606.0,62579117.0,0.0,0.0,3243.0,4704.0
18-09 21:29:11,1.606,1.606,94.378,0.602,0.0,1.807,67469312.0,0.0,175595.0,67296280.0,0.0,0.0,3257.0,5095.0
18-09 21:29:12,1.804,1.403,81.162,13.427,0.0,2.204,82993152.0,0.0,260012.0,85797464.0,0.0,0.0,3583.0,5182.0
18-09 21:29:13,1.633,1.633,76.531,18.980,0.0,1.224,77537280.0,0.0,261711.0,77372681.0,0.0,0.0,3500.0,4744.0
18-09 21:29:14,1.653,0.826,73.140,24.380,0.0,0.0,78696448.0,0.0,430511.0,80373211.0,0.0,0.0,4354.0,5209.0
18-09 21:29:15,2.049,1.230,76.844,19.672,0.0,0.205,81895424.0,1146880.0,370780.0,82571213.0,0.0,0.0,3883.0,4919.0
18-09 21:29:16,2.449,1.020,64.286,31.837,0.0,0.408,67248128.0,36864.0,314583.0,67535164.0,0.0,0.0,3149.0,4421.0
18-09 21:29:17,2.249,1.431,85.890,10.225,0.0,0.204,80928768.0,0.0,331629.0,81777003.0,0.0,0.0,3646.0,4852.0
18-09 21:29:18,1.016,0.203,98.780,0.0,0.0,0.0,0.0,0.0,13185.0,1105186.0,0.0,0.0,1210.0,2606.0
18-09 21:29:19,1.008,0.806,98.185,0.0,0.0,0.0,0.0,16384.0,107.0,319.0,0.0,0.0,1124.0,2506.0
18-09 21:29:20,1.210,0.403,98.387,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1107.0,2482.0
18-09 21:29:21,1.800,0.600,97.600,0.0,0.0,0.0,0.0,0.0,214.0,844.0,0.0,0.0,1134.0,2540.0
18-09 21:29:22,1.610,0.402,97.586,0.402,0.0,0.0,0.0,32768.0,107.0,319.0,0.0,0.0,1103.0,2470.0
18-09 21:29:23,1.616,0.202,98.182,0.0,0.0,0.0,0.0,0.0,24089.0,23340.0,0.0,0.0,1147.0,2546.0
18-09 21:29:24,1.010,0.606,98.182,0.202,0.0,0.0,4096.0,0.0,655.0,1781.0,0.0,0.0,1144.0,2534.0
18-09 21:29:25,1.406,0.803,97.791,0.0,0.0,0.0,0.0,5373952.0,107.0,319.0,0.0,0.0,1115.0,2490.0
18-09 21:29:26,0.813,0.407,98.780,0.0,0.0,0.0,0.0,0.0,17105.0,16697.0,0.0,0.0,1127.0,2524.0
18-09 21:29:27,1.600,1.0,97.400,0.0,0.0,0.0,0.0,0.0,214.0,844.0,0.0,0.0,1120.0,2503.0
18-09 21:29:28,2.218,1.008,96.371,0.403,0.0,0.0,0.0,73728.0,2260.0,3116.0,0.0,0.0,1346.0,2842.0
18-09 21:29:29,2.045,2.454,95.297,0.0,0.0,0.204,0.0,102400.0,21862273.0,20967154.0,0.0,0.0,4761.0,4002.0
18-09 21:29:30,1.804,1.202,96.994,0.0,0.0,0.0,0.0,0.0,323.0,844.0,0.0,0.0,1156.0,2516.0
18-09 21:29:31,1.224,0.408,98.367,0.0,0.0,0.0,0.0,0.0,3279.0,2527.0,0.0,0.0,1120.0,2463.0
18-09 21:29:32,51.102,10.020,38.677,0.200,0.0,0.0,0.0,0.0,234191.0,13517.0,0.0,0.0,4465.0,7240.0
18-09 21:29:33,92.385,3.607,4.008,0.0,0.0,0.0,0.0,0.0,214.0,990.0,0.0,0.0,2598.0,3350.0
18-09 21:29:34,93.788,6.212,0.0,0.0,0.0,0.0,0.0,397312.0,743.0,801.0,0.0,0.0,2428.0,3090.0
18-09 21:29:35,90.361,6.426,3.012,0.0,0.0,0.201,0.0,0.0,4297.0,5605.0,0.0,0.0,2414.0,3473.0
18-09 21:29:36,87.273,5.253,7.475,0.0,0.0,0.0,0.0,0.0,2500.0,1856.0,0.0,0.0,2467.0,3439.0
18-09 21:29:37,84.848,5.051,9.091,1.010,0.0,0.0,17006592.0,0.0,19081.0,7075.0,0.0,0.0,2932.0,4757.0
18-09 21:29:38,84.739,6.024,6.627,2.410,0.0,0.201,30113792.0,0.0,527.0,1281.0,0.0,0.0,2512.0,3380.0
18-09 21:29:39,86.720,2.817,4.024,6.036,0.0,0.402,70451200.0,126976.0,3337.0,3551.0,0.0,0.0,2925.0,4114.0
18-09 21:29:40,54.691,3.992,18.762,21.956,0.0,0.599,83804160.0,8192.0,1353.0,1114.0,0.0,0.0,2386.0,3740.0
18-09 21:29:41,28.283,3.030,31.111,37.374,0.0,0.202,73342976.0,0.0,1476.0,1513.0,0.0,0.0,2006.0,3683.0
18-09 21:29:42,66.263,4.444,8.485,20.808,0.0,0.0,81608704.0,0.0,1513.0,3147.0,0.0,0.0,2652.0,4039.0
18-09 21:29:43,60.446,7.302,16.430,15.619,0.0,0.203,89923584.0,0.0,535.0,4381.0,0.0,0.0,2923.0,5308.0
18-09 21:29:44,35.0,4.200,22.600,38.0,0.0,0.200,68816896.0,65536.0,107.0,465.0,0.0,0.0,1933.0,3829.0
18-09 21:29:45,33.267,4.409,28.457,33.667,0.0,0.200,83873792.0,335872.0,1452.0,1849.0,0.0,0.0,2124.0,4165.0
18-09 21:29:46,38.076,3.808,22.846,35.070,0.0,0.200,79200256.0,0.0,1740.0,4689.0,0.0,0.0,2177.0,3968.0
18-09 21:29:47,33.535,4.040,17.980,44.040,0.0,0.404,76746752.0,0.0,1246.0,763.0,0.0,0.0,2077.0,4140.0
18-09 21:29:48,38.384,4.444,14.141,43.030,0.0,0.0,89755648.0,0.0,214.0,990.0,0.0,0.0,2098.0,4208.0
18-09 21:29:49,37.980,5.859,24.040,31.919,0.0,0.202,81084416.0,57344.0,1674.0,4707.0,0.0,0.0,2258.0,4284.0
18-09 21:29:50,41.379,5.477,13.387,39.757,0.0,0.0,87052288.0,4096.0,107.0,465.0,0.0,0.0,2128.0,3971.0
18-09 21:29:51,56.800,7.600,17.200,18.400,0.0,0.0,82391040.0,0.0,3625.0,8290.0,0.0,0.0,2761.0,4924.0
18-09 21:29:52,36.072,4.810,39.679,19.238,0.0,0.200,92270592.0,32768.0,759.0,5130.0,0.0,0.0,2352.0,4315.0
18-09 21:29:53,38.540,4.057,56.795,0.406,0.0,0.203,36859904.0,32768.0,6676.0,7518.0,0.0,0.0,3115.0,5591.0
18-09 21:29:54,50.803,4.016,44.578,0.602,0.0,0.0,12599296.0,229376.0,6257.0,8765.0,0.0,0.0,2422.0,3766.0
18-09 21:29:55,69.697,4.646,25.455,0.0,0.0,0.202,0.0,61440.0,7101.0,9169.0,0.0,0.0,2673.0,3962.0
18-09 21:29:56,84.538,4.819,10.643,0.0,0.0,0.0,114688.0,0.0,4750.0,3132.0,0.0,0.0,2761.0,3811.0
18-09 21:29:57,95.783,3.815,0.402,0.0,0.0,0.0,0.0,0.0,4568.0,2976.0,0.0,0.0,2594.0,3374.0
18-09 21:29:58,93.561,3.622,2.817,0.0,0.0,0.0,10731520.0,0.0,4864.0,3374.0,0.0,0.0,2470.0,3266.0
18-09 21:29:59,93.186,3.206,1.202,2.405,0.0,0.0,31227904.0,233472.0,4044.0,2505.0,0.0,0.0,2596.0,3835.0
18-09 21:30:00,88.353,4.217,4.418,2.811,0.0,0.201,54054912.0,21041152.0,6775.0,3509.0,0.0,0.0,2879.0,3879.0
18-09 21:30:01,70.968,4.839,15.323,8.669,0.0,0.202,75157504.0,0.0,6668.0,2984.0,0.0,0.0,2867.0,4086.0
18-09 21:30:02,56.680,2.834,18.623,21.457,0.0,0.405,86020096.0,0.0,107.0,466.0,0.0,0.0,2350.0,3806.0
18-09 21:30:03,32.797,2.817,24.950,39.235,0.0,0.201,92794880.0,0.0,1674.0,2955.0,0.0,0.0,2077.0,3292.0
18-09 21:30:04,22.921,2.434,45.233,29.209,0.0,0.203,88883200.0,0.0,2492.0,2026.0,0.0,0.0,1943.0,3231.0
18-09 21:30:05,17.172,2.020,32.929,47.475,0.0,0.404,46002176.0,21610496.0,107.0,466.0,0.0,0.0,1537.0,2670.0
18-09 21:30:06,22.289,2.410,35.944,39.157,0.0,0.201,73498624.0,0.0,1567.0,3225.0,0.0,0.0,1904.0,3185.0
18-09 21:30:07,22.020,2.424,41.212,34.141,0.0,0.202,83091456.0,0.0,321.0,2402.0,0.0,0.0,1816.0,3028.0
18-09 21:30:08,23.944,2.817,28.571,44.467,0.0,0.201,87187456.0,0.0,107.0,466.0,0.0,0.0,1737.0,2942.0
18-09 21:30:09,24.351,3.593,42.515,29.142,0.0,0.399,93192192.0,0.0,428.0,2927.0,0.0,0.0,2018.0,3388.0
18-09 21:30:10,27.218,2.823,34.073,35.887,0.0,0.0,58884096.0,1052672.0,2593.0,4810.0,0.0,0.0,2162.0,3634.0
18-09 21:30:11,19.718,3.219,39.638,37.425,0.0,0.0,46280704.0,37953536.0,2386.0,5656.0,0.0,0.0,1737.0,3263.0
